phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BEN_OTH_count,train_conf_AKIEC_to_BEN_OTH_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_AKIEC_to_MAL_OTH_count,train_conf_AKIEC_to_MAL_OTH_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BCC_to_MAL_OTH_count,train_conf_BCC_to_MAL_OTH_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_INF_count,train_conf_BKL_to_INF_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_AKIEC_to_NV_count,val_conf_AKIEC_to_NV_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_conf_DF_to_BKL_count,val_conf_DF_to_BKL_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_AKIEC_count,val_conf_INF_to_AKIEC_rate,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_conf_MAL_OTH_to_SCCKA_count,val_conf_MAL_OTH_to_SCCKA_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_AKIEC_count,val_conf_NV_to_AKIEC_rate,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_NV_count,val_conf_SCCKA_to_NV_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_conf_DF_to_VASC_count,train_conf_DF_to_VASC_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_conf_MAL_OTH_to_AKIEC_count,train_conf_MAL_OTH_to_AKIEC_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,val_conf_BKL_to_VASC_count,val_conf_BKL_to_VASC_rate,val_conf_DF_to_VASC_count,val_conf_DF_to_VASC_rate,val_conf_INF_to_VASC_count,val_conf_INF_to_VASC_rate,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,val_conf_MEL_to_VASC_count,val_conf_MEL_to_VASC_rate,val_conf_NV_to_DF_count,val_conf_NV_to_DF_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_conf_SCCKA_to_VASC_count,val_conf_SCCKA_to_VASC_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,train_conf_MAL_OTH_to_SCCKA_count,train_conf_MAL_OTH_to_SCCKA_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,val_conf_DF_to_SCCKA_count,val_conf_DF_to_SCCKA_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_conf_NV_to_BEN_OTH_count,val_conf_NV_to_BEN_OTH_rate,val_conf_SCCKA_to_MEL_count,val_conf_SCCKA_to_MEL_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,val_conf_DF_to_MEL_count,val_conf_DF_to_MEL_rate,val_conf_MEL_to_DF_count,val_conf_MEL_to_DF_rate,train_conf_VASC_to_AKIEC_count,train_conf_VASC_to_AKIEC_rate,train_conf_VASC_to_DF_count,train_conf_VASC_to_DF_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,val_conf_BCC_to_INF_count,val_conf_BCC_to_INF_rate,val_conf_BKL_to_DF_count,val_conf_BKL_to_DF_rate,val_conf_INF_to_NV_count,val_conf_INF_to_NV_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate,val_conf_VASC_to_AKIEC_count,val_conf_VASC_to_AKIEC_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,val_conf_VASC_to_SCCKA_count,val_conf_VASC_to_SCCKA_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,train_conf_MAL_OTH_to_BEN_OTH_count,train_conf_MAL_OTH_to_BEN_OTH_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate,val_conf_MEL_to_BEN_OTH_count,val_conf_MEL_to_BEN_OTH_rate,val_conf_MAL_OTH_to_BKL_count,val_conf_MAL_OTH_to_BKL_rate,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,val_conf_BCC_to_BEN_OTH_count,val_conf_BCC_to_BEN_OTH_rate,val_conf_NV_to_INF_count,val_conf_NV_to_INF_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,val_conf_INF_to_BEN_OTH_count,val_conf_INF_to_BEN_OTH_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,val_conf_VASC_to_BEN_OTH_count,val_conf_VASC_to_BEN_OTH_rate,val_conf_DF_to_INF_count,val_conf_DF_to_INF_rate,train_conf_MAL_OTH_to_DF_count,train_conf_MAL_OTH_to_DF_rate
finetune,1,1.2866069519792804,0.5999522900763359,0.20595351208195234,0.2065697481004026,0.8489980916030534,0.2065697481004026,242.0,0.2857142857142857,0.04132231404958678,0.07220216606498195,10.0,172.0,0.7107438016528925,1.0,0.004132231404958678,12.0,0.049586776859504134,1.0,0.004132231404958678,1.0,0.004132231404958678,13.0,0.05371900826446281,8.0,0.03305785123966942,24.0,0.09917355371900827,2018.0,0.6412108703130375,0.9236868186323092,0.7569543147208122,1864.0,9.0,0.0044598612487611496,2.0,0.0009910802775024777,23.0,0.011397423191278493,2.0,0.0009910802775024777,1.0,0.0004955401387512388,3.0,0.0014866204162537165,19.0,0.009415262636273538,53.0,0.02626362735381566,42.0,0.02081268582755203,35.0,0.0,0.0,0.0,0.0,27.0,0.7714285714285715,2.0,0.05714285714285714,5.0,0.14285714285714285,1.0,0.02857142857142857,435.0,0.3130434782608696,0.08275862068965517,0.13090909090909092,36.0,7.0,0.016091954022988506,271.0,0.6229885057471264,1.0,0.0022988505747126436,34.0,0.07816091954022988,61.0,0.14022988505747128,25.0,0.05747126436781609,42.0,0.0,0.0,0.0,0.0,25.0,0.5952380952380952,1.0,0.023809523809523808,1.0,0.023809523809523808,15.0,0.35714285714285715,40.0,0.0,0.0,0.0,0.0,2.0,0.05,29.0,0.725,2.0,0.05,2.0,0.05,5.0,0.125,7.0,0.0,0.0,0.0,0.0,7.0,1.0,360.0,0.45098039215686275,0.25555555555555554,0.3262411347517731,92.0,4.0,0.011111111111111112,102.0,0.2833333333333333,16.0,0.044444444444444446,1.0,0.002777777777777778,141.0,0.39166666666666666,4.0,0.011111111111111112,597.0,0.5724331926863573,0.6817420435510888,0.6223241590214067,407.0,1.0,0.0016750418760469012,134.0,0.22445561139028475,15.0,0.02512562814070352,1.0,0.0016750418760469012,38.0,0.06365159128978225,1.0,0.0016750418760469012,378.0,0.5170731707317073,0.2804232804232804,0.36363636363636365,106.0,2.0,0.005291005291005291,254.0,0.671957671957672,10.0,0.026455026455026454,1.0,0.0026455026455026454,4.0,0.010582010582010581,1.0,0.0026455026455026454,38.0,0.0,0.0,0.0,0.0,22.0,0.5789473684210527,2.0,0.05263157894736842,12.0,0.3157894736842105,2.0,0.05263157894736842,1.0748366784048444,0.6555343511450382,0.2573181596492855,0.25386846285755776,0.8969465648854962,0.25386846285755776,61.0,0.23076923076923078,0.04918032786885246,0.08108108108108109,3.0,40.0,0.6557377049180327,6.0,0.09836065573770492,4.0,0.06557377049180328,1.0,0.01639344262295082,7.0,0.11475409836065574,504.0,0.7180685358255452,0.9146825396825397,0.8045375218150087,461.0,4.0,0.007936507936507936,8.0,0.015873015873015872,7.0,0.013888888888888888,11.0,0.021825396825396824,13.0,0.025793650793650792,9.0,0.0,0.0,0.0,0.0,5.0,0.5555555555555556,1.0,0.1111111111111111,3.0,0.3333333333333333,109.0,0.45,0.1651376146788991,0.24161073825503357,18.0,3.0,0.027522935779816515,51.0,0.46788990825688076,13.0,0.11926605504587157,15.0,0.13761467889908258,9.0,0.08256880733944955,10.0,0.0,0.0,0.0,0.0,3.0,0.3,2.0,0.2,5.0,0.5,10.0,0.0,0.0,0.0,0.0,1.0,0.1,8.0,0.8,1.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.49295774647887325,0.3888888888888889,0.43478260869565216,35.0,11.0,0.12222222222222222,2.0,0.022222222222222223,42.0,0.4666666666666667,149.0,0.6067961165048543,0.8389261744966443,0.704225352112676,125.0,1.0,0.006711409395973154,8.0,0.053691275167785234,4.0,0.026845637583892617,11.0,0.0738255033557047,95.0,0.5921052631578947,0.47368421052631576,0.5263157894736842,45.0,1.0,0.010526315789473684,48.0,0.5052631578947369,1.0,0.010526315789473684,9.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,3.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetune,2,1.0833178037450513,0.660543893129771,0.28035765446735983,0.298046080247993,0.8919370229007634,0.298046080247993,242.0,0.45,0.1487603305785124,0.2236024844720497,36.0,148.0,0.6115702479338843,,,20.0,0.08264462809917356,,,,,8.0,0.03305785123966942,4.0,0.01652892561983471,26.0,0.10743801652892562,2018.0,0.7125047223271628,0.9345887016848364,0.8085744908896034,1886.0,10.0,0.004955401387512388,,,33.0,0.01635282457879088,,,,,,,28.0,0.013875123885034688,15.0,0.007433102081268583,46.0,0.022794846382556987,35.0,0.0,0.0,0.0,0.0,18.0,0.5142857142857142,3.0,0.08571428571428572,9.0,0.2571428571428571,1.0,0.02857142857142857,435.0,0.42021276595744683,0.18160919540229886,0.2536115569823435,79.0,14.0,0.03218390804597701,218.0,0.5011494252873563,,,39.0,0.0896551724137931,48.0,0.1103448275862069,36.0,0.08275862068965517,42.0,0.0,0.0,0.0,0.0,22.0,0.5238095238095238,2.0,0.047619047619047616,4.0,0.09523809523809523,8.0,0.19047619047619047,40.0,0.0,0.0,0.0,0.0,1.0,0.025,26.0,0.65,2.0,0.05,2.0,0.05,6.0,0.15,7.0,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,360.0,0.48322147651006714,0.4,0.4376899696048632,144.0,7.0,0.019444444444444445,58.0,0.16111111111111112,24.0,0.06666666666666667,1.0,0.002777777777777778,121.0,0.33611111111111114,5.0,0.013888888888888888,597.0,0.6585735963581184,0.7269681742043551,0.6910828025477707,434.0,,,80.0,0.13400335008375208,14.0,0.023450586264656615,,,67.0,0.11222780569514237,2.0,0.0033500837520938024,378.0,0.5909090909090909,0.48148148148148145,0.5306122448979592,182.0,10.0,0.026455026455026454,176.0,0.4656084656084656,9.0,0.023809523809523808,1.0,0.0026455026455026454,,,,,38.0,0.8,0.21052631578947367,0.3333333333333333,8.0,11.0,0.2894736842105263,2.0,0.05263157894736842,12.0,0.3157894736842105,4.0,0.10526315789473684,1.0917563588422445,0.6717557251908397,0.32047005982022436,0.3139935333751235,0.9064885496183206,0.3139935333751235,61.0,0.5294117647058824,0.14754098360655737,0.23076923076923078,9.0,36.0,0.5901639344262295,5.0,0.08196721311475409,1.0,0.01639344262295082,1.0,0.01639344262295082,9.0,0.14754098360655737,504.0,0.7370078740157481,0.9285714285714286,0.8217734855136084,468.0,4.0,0.007936507936507936,7.0,0.013888888888888888,2.0,0.003968253968253968,11.0,0.021825396825396824,10.0,0.01984126984126984,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,,,4.0,0.4444444444444444,109.0,0.5454545454545454,0.22018348623853212,0.3137254901960784,24.0,3.0,0.027522935779816515,50.0,0.45871559633027525,2.0,0.01834862385321101,20.0,0.1834862385321101,9.0,0.08256880733944955,10.0,0.5,0.1,0.16666666666666666,1.0,4.0,0.4,,,4.0,0.4,10.0,0.0,0.0,0.0,0.0,,,8.0,0.8,,,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.7058823529411765,0.13333333333333333,0.22429906542056074,12.0,11.0,0.12222222222222222,2.0,0.022222222222222223,63.0,0.7,149.0,0.5611814345991561,0.8926174496644296,0.689119170984456,133.0,,,10.0,0.06711409395973154,3.0,0.020134228187919462,,,95.0,0.6419753086419753,0.5473684210526316,0.5909090909090909,52.0,,,40.0,0.42105263157894735,,,9.0,0.3333333333333333,0.5555555555555556,0.4166666666666667,5.0,3.0,0.3333333333333333,1.0,0.1111111111111111,4.0,0.11428571428571428,1.0,0.0022988505747126436,1.0,0.023809523809523808,3.0,0.07142857142857142,2.0,0.047619047619047616,3.0,0.075,1.0,0.14285714285714285,2.0,0.2857142857142857,1.0,0.02631578947368421,2.0,0.003968253968253968,1.0,0.1111111111111111,1.0,0.009174311926605505,1.0,0.1,2.0,0.2,1.0,0.011111111111111112,1.0,0.011111111111111112,1.0,0.006711409395973154,2.0,0.013422818791946308,2.0,0.021052631578947368,1.0,0.010526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetune,3,0.9888474195626856,0.6839217557251909,0.3248161568426756,0.3490857723294142,0.9126908396946565,0.3490857723294142,242.0,0.5,0.2231404958677686,0.30857142857142855,54.0,122.0,0.5041322314049587,,,30.0,0.12396694214876033,1.0,0.004132231404958678,,,6.0,0.024793388429752067,3.0,0.012396694214876033,26.0,0.10743801652892562,2018.0,0.7435897435897436,0.9340931615460852,0.8280254777070064,1885.0,14.0,0.006937561942517344,,,28.0,0.013875123885034688,1.0,0.0004955401387512388,,,,,20.0,0.009910802775024777,20.0,0.009910802775024777,50.0,0.024777006937561942,35.0,0.0,0.0,0.0,0.0,13.0,0.37142857142857144,4.0,0.11428571428571428,7.0,0.2,1.0,0.02857142857142857,435.0,0.45064377682403434,0.2413793103448276,0.3143712574850299,105.0,21.0,0.04827586206896552,186.0,0.42758620689655175,,,40.0,0.09195402298850575,41.0,0.09425287356321839,40.0,0.09195402298850575,42.0,0.6666666666666666,0.14285714285714285,0.23529411764705882,6.0,18.0,0.42857142857142855,3.0,0.07142857142857142,3.0,0.07142857142857142,9.0,0.21428571428571427,40.0,0.0,0.0,0.0,0.0,2.0,0.05,24.0,0.6,3.0,0.075,2.0,0.05,4.0,0.1,7.0,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,360.0,0.5392156862745098,0.4583333333333333,0.4954954954954955,165.0,5.0,0.013888888888888888,48.0,0.13333333333333333,21.0,0.058333333333333334,1.0,0.002777777777777778,115.0,0.3194444444444444,2.0,0.005555555555555556,597.0,0.6844512195121951,0.7520938023450586,0.7166799680766162,449.0,1.0,0.0016750418760469012,65.0,0.10887772194304858,17.0,0.02847571189279732,,,62.0,0.10385259631490787,3.0,0.005025125628140704,378.0,0.5987460815047022,0.5052910052910053,0.5480631276901005,191.0,11.0,0.0291005291005291,155.0,0.41005291005291006,18.0,0.047619047619047616,1.0,0.0026455026455026454,1.0,0.0026455026455026454,,,38.0,0.5217391304347826,0.3157894736842105,0.39344262295081966,12.0,15.0,0.39473684210526316,2.0,0.05263157894736842,6.0,0.15789473684210525,2.0,0.05263157894736842,0.952115855350351,0.700381679389313,0.3993875364800373,0.4035073027247042,0.9236641221374046,0.4035073027247042,61.0,0.5,0.39344262295081966,0.44036697247706424,24.0,21.0,0.3442622950819672,3.0,0.04918032786885246,2.0,0.03278688524590164,,,11.0,0.18032786885245902,504.0,0.7844827586206896,0.9027777777777778,0.8394833948339483,455.0,8.0,0.015873015873015872,7.0,0.013888888888888888,4.0,0.007936507936507936,5.0,0.00992063492063492,23.0,0.04563492063492063,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,,,3.0,0.3333333333333333,109.0,0.47619047619047616,0.1834862385321101,0.26490066225165565,20.0,11.0,0.10091743119266056,40.0,0.3669724770642202,11.0,0.10091743119266056,11.0,0.10091743119266056,15.0,0.13761467889908258,10.0,0.5,0.2,0.2857142857142857,2.0,5.0,0.5,,,2.0,0.2,10.0,1.0,0.1,0.18181818181818182,1.0,1.0,0.1,5.0,0.5,1.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.6027397260273972,0.4888888888888889,0.5398773006134969,44.0,10.0,0.1111111111111111,2.0,0.022222222222222223,30.0,0.3333333333333333,149.0,0.6976744186046512,0.8053691275167785,0.7476635514018691,120.0,,,8.0,0.053691275167785234,7.0,0.04697986577181208,11.0,0.0738255033557047,95.0,0.543859649122807,0.6526315789473685,0.5933014354066986,62.0,2.0,0.021052631578947368,29.0,0.30526315789473685,,,9.0,0.46153846153846156,0.6666666666666666,0.5454545454545454,6.0,2.0,0.2222222222222222,1.0,0.1111111111111111,7.0,0.2,,,,,1.0,0.023809523809523808,1.0,0.023809523809523808,2.0,0.05,,,1.0,0.14285714285714285,1.0,0.02631578947368421,2.0,0.003968253968253968,2.0,0.2222222222222222,1.0,0.009174311926605505,,,1.0,0.1,2.0,0.022222222222222223,2.0,0.022222222222222223,1.0,0.006711409395973154,1.0,0.006711409395973154,1.0,0.010526315789473684,,,3.0,0.08571428571428572,2.0,0.004597701149425287,1.0,0.023809523809523808,3.0,0.075,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.002777777777777778,2.0,0.005555555555555556,1.0,0.0026455026455026454,1.0,0.1,1.0,0.1,1.0,0.006711409395973154,1.0,0.010526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
