phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BCC_to_MAL_OTH_count,train_conf_BCC_to_MAL_OTH_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_MAL_OTH_count,train_conf_MEL_to_MAL_OTH_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_conf_INF_to_BKL_count,val_conf_INF_to_BKL_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_conf_SCCKA_to_MEL_count,val_conf_SCCKA_to_MEL_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_MAL_OTH_to_AKIEC_count,train_conf_MAL_OTH_to_AKIEC_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_conf_MEL_to_SCCKA_count,val_conf_MEL_to_SCCKA_rate,val_conf_MEL_to_VASC_count,val_conf_MEL_to_VASC_rate,val_conf_NV_to_SCCKA_count,val_conf_NV_to_SCCKA_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,val_conf_AKIEC_to_NV_count,val_conf_AKIEC_to_NV_rate,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BKL_to_DF_count,val_conf_BKL_to_DF_rate,val_conf_DF_to_BKL_count,val_conf_DF_to_BKL_rate,val_conf_DF_to_MEL_count,val_conf_DF_to_MEL_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_conf_INF_to_MEL_count,val_conf_INF_to_MEL_rate,val_conf_INF_to_NV_count,val_conf_INF_to_NV_rate,val_conf_MAL_OTH_to_MEL_count,val_conf_MAL_OTH_to_MEL_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,val_conf_SCCKA_to_NV_count,val_conf_SCCKA_to_NV_rate,val_conf_SCCKA_to_VASC_count,val_conf_SCCKA_to_VASC_rate,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,train_conf_MAL_OTH_to_VASC_count,train_conf_MAL_OTH_to_VASC_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,val_conf_BEN_OTH_to_AKIEC_count,val_conf_BEN_OTH_to_AKIEC_rate,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,val_conf_VASC_to_MEL_count,val_conf_VASC_to_MEL_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,train_conf_VASC_to_INF_count,train_conf_VASC_to_INF_rate,val_conf_INF_to_AKIEC_count,val_conf_INF_to_AKIEC_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,val_conf_NV_to_AKIEC_count,val_conf_NV_to_AKIEC_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,val_conf_BCC_to_INF_count,val_conf_BCC_to_INF_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate,val_conf_NV_to_INF_count,val_conf_NV_to_INF_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate,val_conf_BKL_to_INF_count,val_conf_BKL_to_INF_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,val_conf_NV_to_BEN_OTH_count,val_conf_NV_to_BEN_OTH_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate
freeze,1,0.681935490869725,0.6495706106870229,0.3182151770511128,0.34286168908766307,0.8905057251908397,0.34286168908766307,242.0,0.31683168316831684,0.1322314049586777,0.18658892128279883,32.0,120.0,0.49586776859504134,34.0,0.14049586776859505,7.0,0.028925619834710745,10.0,0.04132231404958678,39.0,0.16115702479338842,2018.0,0.7304418321848399,0.8929633300297324,0.8035674470457079,1802.0,25.0,0.012388503468780971,54.0,0.026759167492566897,3.0,0.0014866204162537165,3.0,0.0014866204162537165,4.0,0.0019821605550049554,23.0,0.011397423191278493,45.0,0.022299306243805748,57.0,0.028245787908820614,2.0,0.0009910802775024777,35.0,0.0,0.0,0.0,0.0,13.0,0.37142857142857144,3.0,0.08571428571428572,4.0,0.11428571428571428,11.0,0.3142857142857143,3.0,0.08571428571428572,1.0,0.02857142857142857,435.0,0.4106583072100313,0.30114942528735633,0.34748010610079577,131.0,20.0,0.04597701149425287,173.0,0.39770114942528734,25.0,0.05747126436781609,45.0,0.10344827586206896,41.0,0.09425287356321839,42.0,0.7333333333333333,0.2619047619047619,0.38596491228070173,11.0,21.0,0.5,3.0,0.07142857142857142,3.0,0.07142857142857142,4.0,0.09523809523809523,40.0,0.0,0.0,0.0,0.0,27.0,0.675,3.0,0.075,2.0,0.05,4.0,0.1,4.0,0.1,7.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,2.0,0.2857142857142857,2.0,0.2857142857142857,360.0,0.5654761904761905,0.5277777777777778,0.5459770114942529,190.0,2.0,0.005555555555555556,45.0,0.125,17.0,0.04722222222222222,1.0,0.002777777777777778,96.0,0.26666666666666666,7.0,0.019444444444444445,2.0,0.005555555555555556,597.0,0.6471518987341772,0.6850921273031826,0.6655817737998373,409.0,1.0,0.0016750418760469012,69.0,0.11557788944723618,33.0,0.05527638190954774,1.0,0.0016750418760469012,74.0,0.12395309882747069,6.0,0.010050251256281407,4.0,0.006700167504187605,378.0,0.4623287671232877,0.35714285714285715,0.40298507462686567,135.0,21.0,0.05555555555555555,178.0,0.4708994708994709,37.0,0.09788359788359788,5.0,0.013227513227513227,2.0,0.005291005291005291,38.0,0.5909090909090909,0.34210526315789475,0.43333333333333335,13.0,16.0,0.42105263157894735,2.0,0.05263157894736842,3.0,0.07894736842105263,4.0,0.10526315789473684,0.5640127179959348,0.6965648854961832,0.38432520109342216,0.4275521701932384,0.9255725190839694,0.4275521701932384,61.0,0.6,0.19672131147540983,0.2962962962962963,12.0,37.0,0.6065573770491803,1.0,0.01639344262295082,11.0,0.18032786885245902,504.0,0.6875,0.9821428571428571,0.8088235294117647,495.0,2.0,0.003968253968253968,1.0,0.001984126984126984,6.0,0.011904761904761904,9.0,0.0,0.0,0.0,0.0,7.0,0.7777777777777778,2.0,0.2222222222222222,109.0,0.8125,0.23853211009174313,0.36879432624113473,26.0,3.0,0.027522935779816515,63.0,0.5779816513761468,3.0,0.027522935779816515,4.0,0.03669724770642202,10.0,0.09174311926605505,10.0,0.8571428571428571,0.6,0.7058823529411765,6.0,4.0,0.4,10.0,0.0,0.0,0.0,0.0,8.0,0.8,1.0,0.1,1.0,0.1,2.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,0.6326530612244898,0.6888888888888889,0.6595744680851063,62.0,18.0,0.2,10.0,0.1111111111111111,149.0,0.8557692307692307,0.5973154362416108,0.7035573122529645,89.0,29.0,0.19463087248322147,2.0,0.013422818791946308,29.0,0.19463087248322147,95.0,0.5645161290322581,0.3684210526315789,0.445859872611465,35.0,3.0,0.031578947368421054,54.0,0.5684210526315789,2.0,0.021052631578947368,1.0,0.010526315789473684,9.0,1.0,0.5555555555555556,0.7142857142857143,5.0,3.0,0.3333333333333333,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,2,0.5758048180874636,0.6946564885496184,0.3840128129220137,0.40508674978185694,0.9098282442748091,0.40508674978185694,242.0,0.3888888888888889,0.2024793388429752,0.266304347826087,49.0,115.0,0.47520661157024796,29.0,0.11983471074380166,9.0,0.0371900826446281,4.0,0.01652892561983471,35.0,0.1446280991735537,2018.0,0.7570552147239263,0.9172447968285431,0.8294868922249607,1851.0,25.0,0.012388503468780971,45.0,0.022299306243805748,3.0,0.0014866204162537165,1.0,0.0004955401387512388,,,11.0,0.005450941526263627,24.0,0.011892963330029732,55.0,0.027254707631318136,3.0,0.0014866204162537165,35.0,0.0,0.0,0.0,0.0,15.0,0.42857142857142855,3.0,0.08571428571428572,4.0,0.11428571428571428,7.0,0.2,2.0,0.05714285714285714,3.0,0.08571428571428572,435.0,0.5031446540880503,0.367816091954023,0.4249667994687915,160.0,20.0,0.04597701149425287,146.0,0.335632183908046,29.0,0.06666666666666667,35.0,0.08045977011494253,44.0,0.10114942528735632,42.0,0.6296296296296297,0.40476190476190477,0.4927536231884058,17.0,16.0,0.38095238095238093,3.0,0.07142857142857142,1.0,0.023809523809523808,4.0,0.09523809523809523,40.0,0.0,0.0,0.0,0.0,25.0,0.625,4.0,0.1,1.0,0.025,6.0,0.15,2.0,0.05,7.0,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,2.0,0.2857142857142857,,,360.0,0.650887573964497,0.6111111111111112,0.6303724928366762,220.0,7.0,0.019444444444444445,35.0,0.09722222222222222,17.0,0.04722222222222222,,,78.0,0.21666666666666667,3.0,0.008333333333333333,,,597.0,0.7260726072607261,0.7370184254606366,0.7315045719035744,440.0,1.0,0.0016750418760469012,71.0,0.11892797319932999,25.0,0.04187604690117253,2.0,0.0033500837520938024,52.0,0.08710217755443886,4.0,0.006700167504187605,2.0,0.0033500837520938024,378.0,0.5117056856187291,0.40476190476190477,0.4519940915805022,153.0,22.0,0.0582010582010582,157.0,0.41534391534391535,30.0,0.07936507936507936,7.0,0.018518518518518517,6.0,0.015873015873015872,38.0,0.6875,0.5789473684210527,0.6285714285714286,22.0,10.0,0.2631578947368421,,,4.0,0.10526315789473684,2.0,0.05263157894736842,0.5493974066303886,0.7204198473282443,0.4217346657318282,0.43141837354983376,0.924618320610687,0.43141837354983376,61.0,0.5789473684210527,0.18032786885245902,0.275,11.0,34.0,0.5573770491803278,1.0,0.01639344262295082,13.0,0.21311475409836064,504.0,0.7429906542056075,0.9464285714285714,0.8324607329842932,477.0,3.0,0.005952380952380952,2.0,0.003968253968253968,17.0,0.03373015873015873,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,4.0,0.4444444444444444,109.0,0.868421052631579,0.30275229357798167,0.4489795918367347,33.0,2.0,0.01834862385321101,48.0,0.44036697247706424,5.0,0.045871559633027525,8.0,0.07339449541284404,13.0,0.11926605504587157,10.0,0.6,0.6,0.6,6.0,4.0,0.4,10.0,0.0,0.0,0.0,0.0,7.0,0.7,1.0,0.1,2.0,0.2,2.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,0.6551724137931034,0.6333333333333333,0.6440677966101694,57.0,10.0,0.1111111111111111,20.0,0.2222222222222222,149.0,0.7832167832167832,0.7516778523489933,0.7671232876712328,112.0,17.0,0.11409395973154363,1.0,0.006711409395973154,17.0,0.11409395973154363,95.0,0.5353535353535354,0.5578947368421052,0.5463917525773195,53.0,3.0,0.031578947368421054,37.0,0.3894736842105263,2.0,0.021052631578947368,,,9.0,0.6,0.6666666666666666,0.631578947368421,6.0,2.0,0.2222222222222222,1.0,0.1111111111111111,1.0,0.004132231404958678,1.0,0.02857142857142857,1.0,0.0022988505747126436,1.0,0.023809523809523808,1.0,0.025,1.0,0.025,1.0,0.14285714285714285,3.0,0.007936507936507936,2.0,0.03278688524590164,2.0,0.003968253968253968,1.0,0.001984126984126984,2.0,0.003968253968253968,1.0,0.1111111111111111,1.0,0.011111111111111112,2.0,0.022222222222222223,2.0,0.013422818791946308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,3,0.5523108467139759,0.7080152671755725,0.4019861783662957,0.4247880348270446,0.919131679389313,0.4247880348270446,242.0,0.5,0.256198347107438,0.33879781420765026,62.0,93.0,0.384297520661157,34.0,0.14049586776859505,8.0,0.03305785123966942,7.0,0.028925619834710745,38.0,0.15702479338842976,2018.0,0.7767558528428093,0.9207135777998018,0.8426303854875283,1858.0,22.0,0.010901883052527254,45.0,0.022299306243805748,3.0,0.0014866204162537165,,,,,14.0,0.006937561942517344,26.0,0.01288404360753221,49.0,0.024281466798810703,1.0,0.0004955401387512388,35.0,0.0,0.0,0.0,0.0,13.0,0.37142857142857144,5.0,0.14285714285714285,3.0,0.08571428571428572,11.0,0.3142857142857143,1.0,0.02857142857142857,2.0,0.05714285714285714,435.0,0.5114285714285715,0.4114942528735632,0.45605095541401275,179.0,13.0,0.029885057471264367,153.0,0.35172413793103446,25.0,0.05747126436781609,29.0,0.06666666666666667,34.0,0.07816091954022988,42.0,0.6071428571428571,0.40476190476190477,0.4857142857142857,17.0,9.0,0.21428571428571427,3.0,0.07142857142857142,4.0,0.09523809523809523,3.0,0.07142857142857142,40.0,0.0,0.0,0.0,0.0,25.0,0.625,2.0,0.05,2.0,0.05,6.0,0.15,3.0,0.075,7.0,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,1.0,0.14285714285714285,1.0,0.14285714285714285,360.0,0.6289308176100629,0.5555555555555556,0.5899705014749262,200.0,4.0,0.011111111111111112,36.0,0.1,25.0,0.06944444444444445,,,87.0,0.24166666666666667,6.0,0.016666666666666666,2.0,0.005555555555555556,597.0,0.717425431711146,0.7654941373534339,0.7406807131280388,457.0,1.0,0.0016750418760469012,57.0,0.09547738693467336,21.0,0.035175879396984924,2.0,0.0033500837520938024,53.0,0.08877721943048576,4.0,0.006700167504187605,1.0,0.0016750418760469012,378.0,0.5483870967741935,0.4497354497354497,0.4941860465116279,170.0,21.0,0.05555555555555555,138.0,0.36507936507936506,34.0,0.08994708994708994,7.0,0.018518518518518517,6.0,0.015873015873015872,38.0,0.8064516129032258,0.6578947368421053,0.7246376811594203,25.0,6.0,0.15789473684210525,1.0,0.02631578947368421,2.0,0.05263157894736842,4.0,0.10526315789473684,0.5221741759993193,0.7194656488549618,0.4308148006035012,0.40508468594153924,0.9284351145038168,0.40508468594153924,61.0,0.5555555555555556,0.08196721311475409,0.14285714285714285,5.0,27.0,0.4426229508196721,6.0,0.09836065573770492,18.0,0.29508196721311475,504.0,0.7941680960548885,0.9186507936507936,0.8518859245630175,463.0,1.0,0.001984126984126984,7.0,0.013888888888888888,17.0,0.03373015873015873,9.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,5.0,0.5555555555555556,109.0,0.7307692307692307,0.3486238532110092,0.4720496894409938,38.0,1.0,0.009174311926605505,40.0,0.3669724770642202,3.0,0.027522935779816515,12.0,0.11009174311926606,14.0,0.12844036697247707,10.0,0.5555555555555556,0.5,0.5263157894736842,5.0,2.0,0.2,10.0,0.0,0.0,0.0,0.0,5.0,0.5,,,2.0,0.2,2.0,0.0,0.0,0.0,0.0,1.0,0.5,90.0,0.5897435897435898,0.5111111111111111,0.5476190476190477,46.0,8.0,0.08888888888888889,32.0,0.35555555555555557,149.0,0.6931216931216931,0.8791946308724832,0.7751479289940828,131.0,7.0,0.04697986577181208,3.0,0.020134228187919462,5.0,0.03355704697986577,95.0,0.5321100917431193,0.6105263157894737,0.5686274509803921,58.0,2.0,0.021052631578947368,26.0,0.2736842105263158,1.0,0.010526315789473684,4.0,0.042105263157894736,9.0,0.42105263157894735,0.8888888888888888,0.5714285714285714,8.0,1.0,0.1111111111111111,,,,,,,,,5.0,0.11904761904761904,,,2.0,0.05,1.0,0.14285714285714285,2.0,0.005291005291005291,4.0,0.06557377049180328,1.0,0.001984126984126984,8.0,0.015873015873015872,6.0,0.011904761904761904,1.0,0.1111111111111111,,,2.0,0.022222222222222223,2.0,0.013422818791946308,2.0,0.004597701149425287,1.0,0.023809523809523808,1.0,0.0016750418760469012,1.0,0.01639344262295082,1.0,0.001984126984126984,1.0,0.009174311926605505,1.0,0.1,1.0,0.1,1.0,0.1,2.0,0.2,1.0,0.1,1.0,0.5,2.0,0.022222222222222223,1.0,0.006711409395973154,2.0,0.021052631578947368,2.0,0.021052631578947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
