phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_BKL_to_INF_count,train_conf_BKL_to_INF_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_AKIEC_count,train_conf_MAL_OTH_to_AKIEC_rate,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_conf_MAL_OTH_to_SCCKA_count,train_conf_MAL_OTH_to_SCCKA_rate,train_conf_MAL_OTH_to_VASC_count,train_conf_MAL_OTH_to_VASC_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate,train_conf_MEL_to_MAL_OTH_count,train_conf_MEL_to_MAL_OTH_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,train_conf_NV_to_MAL_OTH_count,train_conf_NV_to_MAL_OTH_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,train_conf_SCCKA_to_MAL_OTH_count,train_conf_SCCKA_to_MAL_OTH_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_AKIEC_count,train_conf_VASC_to_AKIEC_rate,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_DF_count,train_conf_VASC_to_DF_rate,train_conf_VASC_to_INF_count,train_conf_VASC_to_INF_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,val_conf_BCC_to_INF_count,val_conf_BCC_to_INF_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_DF_count,val_conf_BKL_to_DF_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_AKIEC_count,val_conf_INF_to_AKIEC_rate,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_conf_INF_to_BKL_count,val_conf_INF_to_BKL_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_conf_INF_to_NV_count,val_conf_INF_to_NV_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_conf_MAL_OTH_to_MEL_count,val_conf_MAL_OTH_to_MEL_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_MEL_to_DF_count,val_conf_MEL_to_DF_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_conf_MEL_to_SCCKA_count,val_conf_MEL_to_SCCKA_rate,val_conf_MEL_to_VASC_count,val_conf_MEL_to_VASC_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_AKIEC_count,val_conf_NV_to_AKIEC_rate,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_DF_count,val_conf_NV_to_DF_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_conf_SCCKA_to_DF_count,val_conf_SCCKA_to_DF_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate,val_conf_SCCKA_to_MEL_count,val_conf_SCCKA_to_MEL_rate,val_conf_SCCKA_to_NV_count,val_conf_SCCKA_to_NV_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,train_conf_AKIEC_to_BEN_OTH_count,train_conf_AKIEC_to_BEN_OTH_rate,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_BKL_to_MAL_OTH_count,train_conf_BKL_to_MAL_OTH_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,train_conf_DF_to_VASC_count,train_conf_DF_to_VASC_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,val_conf_INF_to_MEL_count,val_conf_INF_to_MEL_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,val_conf_VASC_to_MEL_count,val_conf_VASC_to_MEL_rate,train_conf_AKIEC_to_MAL_OTH_count,train_conf_AKIEC_to_MAL_OTH_rate,train_conf_BCC_to_MAL_OTH_count,train_conf_BCC_to_MAL_OTH_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,val_conf_AKIEC_to_DF_count,val_conf_AKIEC_to_DF_rate,val_conf_BCC_to_BEN_OTH_count,val_conf_BCC_to_BEN_OTH_rate,val_conf_BEN_OTH_to_AKIEC_count,val_conf_BEN_OTH_to_AKIEC_rate,val_conf_BEN_OTH_to_INF_count,val_conf_BEN_OTH_to_INF_rate,val_conf_BKL_to_INF_count,val_conf_BKL_to_INF_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate,val_conf_NV_to_BEN_OTH_count,val_conf_NV_to_BEN_OTH_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,val_conf_BCC_to_MAL_OTH_count,val_conf_BCC_to_MAL_OTH_rate,val_conf_BKL_to_BEN_OTH_count,val_conf_BKL_to_BEN_OTH_rate,val_conf_DF_to_MAL_OTH_count,val_conf_DF_to_MAL_OTH_rate,val_conf_INF_to_VASC_count,val_conf_INF_to_VASC_rate,val_conf_MEL_to_BEN_OTH_count,val_conf_MEL_to_BEN_OTH_rate,val_conf_NV_to_INF_count,val_conf_NV_to_INF_rate,val_conf_NV_to_SCCKA_count,val_conf_NV_to_SCCKA_rate,train_conf_MAL_OTH_to_BEN_OTH_count,train_conf_MAL_OTH_to_BEN_OTH_rate,val_conf_VASC_to_SCCKA_count,val_conf_VASC_to_SCCKA_rate,train_conf_INF_to_MAL_OTH_count,train_conf_INF_to_MAL_OTH_rate,val_conf_AKIEC_to_INF_count,val_conf_AKIEC_to_INF_rate,val_conf_BKL_to_MAL_OTH_count,val_conf_BKL_to_MAL_OTH_rate,val_conf_MAL_OTH_to_INF_count,val_conf_MAL_OTH_to_INF_rate,val_conf_BEN_OTH_to_SCCKA_count,val_conf_BEN_OTH_to_SCCKA_rate,train_conf_BEN_OTH_to_MAL_OTH_count,train_conf_BEN_OTH_to_MAL_OTH_rate,train_conf_VASC_to_MAL_OTH_count,train_conf_VASC_to_MAL_OTH_rate,val_conf_INF_to_BEN_OTH_count,val_conf_INF_to_BEN_OTH_rate,val_conf_BKL_to_VASC_count,val_conf_BKL_to_VASC_rate,val_conf_DF_to_MEL_count,val_conf_DF_to_MEL_rate
freeze,1,1.6662709750519453,0.5322041984732825,0.40823597088522,0.40410001524516975,0.8096374045801527,0.40410001524516975,400.0,0.29411764705882354,0.1625,0.20933977455716588,65.0,157.0,0.3925,45.0,0.1125,2.0,0.005,2.0,0.005,21.0,0.0525,18.0,0.045,90.0,0.225,1129.0,0.5732730794060684,0.7865367581930912,0.6631814787154593,888.0,44.0,0.03897254207263064,54.0,0.047829937998228524,8.0,0.0070859167404783,9.0,0.007971656333038087,31.0,0.02745792736935341,36.0,0.03188662533215235,54.0,0.047829937998228524,5.0,0.0044286979627989375,136.0,0.14285714285714285,0.007352941176470588,0.013986013986013986,1.0,4.0,0.029411764705882353,39.0,0.2867647058823529,16.0,0.11764705882352941,8.0,0.058823529411764705,5.0,0.03676470588235294,21.0,0.15441176470588236,27.0,0.19852941176470587,4.0,0.029411764705882353,11.0,0.08088235294117647,500.0,0.4199029126213592,0.346,0.3793859649122807,173.0,44.0,0.088,152.0,0.304,4.0,0.008,2.0,0.004,29.0,0.058,45.0,0.09,46.0,0.092,5.0,0.01,150.0,0.6062992125984252,0.5133333333333333,0.555956678700361,77.0,3.0,0.02,31.0,0.20666666666666667,5.0,0.03333333333333333,3.0,0.02,11.0,0.07333333333333333,15.0,0.1,5.0,0.03333333333333333,166.0,0.38461538461538464,0.12048192771084337,0.1834862385321101,20.0,7.0,0.04216867469879518,48.0,0.2891566265060241,3.0,0.018072289156626505,16.0,0.0963855421686747,14.0,0.08433734939759036,15.0,0.09036144578313253,23.0,0.13855421686746988,19.0,0.1144578313253012,1.0,0.006024096385542169,59.0,0.16666666666666666,0.01694915254237288,0.03076923076923077,1.0,2.0,0.03389830508474576,12.0,0.2033898305084746,13.0,0.22033898305084745,9.0,0.15254237288135594,14.0,0.23728813559322035,2.0,0.03389830508474576,6.0,0.1016949152542373,450.0,0.5328947368421053,0.54,0.5364238410596026,243.0,12.0,0.02666666666666667,25.0,0.05555555555555555,30.0,0.06666666666666667,4.0,0.008888888888888889,2.0,0.0044444444444444444,2.0,0.0044444444444444444,116.0,0.2577777777777778,10.0,0.022222222222222223,6.0,0.013333333333333334,590.0,0.5846560846560847,0.7491525423728813,0.6567607726597325,442.0,1.0,0.001694915254237288,38.0,0.06440677966101695,2.0,0.003389830508474576,20.0,0.03389830508474576,2.0,0.003389830508474576,5.0,0.00847457627118644,2.0,0.003389830508474576,59.0,0.1,10.0,0.01694915254237288,9.0,0.015254237288135594,469.0,0.45861297539149887,0.43710021321961623,0.44759825327510916,205.0,37.0,0.07889125799573561,151.0,0.32196162046908317,1.0,0.0021321961620469083,40.0,0.08528784648187633,7.0,0.014925373134328358,2.0,0.0042643923240938165,1.0,0.0021321961620469083,13.0,0.02771855010660981,12.0,0.0255863539445629,143.0,0.7295597484276729,0.8111888111888111,0.7682119205298014,116.0,2.0,0.013986013986013986,8.0,0.055944055944055944,1.0,0.006993006993006993,2.0,0.013986013986013986,4.0,0.027972027972027972,8.0,0.055944055944055944,2.0,0.013986013986013986,1.1926608799978067,0.700381679389313,0.4391511523962382,0.4043170667145172,0.8940839694656488,0.4043170667145172,61.0,0.27631578947368424,0.3442622950819672,0.30656934306569344,21.0,17.0,0.2786885245901639,2.0,0.03278688524590164,4.0,0.06557377049180328,17.0,0.2786885245901639,504.0,0.8269961977186312,0.8630952380952381,0.8446601941747572,435.0,24.0,0.047619047619047616,4.0,0.007936507936507936,8.0,0.015873015873015872,3.0,0.005952380952380952,4.0,0.007936507936507936,7.0,0.013888888888888888,16.0,0.031746031746031744,3.0,0.005952380952380952,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,1.0,0.1111111111111111,2.0,0.2222222222222222,2.0,0.2222222222222222,109.0,0.6896551724137931,0.3669724770642202,0.47904191616766467,40.0,14.0,0.12844036697247707,27.0,0.24770642201834864,1.0,0.009174311926605505,3.0,0.027522935779816515,13.0,0.11926605504587157,11.0,0.10091743119266056,10.0,0.2727272727272727,0.6,0.375,6.0,2.0,0.2,2.0,0.2,10.0,0.0,0.0,0.0,0.0,1.0,0.1,5.0,0.5,1.0,0.1,2.0,0.2,1.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.6825396825396826,0.4777777777777778,0.5620915032679739,43.0,4.0,0.044444444444444446,6.0,0.06666666666666667,2.0,0.022222222222222223,1.0,0.011111111111111112,1.0,0.011111111111111112,29.0,0.32222222222222224,1.0,0.011111111111111112,3.0,0.03333333333333333,149.0,0.7068062827225131,0.9060402684563759,0.7941176470588235,135.0,2.0,0.013422818791946308,2.0,0.013422818791946308,3.0,0.020134228187919462,1.0,0.006711409395973154,4.0,0.026845637583892617,2.0,0.013422818791946308,95.0,0.5108695652173914,0.49473684210526314,0.5026737967914439,47.0,10.0,0.10526315789473684,25.0,0.2631578947368421,5.0,0.05263157894736842,3.0,0.031578947368421054,1.0,0.010526315789473684,2.0,0.021052631578947368,2.0,0.021052631578947368,9.0,0.4666666666666667,0.7777777777777778,0.5833333333333334,7.0,2.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,2,1.4432903500344918,0.5949427480916031,0.46826638653996044,0.4685032512068593,0.8606870229007634,0.4685032512068593,398.0,0.4414715719063545,0.3316582914572864,0.3787661406025825,132.0,118.0,0.2964824120603015,40.0,0.10050251256281408,2.0,0.005025125628140704,2.0,0.005025125628140704,16.0,0.04020100502512563,10.0,0.02512562814070352,74.0,0.18592964824120603,1133.0,0.6213058419243986,0.7978817299205648,0.6986089644513137,904.0,54.0,0.04766107678729038,38.0,0.03353927625772286,11.0,0.009708737864077669,16.0,0.01412180052956752,17.0,0.01500441306266549,19.0,0.01676963812886143,68.0,0.06001765225066196,4.0,0.00353045013239188,127.0,0.45454545454545453,0.07874015748031496,0.1342281879194631,10.0,8.0,0.06299212598425197,28.0,0.2204724409448819,11.0,0.08661417322834646,6.0,0.047244094488188976,5.0,0.03937007874015748,17.0,0.13385826771653545,23.0,0.18110236220472442,7.0,0.05511811023622047,12.0,0.09448818897637795,505.0,0.4919786096256685,0.36435643564356435,0.41865756541524457,184.0,43.0,0.08514851485148515,140.0,0.27722772277227725,8.0,0.015841584158415842,3.0,0.005940594059405941,27.0,0.053465346534653464,43.0,0.08514851485148515,55.0,0.10891089108910891,1.0,0.0019801980198019802,150.0,0.6058394160583942,0.5533333333333333,0.578397212543554,83.0,3.0,0.02,33.0,0.22,5.0,0.03333333333333333,4.0,0.02666666666666667,2.0,0.013333333333333334,6.0,0.04,8.0,0.05333333333333334,155.0,0.3698630136986301,0.17419354838709677,0.23684210526315788,27.0,8.0,0.05161290322580645,54.0,0.34838709677419355,1.0,0.0064516129032258064,11.0,0.07096774193548387,12.0,0.07741935483870968,11.0,0.07096774193548387,11.0,0.07096774193548387,20.0,0.12903225806451613,,,56.0,0.0,0.0,0.0,0.0,1.0,0.017857142857142856,13.0,0.23214285714285715,10.0,0.17857142857142858,8.0,0.14285714285714285,16.0,0.2857142857142857,1.0,0.017857142857142856,7.0,0.125,456.0,0.6496519721577726,0.6140350877192983,0.6313416009019166,280.0,9.0,0.019736842105263157,26.0,0.05701754385964912,28.0,0.06140350877192982,4.0,0.008771929824561403,3.0,0.006578947368421052,,,94.0,0.20614035087719298,5.0,0.010964912280701754,6.0,0.013157894736842105,575.0,0.6604046242774566,0.7947826086956522,0.7213891081294396,457.0,,,25.0,0.043478260869565216,2.0,0.0034782608695652175,21.0,0.036521739130434785,,,3.0,0.0052173913043478265,,,51.0,0.08869565217391304,7.0,0.01217391304347826,9.0,0.01565217391304348,488.0,0.5418994413407822,0.5963114754098361,0.5678048780487804,291.0,41.0,0.08401639344262295,109.0,0.22336065573770492,,,25.0,0.05122950819672131,6.0,0.012295081967213115,8.0,0.01639344262295082,,,2.0,0.004098360655737705,5.0,0.010245901639344262,149.0,0.7368421052631579,0.8456375838926175,0.7875,126.0,,,5.0,0.03355704697986577,5.0,0.03355704697986577,2.0,0.013422818791946308,,,8.0,0.053691275167785234,1.0,0.006711409395973154,1.1361603848351778,0.7051526717557252,0.4563205349280868,0.4305235121426755,0.9188931297709924,0.4305235121426755,61.0,0.3333333333333333,0.4918032786885246,0.3973509933774834,30.0,9.0,0.14754098360655737,7.0,0.11475409836065574,3.0,0.04918032786885246,12.0,0.19672131147540983,504.0,0.8586278586278586,0.8194444444444444,0.8385786802030457,413.0,30.0,0.05952380952380952,26.0,0.051587301587301584,3.0,0.005952380952380952,1.0,0.001984126984126984,6.0,0.011904761904761904,5.0,0.00992063492063492,17.0,0.03373015873015873,3.0,0.005952380952380952,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,3.0,0.3333333333333333,2.0,0.2222222222222222,,,109.0,0.5048543689320388,0.47706422018348627,0.49056603773584906,52.0,7.0,0.06422018348623854,20.0,0.1834862385321101,,,3.0,0.027522935779816515,12.0,0.11009174311926606,15.0,0.13761467889908258,10.0,0.46153846153846156,0.6,0.5217391304347826,6.0,2.0,0.2,2.0,0.2,10.0,0.0,0.0,0.0,0.0,,,5.0,0.5,1.0,0.1,2.0,0.2,,,2.0,0.0,0.0,0.0,0.0,2.0,1.0,,,90.0,0.68,0.5666666666666667,0.6181818181818182,51.0,2.0,0.022222222222222223,7.0,0.07777777777777778,3.0,0.03333333333333333,,,,,23.0,0.25555555555555554,1.0,0.011111111111111112,3.0,0.03333333333333333,149.0,0.751412429378531,0.8926174496644296,0.8159509202453987,133.0,,,1.0,0.006711409395973154,6.0,0.040268456375838924,1.0,0.006711409395973154,7.0,0.04697986577181208,1.0,0.006711409395973154,95.0,0.5106382978723404,0.5052631578947369,0.5079365079365079,48.0,21.0,0.22105263157894736,16.0,0.16842105263157894,5.0,0.05263157894736842,1.0,0.010526315789473684,1.0,0.010526315789473684,1.0,0.010526315789473684,2.0,0.021052631578947368,9.0,0.46153846153846156,0.6666666666666666,0.5454545454545454,6.0,2.0,0.2222222222222222,1.0,0.002512562814070352,3.0,0.007537688442211055,2.0,0.00176522506619594,1.0,0.0019801980198019802,4.0,0.02666666666666667,2.0,0.013333333333333334,1.0,0.0021929824561403508,1.0,0.0020491803278688526,1.0,0.006711409395973154,1.0,0.006711409395973154,1.0,0.1,1.0,0.1,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
