phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BEN_OTH_count,train_conf_AKIEC_to_BEN_OTH_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_BKL_to_INF_count,train_conf_BKL_to_INF_rate,train_conf_BKL_to_MAL_OTH_count,train_conf_BKL_to_MAL_OTH_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_conf_DF_to_VASC_count,train_conf_DF_to_VASC_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_conf_MAL_OTH_to_VASC_count,train_conf_MAL_OTH_to_VASC_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,train_conf_MEL_to_MAL_OTH_count,train_conf_MEL_to_MAL_OTH_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_MAL_OTH_count,train_conf_NV_to_MAL_OTH_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,train_conf_SCCKA_to_MAL_OTH_count,train_conf_SCCKA_to_MAL_OTH_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_AKIEC_count,train_conf_VASC_to_AKIEC_rate,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,train_conf_VASC_to_DF_count,train_conf_VASC_to_DF_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_DF_count,val_conf_AKIEC_to_DF_rate,val_conf_AKIEC_to_INF_count,val_conf_AKIEC_to_INF_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_AKIEC_to_NV_count,val_conf_AKIEC_to_NV_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_BEN_OTH_count,val_conf_BCC_to_BEN_OTH_rate,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,val_conf_BCC_to_INF_count,val_conf_BCC_to_INF_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_AKIEC_count,val_conf_BEN_OTH_to_AKIEC_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,val_conf_BEN_OTH_to_INF_count,val_conf_BEN_OTH_to_INF_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_conf_BEN_OTH_to_VASC_count,val_conf_BEN_OTH_to_VASC_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_BEN_OTH_count,val_conf_BKL_to_BEN_OTH_rate,val_conf_BKL_to_DF_count,val_conf_BKL_to_DF_rate,val_conf_BKL_to_INF_count,val_conf_BKL_to_INF_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_conf_INF_to_MEL_count,val_conf_INF_to_MEL_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_MEL_to_DF_count,val_conf_MEL_to_DF_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_conf_MEL_to_SCCKA_count,val_conf_MEL_to_SCCKA_rate,val_conf_MEL_to_VASC_count,val_conf_MEL_to_VASC_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_BEN_OTH_count,val_conf_NV_to_BEN_OTH_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_DF_count,val_conf_NV_to_DF_rate,val_conf_NV_to_INF_count,val_conf_NV_to_INF_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_conf_SCCKA_to_DF_count,val_conf_SCCKA_to_DF_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate,val_conf_SCCKA_to_MEL_count,val_conf_SCCKA_to_MEL_rate,val_conf_SCCKA_to_NV_count,val_conf_SCCKA_to_NV_rate,val_conf_SCCKA_to_VASC_count,val_conf_SCCKA_to_VASC_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_MAL_OTH_to_SCCKA_count,train_conf_MAL_OTH_to_SCCKA_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,train_conf_VASC_to_INF_count,train_conf_VASC_to_INF_rate,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_INF_to_BKL_count,val_conf_INF_to_BKL_rate,val_conf_MAL_OTH_to_MEL_count,val_conf_MAL_OTH_to_MEL_rate,val_conf_NV_to_AKIEC_count,val_conf_NV_to_AKIEC_rate,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,val_conf_AKIEC_to_BEN_OTH_count,val_conf_AKIEC_to_BEN_OTH_rate,val_conf_MAL_OTH_to_INF_count,val_conf_MAL_OTH_to_INF_rate,val_conf_MEL_to_BEN_OTH_count,val_conf_MEL_to_BEN_OTH_rate,val_conf_VASC_to_INF_count,val_conf_VASC_to_INF_rate,val_conf_DF_to_INF_count,val_conf_DF_to_INF_rate,val_conf_INF_to_BEN_OTH_count,val_conf_INF_to_BEN_OTH_rate,val_conf_MAL_OTH_to_BEN_OTH_count,val_conf_MAL_OTH_to_BEN_OTH_rate,val_conf_VASC_to_BEN_OTH_count,val_conf_VASC_to_BEN_OTH_rate,val_conf_BKL_to_VASC_count,val_conf_BKL_to_VASC_rate,val_conf_SCCKA_to_BEN_OTH_count,val_conf_SCCKA_to_BEN_OTH_rate,train_conf_MAL_OTH_to_AKIEC_count,train_conf_MAL_OTH_to_AKIEC_rate,val_conf_VASC_to_DF_count,val_conf_VASC_to_DF_rate,val_conf_VASC_to_MEL_count,val_conf_VASC_to_MEL_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,train_conf_MAL_OTH_to_INF_count,train_conf_MAL_OTH_to_INF_rate,val_conf_VASC_to_SCCKA_count,val_conf_VASC_to_SCCKA_rate,val_conf_VASC_to_BKL_count,val_conf_VASC_to_BKL_rate,val_conf_INF_to_AKIEC_count,val_conf_INF_to_AKIEC_rate,val_conf_MAL_OTH_to_VASC_count,val_conf_MAL_OTH_to_VASC_rate,train_conf_MAL_OTH_to_BEN_OTH_count,train_conf_MAL_OTH_to_BEN_OTH_rate,val_conf_DF_to_BKL_count,val_conf_DF_to_BKL_rate,val_conf_DF_to_MEL_count,val_conf_DF_to_MEL_rate
freeze,1,1.4721812211970788,0.5126735063367531,0.34176011028258085,0.3460911544120875,0.7890766445383223,0.3460911544120875,242.0,0.2830188679245283,0.12396694214876033,0.1724137931034483,30.0,93.0,0.384297520661157,1.0,0.004132231404958678,39.0,0.16115702479338842,2.0,0.008264462809917356,1.0,0.004132231404958678,12.0,0.049586776859504134,16.0,0.06611570247933884,48.0,0.19834710743801653,895.0,0.5436664044059796,0.7720670391061453,0.6380424746075716,691.0,22.0,0.024581005586592177,37.0,0.041340782122905026,5.0,0.00558659217877095,23.0,0.02569832402234637,44.0,0.049162011173184354,67.0,0.07486033519553073,6.0,0.0067039106145251395,100.0,0.2727272727272727,0.03,0.05405405405405406,3.0,2.0,0.02,27.0,0.27,12.0,0.12,3.0,0.03,9.0,0.09,28.0,0.28,7.0,0.07,9.0,0.09,435.0,0.3791208791208791,0.31724137931034485,0.3454317897371715,138.0,16.0,0.0367816091954023,134.0,0.3080459770114943,1.0,0.0022988505747126436,1.0,0.0022988505747126436,3.0,0.006896551724137931,2.0,0.004597701149425287,41.0,0.09425287356321839,52.0,0.11954022988505747,45.0,0.10344827586206896,2.0,0.004597701149425287,100.0,0.5555555555555556,0.35,0.4294478527607362,35.0,3.0,0.03,27.0,0.27,1.0,0.01,8.0,0.08,3.0,0.03,7.0,0.07,12.0,0.12,2.0,0.02,2.0,0.02,100.0,0.2,0.02,0.03636363636363636,2.0,3.0,0.03,47.0,0.47,4.0,0.04,14.0,0.14,6.0,0.06,4.0,0.04,15.0,0.15,4.0,0.04,1.0,0.01,7.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,3.0,0.42857142857142855,2.0,0.2857142857142857,1.0,0.14285714285714285,360.0,0.5181818181818182,0.475,0.4956521739130435,171.0,6.0,0.016666666666666666,29.0,0.08055555555555556,24.0,0.06666666666666667,3.0,0.008333333333333333,1.0,0.002777777777777778,113.0,0.3138888888888889,11.0,0.030555555555555555,2.0,0.005555555555555556,597.0,0.6018518518518519,0.7621440536013401,0.672579453067258,455.0,2.0,0.0033500837520938024,45.0,0.07537688442211055,36.0,0.06030150753768844,3.0,0.005025125628140704,1.0,0.0016750418760469012,45.0,0.07537688442211055,6.0,0.010050251256281407,4.0,0.006700167504187605,378.0,0.3704918032786885,0.29894179894179895,0.3308931185944363,113.0,21.0,0.05555555555555555,160.0,0.42328042328042326,53.0,0.1402116402116402,4.0,0.010582010582010581,1.0,0.0026455026455026454,1.0,0.0026455026455026454,11.0,0.0291005291005291,9.0,0.023809523809523808,5.0,0.013227513227513227,100.0,0.6559139784946236,0.61,0.6321243523316062,61.0,1.0,0.01,17.0,0.17,1.0,0.01,1.0,0.01,7.0,0.07,10.0,0.1,2.0,0.02,1.1366670024758987,0.6345419847328244,0.4922982609851169,0.396631814958754,0.857824427480916,0.396631814958754,61.0,0.34328358208955223,0.3770491803278688,0.359375,23.0,7.0,0.11475409836065574,12.0,0.19672131147540983,1.0,0.01639344262295082,3.0,0.04918032786885246,3.0,0.04918032786885246,1.0,0.01639344262295082,11.0,0.18032786885245902,504.0,0.8900255754475703,0.6904761904761905,0.7776536312849162,348.0,28.0,0.05555555555555555,1.0,0.001984126984126984,38.0,0.07539682539682539,16.0,0.031746031746031744,30.0,0.05952380952380952,5.0,0.00992063492063492,9.0,0.017857142857142856,18.0,0.03571428571428571,11.0,0.021825396825396824,9.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,2.0,0.2222222222222222,1.0,0.1111111111111111,2.0,0.2222222222222222,2.0,0.2222222222222222,1.0,0.1111111111111111,109.0,0.4224137931034483,0.44954128440366975,0.43555555555555553,49.0,2.0,0.01834862385321101,15.0,0.13761467889908258,1.0,0.009174311926605505,5.0,0.045871559633027525,13.0,0.11926605504587157,3.0,0.027522935779816515,10.0,0.09174311926605505,11.0,0.10091743119266056,10.0,0.19444444444444445,0.7,0.30434782608695654,7.0,2.0,0.2,1.0,0.1,10.0,0.0625,0.4,0.10810810810810811,4.0,2.0,0.2,3.0,0.3,1.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.6923076923076923,0.5,0.5806451612903226,45.0,1.0,0.011111111111111112,2.0,0.022222222222222223,3.0,0.03333333333333333,1.0,0.011111111111111112,1.0,0.011111111111111112,34.0,0.37777777777777777,1.0,0.011111111111111112,2.0,0.022222222222222223,149.0,0.6842105263157895,0.87248322147651,0.7669616519174042,130.0,1.0,0.006711409395973154,6.0,0.040268456375838924,1.0,0.006711409395973154,5.0,0.03355704697986577,5.0,0.03355704697986577,1.0,0.006711409395973154,95.0,0.5543478260869565,0.5368421052631579,0.5454545454545454,51.0,12.0,0.12631578947368421,13.0,0.1368421052631579,6.0,0.06315789473684211,2.0,0.021052631578947368,7.0,0.07368421052631578,1.0,0.010526315789473684,2.0,0.021052631578947368,1.0,0.010526315789473684,9.0,0.3333333333333333,0.8888888888888888,0.48484848484848486,8.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,2,1.212144896576904,0.5829812914906457,0.43709154453454907,0.4473984209286499,0.8735666867833434,0.4473984209286499,242.0,0.375,0.1859504132231405,0.24861878453038674,45.0,72.0,0.2975206611570248,,,42.0,0.17355371900826447,1.0,0.004132231404958678,5.0,0.02066115702479339,11.0,0.045454545454545456,2.0,0.008264462809917356,63.0,0.2603305785123967,895.0,0.6125743415463042,0.8055865921787709,0.6959459459459459,721.0,16.0,0.017877094972067038,58.0,0.06480446927374302,4.0,0.004469273743016759,10.0,0.0111731843575419,18.0,0.02011173184357542,57.0,0.06368715083798883,5.0,0.00558659217877095,100.0,0.30303030303030304,0.1,0.15037593984962405,10.0,2.0,0.02,19.0,0.19,10.0,0.1,7.0,0.07,12.0,0.12,18.0,0.18,5.0,0.05,10.0,0.1,435.0,0.4397905759162304,0.38620689655172413,0.4112607099143207,168.0,24.0,0.05517241379310345,128.0,0.2942528735632184,,,,,4.0,0.009195402298850575,,,24.0,0.05517241379310345,43.0,0.09885057471264368,44.0,0.10114942528735632,,,100.0,0.6785714285714286,0.57,0.6195652173913043,57.0,,,17.0,0.17,2.0,0.02,2.0,0.02,8.0,0.08,4.0,0.04,5.0,0.05,5.0,0.05,,,100.0,0.38461538461538464,0.25,0.30303030303030304,25.0,3.0,0.03,33.0,0.33,8.0,0.08,6.0,0.06,6.0,0.06,9.0,0.09,7.0,0.07,2.0,0.02,1.0,0.01,7.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,2.0,0.2857142857142857,1.0,0.14285714285714285,,,360.0,0.5953947368421053,0.5027777777777778,0.5451807228915663,181.0,6.0,0.016666666666666666,18.0,0.05,34.0,0.09444444444444444,2.0,0.005555555555555556,,,105.0,0.2916666666666667,6.0,0.016666666666666666,4.0,0.011111111111111112,597.0,0.6932330827067669,0.7721943048576214,0.7305863708399366,461.0,1.0,0.0016750418760469012,41.0,0.06867671691792294,28.0,0.04690117252931323,,,,,46.0,0.07705192629815745,4.0,0.006700167504187605,9.0,0.01507537688442211,378.0,0.503957783641161,0.5052910052910053,0.5046235138705416,191.0,23.0,0.06084656084656084,116.0,0.30687830687830686,31.0,0.082010582010582,7.0,0.018518518518518517,2.0,0.005291005291005291,,,3.0,0.007936507936507936,1.0,0.0026455026455026454,2.0,0.005291005291005291,100.0,0.6952380952380952,0.73,0.7121951219512195,73.0,,,9.0,0.09,5.0,0.05,,,4.0,0.04,4.0,0.04,1.0,0.01,1.1564338998371408,0.6059160305343512,0.49992663968580897,0.3860367951906174,0.8816793893129771,0.3860367951906174,61.0,0.20408163265306123,0.6557377049180327,0.311284046692607,40.0,3.0,0.04918032786885246,3.0,0.04918032786885246,,,,,5.0,0.08196721311475409,,,10.0,0.16393442622950818,504.0,0.8820375335120644,0.6527777777777778,0.750285062713797,329.0,99.0,0.19642857142857142,1.0,0.001984126984126984,5.0,0.00992063492063492,17.0,0.03373015873015873,7.0,0.013888888888888888,5.0,0.00992063492063492,13.0,0.025793650793650792,13.0,0.025793650793650792,15.0,0.02976190476190476,9.0,0.0,0.0,0.0,0.0,2.0,0.2222222222222222,1.0,0.1111111111111111,,,3.0,0.3333333333333333,1.0,0.1111111111111111,1.0,0.1111111111111111,109.0,0.6808510638297872,0.29357798165137616,0.41025641025641024,32.0,17.0,0.1559633027522936,21.0,0.1926605504587156,2.0,0.01834862385321101,7.0,0.06422018348623854,1.0,0.009174311926605505,5.0,0.045871559633027525,10.0,0.09174311926605505,14.0,0.12844036697247707,10.0,0.2,0.8,0.32,8.0,1.0,0.1,1.0,0.1,10.0,0.2,0.3,0.24,3.0,2.0,0.2,3.0,0.3,1.0,0.1,2.0,0.0,0.0,0.0,0.0,,,1.0,0.5,90.0,0.6142857142857143,0.4777777777777778,0.5375,43.0,4.0,0.044444444444444446,1.0,0.011111111111111112,2.0,0.022222222222222223,1.0,0.011111111111111112,1.0,0.011111111111111112,35.0,0.3888888888888889,,,3.0,0.03333333333333333,149.0,0.6737967914438503,0.8456375838926175,0.75,126.0,1.0,0.006711409395973154,2.0,0.013422818791946308,3.0,0.020134228187919462,2.0,0.013422818791946308,6.0,0.040268456375838924,4.0,0.026845637583892617,95.0,0.5487804878048781,0.47368421052631576,0.5084745762711864,45.0,32.0,0.3368421052631579,12.0,0.12631578947368421,1.0,0.010526315789473684,1.0,0.010526315789473684,1.0,0.010526315789473684,1.0,0.010526315789473684,,,2.0,0.021052631578947368,9.0,0.2647058823529412,1.0,0.4186046511627907,9.0,,,1.0,0.004132231404958678,1.0,0.0011173184357541898,5.0,0.00558659217877095,7.0,0.07,1.0,0.14285714285714285,2.0,0.005555555555555556,2.0,0.005555555555555556,3.0,0.005025125628140704,4.0,0.006700167504187605,2.0,0.005291005291005291,1.0,0.01,3.0,0.03,1.0,0.1111111111111111,1.0,0.1,1.0,0.5,2.0,0.013422818791946308,3.0,0.020134228187919462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
