phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_MAL_OTH_count,train_conf_AKIEC_to_MAL_OTH_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BCC_to_MAL_OTH_count,train_conf_BCC_to_MAL_OTH_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,train_conf_BKL_to_MAL_OTH_count,train_conf_BKL_to_MAL_OTH_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_MAL_OTH_count,train_conf_MEL_to_MAL_OTH_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_MAL_OTH_count,train_conf_NV_to_MAL_OTH_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,train_conf_VASC_to_DF_count,train_conf_VASC_to_DF_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,train_tail_recall_macro,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_conf_INF_to_BKL_count,val_conf_INF_to_BKL_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_conf_NV_to_SCCKA_count,val_conf_NV_to_SCCKA_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_conf_SCCKA_to_MEL_count,val_conf_SCCKA_to_MEL_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,val_tail_recall_macro,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_MAL_OTH_to_AKIEC_count,train_conf_MAL_OTH_to_AKIEC_rate,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,val_conf_MEL_to_SCCKA_count,val_conf_MEL_to_SCCKA_rate,val_conf_MEL_to_VASC_count,val_conf_MEL_to_VASC_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_MAL_OTH_to_VASC_count,train_conf_MAL_OTH_to_VASC_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,val_conf_DF_to_BKL_count,val_conf_DF_to_BKL_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_conf_MAL_OTH_to_MEL_count,val_conf_MAL_OTH_to_MEL_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_NV_to_AKIEC_count,val_conf_NV_to_AKIEC_rate,val_conf_SCCKA_to_VASC_count,val_conf_SCCKA_to_VASC_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,val_conf_VASC_to_MEL_count,val_conf_VASC_to_MEL_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,train_conf_VASC_to_INF_count,train_conf_VASC_to_INF_rate,val_conf_INF_to_AKIEC_count,val_conf_INF_to_AKIEC_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,val_conf_BKL_to_DF_count,val_conf_BKL_to_DF_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,val_conf_DF_to_SCCKA_count,val_conf_DF_to_SCCKA_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,train_conf_BKL_to_INF_count,train_conf_BKL_to_INF_rate,val_conf_BCC_to_INF_count,val_conf_BCC_to_INF_rate,val_conf_BKL_to_INF_count,val_conf_BKL_to_INF_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate,train_conf_AKIEC_to_BEN_OTH_count,train_conf_AKIEC_to_BEN_OTH_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,val_conf_NV_to_BEN_OTH_count,val_conf_NV_to_BEN_OTH_rate,val_conf_NV_to_INF_count,val_conf_NV_to_INF_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,val_conf_BCC_to_BEN_OTH_count,val_conf_BCC_to_BEN_OTH_rate,val_conf_BKL_to_BEN_OTH_count,val_conf_BKL_to_BEN_OTH_rate,val_conf_INF_to_MEL_count,val_conf_INF_to_MEL_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,val_conf_VASC_to_SCCKA_count,val_conf_VASC_to_SCCKA_rate,train_conf_DF_to_VASC_count,train_conf_DF_to_VASC_rate,train_conf_MAL_OTH_to_BEN_OTH_count,train_conf_MAL_OTH_to_BEN_OTH_rate
freeze,1,1.131051188661852,0.6612595419847328,0.31026844648052354,0.3338441404542374,0.8926526717557252,0.3338441404542374,242.0,0.38461538461538464,0.12396694214876033,0.1875,30.0,125.0,0.5165289256198347,33.0,0.13636363636363635,1.0,0.004132231404958678,10.0,0.04132231404958678,9.0,0.0371900826446281,34.0,0.14049586776859505,2018.0,0.726441351888668,0.9053518334985133,0.8060886829913965,1827.0,14.0,0.006937561942517344,43.0,0.02130822596630327,1.0,0.0004955401387512388,3.0,0.0014866204162537165,2.0,0.0009910802775024777,22.0,0.010901883052527254,40.0,0.019821605550049554,64.0,0.031714568880079286,2.0,0.0009910802775024777,35.0,0.0,0.0,0.0,0.0,13.0,0.37142857142857144,2.0,0.05714285714285714,4.0,0.11428571428571428,14.0,0.4,1.0,0.02857142857142857,1.0,0.02857142857142857,435.0,0.4463667820069204,0.296551724137931,0.356353591160221,129.0,14.0,0.03218390804597701,186.0,0.42758620689655175,1.0,0.0022988505747126436,1.0,0.0022988505747126436,25.0,0.05747126436781609,39.0,0.0896551724137931,40.0,0.09195402298850575,42.0,0.6666666666666666,0.19047619047619047,0.2962962962962963,8.0,1.0,0.023809523809523808,21.0,0.5,1.0,0.023809523809523808,3.0,0.07142857142857142,7.0,0.16666666666666666,1.0,0.023809523809523808,40.0,0.0,0.0,0.0,0.0,1.0,0.025,26.0,0.65,3.0,0.075,3.0,0.075,5.0,0.125,2.0,0.05,7.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,2.0,0.2857142857142857,2.0,0.2857142857142857,360.0,0.6,0.5416666666666666,0.5693430656934306,195.0,2.0,0.005555555555555556,42.0,0.11666666666666667,22.0,0.06111111111111111,1.0,0.002777777777777778,92.0,0.25555555555555554,5.0,0.013888888888888888,1.0,0.002777777777777778,597.0,0.6681957186544343,0.7319932998324958,0.6986410871302957,437.0,1.0,0.0016750418760469012,65.0,0.10887772194304858,25.0,0.04187604690117253,1.0,0.0016750418760469012,1.0,0.0016750418760469012,55.0,0.09212730318257957,7.0,0.011725293132328308,5.0,0.008375209380234505,378.0,0.4689655172413793,0.35978835978835977,0.40718562874251496,136.0,15.0,0.03968253968253968,191.0,0.5052910052910053,28.0,0.07407407407407407,1.0,0.0026455026455026454,5.0,0.013227513227513227,2.0,0.005291005291005291,38.0,0.5263157894736842,0.2631578947368421,0.3508771929824561,10.0,16.0,0.42105263157894735,1.0,0.02631578947368421,1.0,0.02631578947368421,3.0,0.07894736842105263,7.0,0.18421052631578946,0.06578947368421052,0.9555234799858268,0.7213740458015268,0.39963598736940065,0.4396940273772911,0.9274809160305344,0.4396940273772911,61.0,1.0,0.13114754098360656,0.2318840579710145,8.0,38.0,0.6229508196721312,1.0,0.01639344262295082,1.0,0.01639344262295082,13.0,0.21311475409836064,504.0,0.7260677466863034,0.9781746031746031,0.8334742180896028,493.0,1.0,0.001984126984126984,2.0,0.003968253968253968,8.0,0.015873015873015872,9.0,0.0,0.0,0.0,0.0,5.0,0.5555555555555556,1.0,0.1111111111111111,3.0,0.3333333333333333,109.0,0.7647058823529411,0.23853211009174313,0.36363636363636365,26.0,54.0,0.4954128440366973,5.0,0.045871559633027525,5.0,0.045871559633027525,19.0,0.1743119266055046,10.0,1.0,0.6,0.75,6.0,4.0,0.4,10.0,0.0,0.0,0.0,0.0,9.0,0.9,1.0,0.1,2.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,0.6436781609195402,0.6222222222222222,0.632768361581921,56.0,15.0,0.16666666666666666,19.0,0.2111111111111111,149.0,0.8201438848920863,0.7651006711409396,0.7916666666666666,114.0,11.0,0.0738255033557047,3.0,0.020134228187919462,19.0,0.12751677852348994,2.0,0.013422818791946308,95.0,0.5333333333333333,0.5052631578947369,0.518918918918919,48.0,45.0,0.47368421052631576,1.0,0.010526315789473684,1.0,0.010526315789473684,9.0,1.0,0.5555555555555556,0.7142857142857143,5.0,3.0,0.3333333333333333,1.0,0.1111111111111111,0.1388888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,2,0.9803896519063994,0.7068225190839694,0.39744404947954753,0.4179887630832919,0.9153148854961832,0.4179887630832919,242.0,0.45454545454545453,0.2066115702479339,0.2840909090909091,50.0,113.0,0.4669421487603306,24.0,0.09917355371900827,,,9.0,0.0371900826446281,3.0,0.012396694214876033,42.0,0.17355371900826447,2018.0,0.7631901840490798,0.9246778989098117,0.8362088281425051,1866.0,18.0,0.008919722497522299,31.0,0.015361744301288404,2.0,0.0009910802775024777,1.0,0.0004955401387512388,,,14.0,0.006937561942517344,22.0,0.010901883052527254,61.0,0.03022794846382557,3.0,0.0014866204162537165,35.0,0.0,0.0,0.0,0.0,14.0,0.4,4.0,0.11428571428571428,3.0,0.08571428571428572,7.0,0.2,3.0,0.08571428571428572,3.0,0.08571428571428572,435.0,0.5505226480836237,0.3632183908045977,0.4376731301939058,158.0,20.0,0.04597701149425287,151.0,0.3471264367816092,,,,,29.0,0.06666666666666667,30.0,0.06896551724137931,46.0,0.10574712643678161,42.0,0.6451612903225806,0.47619047619047616,0.547945205479452,20.0,,,10.0,0.23809523809523808,2.0,0.047619047619047616,1.0,0.023809523809523808,5.0,0.11904761904761904,4.0,0.09523809523809523,40.0,0.0,0.0,0.0,0.0,,,28.0,0.7,2.0,0.05,,,4.0,0.1,3.0,0.075,7.0,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,2.0,0.2857142857142857,,,360.0,0.6614420062695925,0.5861111111111111,0.6215022091310751,211.0,5.0,0.013888888888888888,35.0,0.09722222222222222,17.0,0.04722222222222222,,,89.0,0.24722222222222223,2.0,0.005555555555555556,1.0,0.002777777777777778,597.0,0.733652312599681,0.7705192629815746,0.7516339869281046,460.0,,,59.0,0.09882747068676717,26.0,0.04355108877721943,3.0,0.005025125628140704,,,45.0,0.07537688442211055,3.0,0.005025125628140704,1.0,0.0016750418760469012,378.0,0.5176470588235295,0.4656084656084656,0.49025069637883006,176.0,16.0,0.042328042328042326,157.0,0.41534391534391535,21.0,0.05555555555555555,1.0,0.0026455026455026454,3.0,0.007936507936507936,4.0,0.010582010582010581,38.0,0.6875,0.5789473684210527,0.6285714285714286,22.0,8.0,0.21052631578947367,,,1.0,0.02631578947368421,4.0,0.10526315789473684,3.0,0.07894736842105263,0.14473684210526316,0.943351118505456,0.7194656488549618,0.42049829163088787,0.43212383825469414,0.9303435114503816,0.43212383825469414,61.0,0.5789473684210527,0.18032786885245902,0.275,11.0,25.0,0.4098360655737705,1.0,0.01639344262295082,2.0,0.03278688524590164,22.0,0.36065573770491804,504.0,0.7687188019966722,0.9166666666666666,0.8361990950226245,462.0,,,4.0,0.007936507936507936,31.0,0.061507936507936505,9.0,0.0,0.0,0.0,0.0,5.0,0.5555555555555556,,,3.0,0.3333333333333333,109.0,0.9642857142857143,0.24770642201834864,0.39416058394160586,27.0,44.0,0.4036697247706422,7.0,0.06422018348623854,9.0,0.08256880733944955,21.0,0.1926605504587156,10.0,0.8571428571428571,0.6,0.7058823529411765,6.0,4.0,0.4,10.0,0.0,0.0,0.0,0.0,8.0,0.8,,,2.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,0.6588235294117647,0.6222222222222222,0.64,56.0,10.0,0.1111111111111111,20.0,0.2222222222222222,149.0,0.7870967741935484,0.8187919463087249,0.8026315789473685,122.0,11.0,0.0738255033557047,,,13.0,0.087248322147651,2.0,0.013422818791946308,95.0,0.4513888888888889,0.6842105263157895,0.5439330543933054,65.0,27.0,0.28421052631578947,,,,,9.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,5.0,3.0,0.3333333333333333,1.0,0.1111111111111111,0.1388888888888889,1.0,0.004132231404958678,1.0,0.02857142857142857,1.0,0.0022988505747126436,3.0,0.075,1.0,0.14285714285714285,4.0,0.007936507936507936,2.0,0.003968253968253968,1.0,0.001984126984126984,1.0,0.1111111111111111,1.0,0.009174311926605505,1.0,0.1,1.0,0.1,2.0,0.022222222222222223,2.0,0.022222222222222223,1.0,0.006711409395973154,3.0,0.031578947368421054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,3,0.9284494311072444,0.7199427480916031,0.4218730746286882,0.4385887175177915,0.9281965648854962,0.4385887175177915,242.0,0.4782608695652174,0.2727272727272727,0.3473684210526316,66.0,98.0,0.4049586776859504,31.0,0.128099173553719,,,7.0,0.028925619834710745,3.0,0.012396694214876033,37.0,0.15289256198347106,2018.0,0.780242779405609,0.9236868186323092,0.8459269344225097,1864.0,24.0,0.011892963330029732,30.0,0.014866204162537165,3.0,0.0014866204162537165,,,,,18.0,0.008919722497522299,21.0,0.010406342913776016,57.0,0.028245787908820614,1.0,0.0004955401387512388,35.0,0.0,0.0,0.0,0.0,15.0,0.42857142857142855,4.0,0.11428571428571428,2.0,0.05714285714285714,11.0,0.3142857142857143,,,2.0,0.05714285714285714,435.0,0.5451612903225806,0.38850574712643676,0.45369127516778524,169.0,24.0,0.05517241379310345,148.0,0.34022988505747126,,,,,21.0,0.04827586206896552,26.0,0.059770114942528735,43.0,0.09885057471264368,42.0,0.5882352941176471,0.47619047619047616,0.5263157894736842,20.0,,,10.0,0.23809523809523808,5.0,0.11904761904761904,3.0,0.07142857142857142,1.0,0.023809523809523808,3.0,0.07142857142857142,40.0,0.0,0.0,0.0,0.0,1.0,0.025,29.0,0.725,2.0,0.05,1.0,0.025,3.0,0.075,2.0,0.05,7.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,1.0,0.14285714285714285,1.0,0.14285714285714285,360.0,0.6677215189873418,0.5861111111111111,0.6242603550295858,211.0,5.0,0.013888888888888888,31.0,0.08611111111111111,20.0,0.05555555555555555,,,86.0,0.2388888888888889,4.0,0.011111111111111112,3.0,0.008333333333333333,597.0,0.7523510971786834,0.8040201005025126,0.7773279352226721,480.0,,,44.0,0.07370184254606366,19.0,0.031825795644891124,3.0,0.005025125628140704,,,46.0,0.07705192629815745,4.0,0.006700167504187605,1.0,0.0016750418760469012,378.0,0.5451807228915663,0.47883597883597884,0.5098591549295775,181.0,16.0,0.042328042328042326,143.0,0.3783068783068783,28.0,0.07407407407407407,2.0,0.005291005291005291,5.0,0.013227513227513227,3.0,0.007936507936507936,38.0,0.7714285714285715,0.7105263157894737,0.7397260273972602,27.0,4.0,0.10526315789473684,1.0,0.02631578947368421,,,2.0,0.05263157894736842,3.0,0.07894736842105263,0.17763157894736842,0.8750198053494664,0.7347328244274809,0.4502455993884458,0.446384285509428,0.9370229007633588,0.446384285509428,61.0,0.6470588235294118,0.18032786885245902,0.28205128205128205,11.0,24.0,0.39344262295081966,4.0,0.06557377049180328,2.0,0.03278688524590164,20.0,0.32786885245901637,504.0,0.78369384359401,0.9345238095238095,0.8524886877828054,471.0,1.0,0.001984126984126984,5.0,0.00992063492063492,20.0,0.03968253968253968,9.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,,,5.0,0.5555555555555556,109.0,0.7727272727272727,0.3119266055045872,0.4444444444444444,34.0,46.0,0.42201834862385323,3.0,0.027522935779816515,9.0,0.08256880733944955,16.0,0.14678899082568808,10.0,0.8571428571428571,0.6,0.7058823529411765,6.0,2.0,0.2,10.0,0.0,0.0,0.0,0.0,8.0,0.8,1.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.5,90.0,0.676923076923077,0.4888888888888889,0.567741935483871,44.0,10.0,0.1111111111111111,32.0,0.35555555555555557,149.0,0.7458563535911602,0.9060402684563759,0.8181818181818182,135.0,6.0,0.040268456375838924,2.0,0.013422818791946308,4.0,0.026845637583892617,,,95.0,0.5169491525423728,0.6421052631578947,0.5727699530516432,61.0,29.0,0.30526315789473685,,,1.0,0.010526315789473684,9.0,0.5333333333333333,0.8888888888888888,0.6666666666666666,8.0,1.0,0.1111111111111111,,,0.2222222222222222,,,,,,,2.0,0.05,1.0,0.14285714285714285,1.0,0.001984126984126984,3.0,0.005952380952380952,3.0,0.005952380952380952,1.0,0.1111111111111111,1.0,0.009174311926605505,1.0,0.1,,,1.0,0.011111111111111112,2.0,0.022222222222222223,1.0,0.006711409395973154,3.0,0.031578947368421054,1.0,0.02857142857142857,4.0,0.009195402298850575,1.0,0.14285714285714285,1.0,0.02631578947368421,1.0,0.1,1.0,0.1,1.0,0.5,1.0,0.011111111111111112,1.0,0.006711409395973154,1.0,0.010526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
