phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,train_conf_AKIEC_to_MAL_OTH_count,train_conf_AKIEC_to_MAL_OTH_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BCC_to_MAL_OTH_count,train_conf_BCC_to_MAL_OTH_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_AKIEC_count,train_conf_MAL_OTH_to_AKIEC_rate,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_conf_MAL_OTH_to_SCCKA_count,train_conf_MAL_OTH_to_SCCKA_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_MAL_OTH_count,train_conf_NV_to_MAL_OTH_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_AKIEC_to_NV_count,val_conf_AKIEC_to_NV_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_DF_count,val_conf_BKL_to_DF_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_conf_DF_to_MEL_count,val_conf_DF_to_MEL_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_conf_DF_to_SCCKA_count,val_conf_DF_to_SCCKA_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_AKIEC_count,val_conf_INF_to_AKIEC_rate,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_conf_INF_to_MEL_count,val_conf_INF_to_MEL_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_conf_MAL_OTH_to_SCCKA_count,val_conf_MAL_OTH_to_SCCKA_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_MEL_to_DF_count,val_conf_MEL_to_DF_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_conf_SCCKA_to_DF_count,val_conf_SCCKA_to_DF_rate,val_conf_SCCKA_to_NV_count,val_conf_SCCKA_to_NV_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_AKIEC_count,val_conf_VASC_to_AKIEC_rate,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_conf_DF_to_VASC_count,train_conf_DF_to_VASC_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,val_conf_AKIEC_to_VASC_count,val_conf_AKIEC_to_VASC_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,val_conf_BCC_to_INF_count,val_conf_BCC_to_INF_rate,val_conf_BKL_to_INF_count,val_conf_BKL_to_INF_rate,val_conf_BKL_to_VASC_count,val_conf_BKL_to_VASC_rate,val_conf_DF_to_VASC_count,val_conf_DF_to_VASC_rate,val_conf_INF_to_BEN_OTH_count,val_conf_INF_to_BEN_OTH_rate,val_conf_INF_to_NV_count,val_conf_INF_to_NV_rate,val_conf_INF_to_VASC_count,val_conf_INF_to_VASC_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,val_conf_MEL_to_SCCKA_count,val_conf_MEL_to_SCCKA_rate,val_conf_MEL_to_VASC_count,val_conf_MEL_to_VASC_rate,val_conf_NV_to_DF_count,val_conf_NV_to_DF_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,train_conf_BKL_to_INF_count,train_conf_BKL_to_INF_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,train_conf_VASC_to_INF_count,train_conf_VASC_to_INF_rate,val_conf_BKL_to_BEN_OTH_count,val_conf_BKL_to_BEN_OTH_rate,val_conf_DF_to_BKL_count,val_conf_DF_to_BKL_rate,val_conf_SCCKA_to_MEL_count,val_conf_SCCKA_to_MEL_rate,val_conf_VASC_to_SCCKA_count,val_conf_VASC_to_SCCKA_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,val_conf_BEN_OTH_to_INF_count,val_conf_BEN_OTH_to_INF_rate,val_conf_NV_to_INF_count,val_conf_NV_to_INF_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_VASC_to_AKIEC_count,train_conf_VASC_to_AKIEC_rate,val_conf_AKIEC_to_INF_count,val_conf_AKIEC_to_INF_rate,val_conf_BCC_to_BEN_OTH_count,val_conf_BCC_to_BEN_OTH_rate,val_conf_BEN_OTH_to_DF_count,val_conf_BEN_OTH_to_DF_rate,val_conf_MAL_OTH_to_BKL_count,val_conf_MAL_OTH_to_BKL_rate,val_conf_NV_to_BEN_OTH_count,val_conf_NV_to_BEN_OTH_rate,train_conf_AKIEC_to_BEN_OTH_count,train_conf_AKIEC_to_BEN_OTH_rate,train_conf_MAL_OTH_to_BEN_OTH_count,train_conf_MAL_OTH_to_BEN_OTH_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,train_conf_VASC_to_DF_count,train_conf_VASC_to_DF_rate,val_conf_AKIEC_to_BEN_OTH_count,val_conf_AKIEC_to_BEN_OTH_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,val_conf_MEL_to_BEN_OTH_count,val_conf_MEL_to_BEN_OTH_rate,val_conf_SCCKA_to_VASC_count,val_conf_SCCKA_to_VASC_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,val_conf_BEN_OTH_to_AKIEC_count,val_conf_BEN_OTH_to_AKIEC_rate,val_conf_VASC_to_BEN_OTH_count,val_conf_VASC_to_BEN_OTH_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate
finetune,1,1.7423088396437296,0.5257633587786259,0.22347404711283933,0.21545805368084972,0.8346851145038168,0.21545805368084972,242.0,0.2,0.128099173553719,0.1561712846347607,31.0,101.0,0.41735537190082644,25.0,0.10330578512396695,1.0,0.004132231404958678,1.0,0.004132231404958678,19.0,0.07851239669421488,10.0,0.04132231404958678,54.0,0.2231404958677686,2018.0,0.6913759689922481,0.7071357779980179,0.6991670749632533,1427.0,67.0,0.033201189296333006,1.0,0.0004955401387512388,145.0,0.07185332011892963,1.0,0.0004955401387512388,2.0,0.0009910802775024777,1.0,0.0004955401387512388,67.0,0.033201189296333006,102.0,0.05054509415262636,205.0,0.10158572844400396,35.0,0.0,0.0,0.0,0.0,20.0,0.5714285714285714,3.0,0.08571428571428572,3.0,0.08571428571428572,7.0,0.2,2.0,0.05714285714285714,435.0,0.19877675840978593,0.14942528735632185,0.17060367454068243,65.0,24.0,0.05517241379310345,179.0,0.4114942528735632,2.0,0.004597701149425287,41.0,0.09425287356321839,67.0,0.15402298850574714,57.0,0.1310344827586207,42.0,0.14285714285714285,0.023809523809523808,0.04081632653061224,1.0,1.0,0.023809523809523808,20.0,0.47619047619047616,5.0,0.11904761904761904,7.0,0.16666666666666666,7.0,0.16666666666666666,1.0,0.023809523809523808,40.0,0.0,0.0,0.0,0.0,3.0,0.075,16.0,0.4,3.0,0.075,4.0,0.1,9.0,0.225,5.0,0.125,7.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,5.0,0.7142857142857143,1.0,0.14285714285714285,360.0,0.34054054054054056,0.35,0.3452054794520548,126.0,9.0,0.025,45.0,0.125,30.0,0.08333333333333333,130.0,0.3611111111111111,20.0,0.05555555555555555,597.0,0.5192837465564738,0.6314907872696818,0.5699168556311414,377.0,2.0,0.0033500837520938024,86.0,0.1440536013400335,28.0,0.04690117252931323,2.0,0.0033500837520938024,1.0,0.0016750418760469012,92.0,0.1541038525963149,8.0,0.01340033500837521,1.0,0.0016750418760469012,378.0,0.33146067415730335,0.46825396825396826,0.3881578947368421,177.0,17.0,0.04497354497354497,154.0,0.4074074074074074,20.0,0.05291005291005291,2.0,0.005291005291005291,3.0,0.007936507936507936,5.0,0.013227513227513227,38.0,0.0,0.0,0.0,0.0,11.0,0.2894736842105263,3.0,0.07894736842105263,8.0,0.21052631578947367,12.0,0.3157894736842105,4.0,0.10526315789473684,1.5057966522588075,0.6145038167938931,0.30775183009473894,0.30149580750147315,0.8912213740458015,0.30149580750147315,61.0,0.13157894736842105,0.08196721311475409,0.10101010101010101,5.0,22.0,0.36065573770491804,8.0,0.13114754098360656,6.0,0.09836065573770492,4.0,0.06557377049180328,16.0,0.26229508196721313,504.0,0.7793240556660039,0.7777777777777778,0.7785501489572989,392.0,21.0,0.041666666666666664,22.0,0.04365079365079365,13.0,0.025793650793650792,25.0,0.0496031746031746,29.0,0.057539682539682536,2.0,0.003968253968253968,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,1.0,0.1111111111111111,1.0,0.1111111111111111,3.0,0.3333333333333333,109.0,0.36363636363636365,0.22018348623853212,0.2742857142857143,24.0,6.0,0.05504587155963303,37.0,0.3394495412844037,1.0,0.009174311926605505,11.0,0.10091743119266056,18.0,0.1651376146788991,12.0,0.11009174311926606,10.0,0.0,0.0,0.0,0.0,3.0,0.3,1.0,0.1,5.0,0.5,1.0,0.1,10.0,0.0,0.0,0.0,0.0,1.0,0.1,6.0,0.6,1.0,0.1,1.0,0.1,1.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.42857142857142855,0.4,0.41379310344827586,36.0,1.0,0.011111111111111112,7.0,0.07777777777777778,2.0,0.022222222222222223,1.0,0.011111111111111112,43.0,0.4777777777777778,149.0,0.5398230088495575,0.8187919463087249,0.6506666666666666,122.0,6.0,0.040268456375838924,6.0,0.040268456375838924,15.0,0.10067114093959731,95.0,0.5041322314049587,0.6421052631578947,0.5648148148148148,61.0,3.0,0.031578947368421054,24.0,0.25263157894736843,3.0,0.031578947368421054,1.0,0.010526315789473684,3.0,0.031578947368421054,9.0,0.6666666666666666,0.4444444444444444,0.5333333333333333,4.0,1.0,0.1111111111111111,1.0,0.1111111111111111,3.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetune,2,1.53900225421428,0.6056774809160306,0.3234603942820169,0.32002708252375633,0.8776240458015268,0.32002708252375633,242.0,0.292,0.30165289256198347,0.2967479674796748,73.0,88.0,0.36363636363636365,26.0,0.10743801652892562,,,,,11.0,0.045454545454545456,6.0,0.024793388429752067,36.0,0.1487603305785124,2018.0,0.7465978413890192,0.788404360753221,0.7669317907929621,1591.0,91.0,0.04509415262636274,,,78.0,0.03865213082259663,2.0,0.0009910802775024777,2.0,0.0009910802775024777,,,53.0,0.02626362735381566,53.0,0.02626362735381566,134.0,0.06640237859266601,35.0,0.5,0.02857142857142857,0.05405405405405406,1.0,10.0,0.2857142857142857,5.0,0.14285714285714285,4.0,0.11428571428571428,10.0,0.2857142857142857,2.0,0.05714285714285714,435.0,0.3,0.18620689655172415,0.2297872340425532,81.0,37.0,0.08505747126436781,170.0,0.39080459770114945,,,44.0,0.10114942528735632,56.0,0.12873563218390804,47.0,0.10804597701149425,42.0,0.3333333333333333,0.047619047619047616,0.08333333333333333,2.0,1.0,0.023809523809523808,21.0,0.5,2.0,0.047619047619047616,3.0,0.07142857142857142,7.0,0.16666666666666666,4.0,0.09523809523809523,40.0,0.4,0.05,0.08888888888888889,2.0,5.0,0.125,16.0,0.4,3.0,0.075,3.0,0.075,3.0,0.075,3.0,0.075,7.0,0.0,0.0,0.0,0.0,,,4.0,0.5714285714285714,,,360.0,0.43271767810026385,0.45555555555555555,0.4438430311231394,164.0,13.0,0.03611111111111111,46.0,0.12777777777777777,27.0,0.075,97.0,0.26944444444444443,9.0,0.025,597.0,0.617693522906793,0.6549413735343383,0.6357723577235772,391.0,9.0,0.01507537688442211,64.0,0.10720268006700168,29.0,0.048576214405360134,1.0,0.0016750418760469012,,,88.0,0.1474036850921273,11.0,0.018425460636515914,4.0,0.006700167504187605,378.0,0.463519313304721,0.5714285714285714,0.5118483412322274,216.0,20.0,0.05291005291005291,115.0,0.30423280423280424,18.0,0.047619047619047616,,,6.0,0.015873015873015872,1.0,0.0026455026455026454,38.0,0.36,0.47368421052631576,0.4090909090909091,18.0,6.0,0.15789473684210525,1.0,0.02631578947368421,2.0,0.05263157894736842,7.0,0.18421052631578946,4.0,0.10526315789473684,1.4757769943591748,0.625,0.35925604019835433,0.3177577058205576,0.8969465648854962,0.3177577058205576,61.0,0.5483870967741935,0.2786885245901639,0.3695652173913043,17.0,17.0,0.2786885245901639,11.0,0.18032786885245902,1.0,0.01639344262295082,4.0,0.06557377049180328,10.0,0.16393442622950818,504.0,0.8048780487804879,0.7857142857142857,0.7951807228915663,396.0,11.0,0.021825396825396824,22.0,0.04365079365079365,5.0,0.00992063492063492,14.0,0.027777777777777776,30.0,0.05952380952380952,21.0,0.041666666666666664,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,1.0,0.1111111111111111,,,4.0,0.4444444444444444,109.0,0.35064935064935066,0.24770642201834864,0.2903225806451613,27.0,1.0,0.009174311926605505,33.0,0.30275229357798167,,,2.0,0.01834862385321101,31.0,0.28440366972477066,11.0,0.10091743119266056,10.0,0.2,0.2,0.2,2.0,4.0,0.4,,,3.0,0.3,,,10.0,0.2,0.1,0.13333333333333333,1.0,,,3.0,0.3,1.0,0.1,,,,,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.6086956521739131,0.15555555555555556,0.24778761061946902,14.0,1.0,0.011111111111111112,5.0,0.05555555555555555,1.0,0.011111111111111112,,,61.0,0.6777777777777778,149.0,0.5258964143426295,0.8859060402684564,0.66,132.0,7.0,0.04697986577181208,4.0,0.026845637583892617,1.0,0.006711409395973154,95.0,0.5309734513274337,0.631578947368421,0.5769230769230769,60.0,1.0,0.010526315789473684,20.0,0.21052631578947367,11.0,0.11578947368421053,3.0,0.031578947368421054,,,9.0,0.13333333333333333,0.6666666666666666,0.2222222222222222,6.0,,,2.0,0.2222222222222222,1.0,0.1111111111111111,2.0,0.008264462809917356,14.0,0.006937561942517344,1.0,0.02857142857142857,1.0,0.02857142857142857,1.0,0.02857142857142857,2.0,0.047619047619047616,5.0,0.125,1.0,0.14285714285714285,2.0,0.2857142857142857,1.0,0.002777777777777778,1.0,0.002777777777777778,2.0,0.005555555555555556,2.0,0.005291005291005291,1.0,0.01639344262295082,3.0,0.005952380952380952,2.0,0.003968253968253968,1.0,0.009174311926605505,3.0,0.027522935779816515,1.0,0.1,1.0,0.1,1.0,0.1,3.0,0.3,1.0,0.011111111111111112,1.0,0.011111111111111112,6.0,0.06666666666666667,1.0,0.006711409395973154,4.0,0.026845637583892617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
