phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BCC_to_MAL_OTH_count,train_conf_BCC_to_MAL_OTH_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_BKL_to_INF_count,train_conf_BKL_to_INF_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_conf_DF_to_VASC_count,train_conf_DF_to_VASC_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_conf_MAL_OTH_to_SCCKA_count,train_conf_MAL_OTH_to_SCCKA_rate,train_conf_MAL_OTH_to_VASC_count,train_conf_MAL_OTH_to_VASC_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate,train_conf_MEL_to_MAL_OTH_count,train_conf_MEL_to_MAL_OTH_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_BEN_OTH_count,val_conf_BCC_to_BEN_OTH_rate,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,val_conf_BCC_to_INF_count,val_conf_BCC_to_INF_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_BEN_OTH_count,val_conf_BKL_to_BEN_OTH_rate,val_conf_BKL_to_DF_count,val_conf_BKL_to_DF_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_conf_DF_to_MEL_count,val_conf_DF_to_MEL_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_conf_INF_to_BEN_OTH_count,val_conf_INF_to_BEN_OTH_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_conf_INF_to_MEL_count,val_conf_INF_to_MEL_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_conf_MAL_OTH_to_MEL_count,val_conf_MAL_OTH_to_MEL_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_BEN_OTH_count,val_conf_MEL_to_BEN_OTH_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_conf_MEL_to_VASC_count,val_conf_MEL_to_VASC_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_AKIEC_count,val_conf_NV_to_AKIEC_rate,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,val_conf_NV_to_BEN_OTH_count,val_conf_NV_to_BEN_OTH_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_DF_count,val_conf_NV_to_DF_rate,val_conf_NV_to_INF_count,val_conf_NV_to_INF_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_conf_SCCKA_to_DF_count,val_conf_SCCKA_to_DF_rate,val_conf_SCCKA_to_MEL_count,val_conf_SCCKA_to_MEL_rate,val_conf_SCCKA_to_VASC_count,val_conf_SCCKA_to_VASC_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_MAL_OTH_to_AKIEC_count,train_conf_MAL_OTH_to_AKIEC_rate,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,train_conf_VASC_to_DF_count,train_conf_VASC_to_DF_rate,val_conf_BEN_OTH_to_AKIEC_count,val_conf_BEN_OTH_to_AKIEC_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_conf_DF_to_BKL_count,val_conf_DF_to_BKL_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_conf_INF_to_AKIEC_count,val_conf_INF_to_AKIEC_rate,val_conf_INF_to_NV_count,val_conf_INF_to_NV_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_MEL_to_SCCKA_count,val_conf_MEL_to_SCCKA_rate,val_conf_NV_to_SCCKA_count,val_conf_NV_to_SCCKA_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,val_conf_AKIEC_to_NV_count,val_conf_AKIEC_to_NV_rate,val_conf_BKL_to_VASC_count,val_conf_BKL_to_VASC_rate,val_conf_DF_to_SCCKA_count,val_conf_DF_to_SCCKA_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,val_conf_SCCKA_to_NV_count,val_conf_SCCKA_to_NV_rate,val_conf_VASC_to_SCCKA_count,val_conf_VASC_to_SCCKA_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,val_conf_BKL_to_INF_count,val_conf_BKL_to_INF_rate,val_conf_DF_to_BEN_OTH_count,val_conf_DF_to_BEN_OTH_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,val_conf_DF_to_INF_count,val_conf_DF_to_INF_rate,val_conf_MAL_OTH_to_INF_count,val_conf_MAL_OTH_to_INF_rate,val_conf_VASC_to_MEL_count,val_conf_VASC_to_MEL_rate,train_conf_AKIEC_to_BEN_OTH_count,train_conf_AKIEC_to_BEN_OTH_rate,train_conf_VASC_to_INF_count,train_conf_VASC_to_INF_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate,train_conf_NV_to_MAL_OTH_count,train_conf_NV_to_MAL_OTH_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,val_conf_VASC_to_BKL_count,val_conf_VASC_to_BKL_rate
freeze,1,1.5760628757927253,0.5725190839694656,0.37704027948889784,0.3486713933266095,0.8585400763358778,0.3486713933266095,242.0,0.2417910447761194,0.3347107438016529,0.2807625649913345,81.0,37.0,0.15289256198347106,39.0,0.16115702479338842,2.0,0.008264462809917356,5.0,0.02066115702479339,10.0,0.04132231404958678,10.0,0.04132231404958678,56.0,0.23140495867768596,2.0,0.008264462809917356,2018.0,0.8427471116816432,0.6506442021803767,0.7343400447427293,1313.0,136.0,0.06739345887016848,174.0,0.08622398414271557,14.0,0.006937561942517344,15.0,0.007433102081268583,5.0,0.002477700693756194,51.0,0.02527254707631318,83.0,0.04112983151635283,215.0,0.10654112983151635,12.0,0.005946481665014866,35.0,0.0,0.0,0.0,0.0,6.0,0.17142857142857143,4.0,0.11428571428571428,2.0,0.05714285714285714,2.0,0.05714285714285714,4.0,0.11428571428571428,12.0,0.34285714285714286,3.0,0.08571428571428572,2.0,0.05714285714285714,435.0,0.31610337972166996,0.36551724137931035,0.3390191897654584,159.0,49.0,0.11264367816091954,76.0,0.17471264367816092,5.0,0.011494252873563218,1.0,0.0022988505747126436,35.0,0.08045977011494253,46.0,0.10574712643678161,63.0,0.14482758620689656,1.0,0.0022988505747126436,42.0,0.34782608695652173,0.38095238095238093,0.36363636363636365,16.0,1.0,0.023809523809523808,6.0,0.14285714285714285,7.0,0.16666666666666666,1.0,0.023809523809523808,2.0,0.047619047619047616,5.0,0.11904761904761904,3.0,0.07142857142857142,1.0,0.023809523809523808,40.0,0.06896551724137931,0.05,0.057971014492753624,2.0,2.0,0.05,11.0,0.275,5.0,0.125,1.0,0.025,3.0,0.075,9.0,0.225,6.0,0.15,1.0,0.025,7.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,2.0,0.2857142857142857,1.0,0.14285714285714285,1.0,0.14285714285714285,360.0,0.49184149184149184,0.5861111111111111,0.5348542458808618,211.0,8.0,0.022222222222222223,15.0,0.041666666666666664,20.0,0.05555555555555555,1.0,0.002777777777777778,1.0,0.002777777777777778,88.0,0.24444444444444444,13.0,0.03611111111111111,3.0,0.008333333333333333,597.0,0.6112759643916914,0.6901172529313233,0.6483084185680567,412.0,6.0,0.010050251256281407,19.0,0.031825795644891124,40.0,0.06700167504187604,3.0,0.005025125628140704,2.0,0.0033500837520938024,98.0,0.16415410385259632,11.0,0.018425460636515914,6.0,0.010050251256281407,378.0,0.32972972972972975,0.48412698412698413,0.39228295819935693,183.0,52.0,0.13756613756613756,72.0,0.19047619047619047,48.0,0.12698412698412698,3.0,0.007936507936507936,11.0,0.0291005291005291,4.0,0.010582010582010581,5.0,0.013227513227513227,38.0,0.40350877192982454,0.6052631578947368,0.4842105263157895,23.0,3.0,0.07894736842105263,4.0,0.10526315789473684,4.0,0.10526315789473684,3.0,0.07894736842105263,1.0,0.02631578947368421,1.3586226119339921,0.6450381679389313,0.4468039744912158,0.38803531976657946,0.9141221374045801,0.38803531976657946,61.0,0.27049180327868855,0.5409836065573771,0.36065573770491804,33.0,6.0,0.09836065573770492,5.0,0.08196721311475409,4.0,0.06557377049180328,13.0,0.21311475409836064,504.0,0.836864406779661,0.7837301587301587,0.8094262295081968,395.0,49.0,0.09722222222222222,1.0,0.001984126984126984,10.0,0.01984126984126984,12.0,0.023809523809523808,1.0,0.001984126984126984,12.0,0.023809523809523808,4.0,0.007936507936507936,16.0,0.031746031746031744,4.0,0.007936507936507936,9.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,6.0,0.6666666666666666,109.0,0.5636363636363636,0.28440366972477066,0.3780487804878049,31.0,12.0,0.11009174311926606,30.0,0.27522935779816515,3.0,0.027522935779816515,3.0,0.027522935779816515,6.0,0.05504587155963303,6.0,0.05504587155963303,18.0,0.1651376146788991,10.0,0.2222222222222222,0.6,0.32432432432432434,6.0,3.0,0.3,1.0,0.1,10.0,0.0,0.0,0.0,0.0,4.0,0.4,2.0,0.2,3.0,0.3,1.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.4782608695652174,0.7333333333333333,0.5789473684210527,66.0,3.0,0.03333333333333333,7.0,0.07777777777777778,1.0,0.011111111111111112,11.0,0.12222222222222222,2.0,0.022222222222222223,149.0,0.8173913043478261,0.6308724832214765,0.7121212121212122,94.0,2.0,0.013422818791946308,3.0,0.020134228187919462,4.0,0.026845637583892617,5.0,0.03355704697986577,2.0,0.013422818791946308,1.0,0.006711409395973154,37.0,0.2483221476510067,1.0,0.006711409395973154,95.0,0.4777777777777778,0.45263157894736844,0.4648648648648649,43.0,23.0,0.24210526315789474,19.0,0.2,4.0,0.042105263157894736,1.0,0.010526315789473684,4.0,0.042105263157894736,1.0,0.010526315789473684,9.0,0.5,0.8888888888888888,0.64,8.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,2,1.3857343715992365,0.6257156488549618,0.4514239840796588,0.4004210105035394,0.887881679389313,0.4004210105035394,242.0,0.2440318302387268,0.38016528925619836,0.2972536348949919,92.0,39.0,0.16115702479338842,31.0,0.128099173553719,3.0,0.012396694214876033,2.0,0.008264462809917356,11.0,0.045454545454545456,6.0,0.024793388429752067,57.0,0.23553719008264462,1.0,0.004132231404958678,2018.0,0.8643031784841075,0.7006937561942518,0.7739463601532567,1414.0,145.0,0.07185332011892963,132.0,0.06541129831516353,20.0,0.009910802775024777,25.0,0.012388503468780971,,,40.0,0.019821605550049554,52.0,0.02576808721506442,171.0,0.08473736372646185,18.0,0.008919722497522299,35.0,0.0,0.0,0.0,0.0,5.0,0.14285714285714285,4.0,0.11428571428571428,3.0,0.08571428571428572,3.0,0.08571428571428572,4.0,0.11428571428571428,6.0,0.17142857142857143,4.0,0.11428571428571428,4.0,0.11428571428571428,435.0,0.39285714285714285,0.4045977011494253,0.3986409966024915,176.0,53.0,0.12183908045977011,64.0,0.1471264367816092,7.0,0.016091954022988506,6.0,0.013793103448275862,28.0,0.06436781609195402,33.0,0.07586206896551724,66.0,0.15172413793103448,2.0,0.004597701149425287,42.0,0.32051282051282054,0.5952380952380952,0.4166666666666667,25.0,1.0,0.023809523809523808,7.0,0.16666666666666666,2.0,0.047619047619047616,4.0,0.09523809523809523,,,1.0,0.023809523809523808,2.0,0.047619047619047616,,,40.0,0.16071428571428573,0.225,0.1875,9.0,3.0,0.075,6.0,0.15,8.0,0.2,7.0,0.175,1.0,0.025,4.0,0.1,2.0,0.05,,,7.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,1.0,0.14285714285714285,,,1.0,0.14285714285714285,360.0,0.6062992125984252,0.6416666666666667,0.6234817813765182,231.0,14.0,0.03888888888888889,10.0,0.027777777777777776,23.0,0.06388888888888888,2.0,0.005555555555555556,,,67.0,0.18611111111111112,7.0,0.019444444444444445,5.0,0.013888888888888888,597.0,0.7136,0.7470686767169179,0.7299509001636661,446.0,8.0,0.01340033500837521,31.0,0.051926298157453935,33.0,0.05527638190954774,4.0,0.006700167504187605,3.0,0.005025125628140704,57.0,0.09547738693467336,9.0,0.01507537688442211,6.0,0.010050251256281407,378.0,0.38697318007662834,0.5343915343915344,0.4488888888888889,202.0,58.0,0.15343915343915343,57.0,0.15079365079365079,36.0,0.09523809523809523,7.0,0.018518518518518517,6.0,0.015873015873015872,7.0,0.018518518518518517,3.0,0.007936507936507936,38.0,0.4117647058823529,0.7368421052631579,0.5283018867924528,28.0,2.0,0.05263157894736842,,,3.0,0.07894736842105263,2.0,0.05263157894736842,2.0,0.05263157894736842,1.3876779411585276,0.6793893129770993,0.47399453939169783,0.41477831561384115,0.9045801526717557,0.41477831561384115,61.0,0.297029702970297,0.4918032786885246,0.37037037037037035,30.0,7.0,0.11475409836065574,3.0,0.04918032786885246,2.0,0.03278688524590164,19.0,0.3114754098360656,504.0,0.85,0.7757936507936508,0.8112033195020747,391.0,42.0,0.08333333333333333,,,5.0,0.00992063492063492,10.0,0.01984126984126984,,,10.0,0.01984126984126984,7.0,0.013888888888888888,34.0,0.06746031746031746,5.0,0.00992063492063492,9.0,0.0,0.0,0.0,0.0,2.0,0.2222222222222222,5.0,0.5555555555555556,109.0,0.6956521739130435,0.29357798165137616,0.4129032258064516,32.0,14.0,0.12844036697247707,28.0,0.25688073394495414,,,4.0,0.03669724770642202,5.0,0.045871559633027525,12.0,0.11009174311926606,14.0,0.12844036697247707,10.0,0.24,0.6,0.34285714285714286,6.0,2.0,0.2,,,10.0,0.0,0.0,0.0,0.0,4.0,0.4,,,3.0,0.3,1.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.5660377358490566,0.6666666666666666,0.6122448979591837,60.0,3.0,0.03333333333333333,5.0,0.05555555555555555,,,18.0,0.2,2.0,0.022222222222222223,149.0,0.7468354430379747,0.7919463087248322,0.7687296416938111,118.0,2.0,0.013422818791946308,3.0,0.020134228187919462,,,2.0,0.013422818791946308,2.0,0.013422818791946308,,,20.0,0.1342281879194631,,,95.0,0.48905109489051096,0.7052631578947368,0.5775862068965517,67.0,8.0,0.08421052631578947,16.0,0.16842105263157894,2.0,0.021052631578947368,,,2.0,0.021052631578947368,,,9.0,0.5333333333333333,0.8888888888888888,0.6666666666666666,8.0,1.0,0.1111111111111111,1.0,0.0004955401387512388,2.0,0.05714285714285714,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.002777777777777778,2.0,0.005291005291005291,1.0,0.02631578947368421,1.0,0.1111111111111111,1.0,0.1111111111111111,1.0,0.1,1.0,0.1,1.0,0.1,1.0,0.1,1.0,0.011111111111111112,1.0,0.011111111111111112,2.0,0.013422818791946308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
