phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_MAL_OTH_count,train_conf_BCC_to_MAL_OTH_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_conf_DF_to_VASC_count,train_conf_DF_to_VASC_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_INF_to_MAL_OTH_count,train_conf_INF_to_MAL_OTH_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_conf_MAL_OTH_to_SCCKA_count,train_conf_MAL_OTH_to_SCCKA_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,train_conf_VASC_to_DF_count,train_conf_VASC_to_DF_rate,train_conf_VASC_to_INF_count,train_conf_VASC_to_INF_rate,train_conf_VASC_to_MAL_OTH_count,train_conf_VASC_to_MAL_OTH_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_conf_DF_to_VASC_count,val_conf_DF_to_VASC_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_conf_MAL_OTH_to_SCCKA_count,val_conf_MAL_OTH_to_SCCKA_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_DF_count,val_conf_NV_to_DF_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_conf_SCCKA_to_NV_count,val_conf_SCCKA_to_NV_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,val_conf_DF_to_BKL_count,val_conf_DF_to_BKL_rate,val_conf_DF_to_SCCKA_count,val_conf_DF_to_SCCKA_rate,val_conf_INF_to_AKIEC_count,val_conf_INF_to_AKIEC_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,val_conf_NV_to_SCCKA_count,val_conf_NV_to_SCCKA_rate,val_conf_VASC_to_SCCKA_count,val_conf_VASC_to_SCCKA_rate,train_conf_MAL_OTH_to_DF_count,train_conf_MAL_OTH_to_DF_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_conf_DF_to_MEL_count,val_conf_DF_to_MEL_rate,val_conf_VASC_to_AKIEC_count,val_conf_VASC_to_AKIEC_rate,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,train_conf_AKIEC_to_BEN_OTH_count,train_conf_AKIEC_to_BEN_OTH_rate,val_conf_BCC_to_BEN_OTH_count,val_conf_BCC_to_BEN_OTH_rate,val_conf_BEN_OTH_to_INF_count,val_conf_BEN_OTH_to_INF_rate,val_conf_BKL_to_VASC_count,val_conf_BKL_to_VASC_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_conf_MEL_to_SCCKA_count,val_conf_MEL_to_SCCKA_rate,train_conf_MAL_OTH_to_BEN_OTH_count,train_conf_MAL_OTH_to_BEN_OTH_rate,val_conf_AKIEC_to_NV_count,val_conf_AKIEC_to_NV_rate,val_conf_INF_to_NV_count,val_conf_INF_to_NV_rate,val_conf_SCCKA_to_DF_count,val_conf_SCCKA_to_DF_rate,train_conf_BKL_to_INF_count,train_conf_BKL_to_INF_rate,val_conf_INF_to_BKL_count,val_conf_INF_to_BKL_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,val_conf_BKL_to_DF_count,val_conf_BKL_to_DF_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate
finetune,1,1.497899505048124,0.49737060614447826,0.2619488234667866,0.26969968052221704,0.7888181566565181,0.26969968052221704,242.0,0.05714285714285714,0.008264462809917356,0.01444043321299639,2.0,154.0,0.6363636363636364,27.0,0.1115702479338843,1.0,0.004132231404958678,13.0,0.05371900826446281,14.0,0.05785123966942149,31.0,0.128099173553719,1194.0,0.5246153846153846,0.8567839195979899,0.6507633587786259,1023.0,15.0,0.01256281407035176,32.0,0.02680067001675042,1.0,0.0008375209380234506,22.0,0.018425460636515914,43.0,0.036013400335008376,56.0,0.04690117252931323,2.0,0.0016750418760469012,100.0,0.18181818181818182,0.02,0.036036036036036036,2.0,48.0,0.48,8.0,0.08,4.0,0.04,9.0,0.09,19.0,0.19,4.0,0.04,6.0,0.06,435.0,0.3125,0.14942528735632185,0.20217729393468117,65.0,8.0,0.01839080459770115,212.0,0.48735632183908045,3.0,0.006896551724137931,1.0,0.0022988505747126436,40.0,0.09195402298850575,59.0,0.135632183908046,47.0,0.10804597701149425,100.0,0.5333333333333333,0.08,0.1391304347826087,8.0,36.0,0.36,1.0,0.01,9.0,0.09,10.0,0.1,9.0,0.09,21.0,0.21,4.0,0.04,2.0,0.02,100.0,0.26666666666666666,0.08,0.12307692307692308,8.0,1.0,0.01,54.0,0.54,1.0,0.01,4.0,0.04,2.0,0.02,1.0,0.01,6.0,0.06,16.0,0.16,5.0,0.05,2.0,0.02,7.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,2.0,0.2857142857142857,1.0,0.14285714285714285,1.0,0.14285714285714285,360.0,0.4230769230769231,0.3055555555555556,0.3548387096774194,110.0,1.0,0.002777777777777778,77.0,0.21388888888888888,23.0,0.06388888888888888,1.0,0.002777777777777778,133.0,0.36944444444444446,9.0,0.025,6.0,0.016666666666666666,597.0,0.5465587044534413,0.678391959798995,0.6053811659192825,405.0,114.0,0.19095477386934673,3.0,0.005025125628140704,17.0,0.02847571189279732,2.0,0.0033500837520938024,2.0,0.0033500837520938024,47.0,0.07872696817420435,4.0,0.006700167504187605,3.0,0.005025125628140704,378.0,0.46078431372549017,0.373015873015873,0.41228070175438597,141.0,8.0,0.021164021164021163,198.0,0.5238095238095238,1.0,0.0026455026455026454,18.0,0.047619047619047616,2.0,0.005291005291005291,3.0,0.007936507936507936,7.0,0.018518518518518517,100.0,0.6111111111111112,0.33,0.42857142857142855,33.0,31.0,0.31,3.0,0.03,1.0,0.01,3.0,0.03,1.0,0.01,1.0,0.01,23.0,0.23,4.0,0.04,1.0439657101421866,0.6593511450381679,0.29320764872330596,0.2999464054889262,0.892175572519084,0.2999464054889262,61.0,0.4,0.03278688524590164,0.06060606060606061,2.0,44.0,0.7213114754098361,8.0,0.13114754098360656,2.0,0.03278688524590164,5.0,0.08196721311475409,504.0,0.7038690476190477,0.9384920634920635,0.8044217687074829,473.0,1.0,0.001984126984126984,4.0,0.007936507936507936,3.0,0.005952380952380952,8.0,0.015873015873015872,15.0,0.02976190476190476,9.0,0.0,0.0,0.0,0.0,5.0,0.5555555555555556,2.0,0.2222222222222222,2.0,0.2222222222222222,109.0,0.42,0.1926605504587156,0.2641509433962264,21.0,1.0,0.009174311926605505,55.0,0.5045871559633027,5.0,0.045871559633027525,20.0,0.1834862385321101,7.0,0.06422018348623854,10.0,0.0,0.0,0.0,0.0,7.0,0.7,2.0,0.2,1.0,0.1,10.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.5714285714285714,0.17777777777777778,0.2711864406779661,16.0,17.0,0.18888888888888888,7.0,0.07777777777777778,50.0,0.5555555555555556,149.0,0.6111111111111112,0.8859060402684564,0.7232876712328767,132.0,11.0,0.0738255033557047,3.0,0.020134228187919462,1.0,0.006711409395973154,2.0,0.013422818791946308,95.0,0.6,0.4421052631578947,0.509090909090909,42.0,1.0,0.010526315789473684,46.0,0.4842105263157895,5.0,0.05263157894736842,1.0,0.010526315789473684,9.0,0.8333333333333334,0.5555555555555556,0.6666666666666666,5.0,3.0,0.3333333333333333,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetune,2,1.1689829336509723,0.6086354829781345,0.44299318879799654,0.4667516398321222,0.8815388873512316,0.4667516398321222,242.0,0.4263565891472868,0.22727272727272727,0.29649595687331537,55.0,99.0,0.4090909090909091,38.0,0.15702479338842976,2.0,0.008264462809917356,3.0,0.012396694214876033,3.0,0.012396694214876033,42.0,0.17355371900826447,1194.0,0.6459627329192547,0.8710217755443886,0.7417974322396577,1040.0,24.0,0.020100502512562814,41.0,0.03433835845896147,,,12.0,0.010050251256281407,14.0,0.011725293132328308,51.0,0.04271356783919598,3.0,0.002512562814070352,100.0,0.5357142857142857,0.3,0.38461538461538464,30.0,21.0,0.21,5.0,0.05,6.0,0.06,9.0,0.09,8.0,0.08,2.0,0.02,12.0,0.12,435.0,0.40977443609022557,0.25057471264367814,0.31098430813124106,109.0,16.0,0.0367816091954023,173.0,0.39770114942528734,2.0,0.004597701149425287,2.0,0.004597701149425287,43.0,0.09885057471264368,46.0,0.10574712643678161,44.0,0.10114942528735632,100.0,0.6133333333333333,0.46,0.5257142857142857,46.0,18.0,0.18,6.0,0.06,1.0,0.01,6.0,0.06,5.0,0.05,9.0,0.09,5.0,0.05,3.0,0.03,100.0,0.6226415094339622,0.33,0.43137254901960786,33.0,5.0,0.05,21.0,0.21,6.0,0.06,6.0,0.06,13.0,0.13,,,5.0,0.05,1.0,0.01,3.0,0.03,7.0,0.07,7.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,1.0,0.14285714285714285,,,,,360.0,0.5322033898305085,0.4361111111111111,0.47938931297709925,157.0,6.0,0.016666666666666666,41.0,0.11388888888888889,25.0,0.06944444444444445,2.0,0.005555555555555556,122.0,0.3388888888888889,4.0,0.011111111111111112,1.0,0.002777777777777778,597.0,0.6891891891891891,0.7688442211055276,0.7268408551068883,459.0,49.0,0.08207705192629816,1.0,0.0016750418760469012,21.0,0.035175879396984924,,,1.0,0.0016750418760469012,55.0,0.09212730318257957,6.0,0.010050251256281407,4.0,0.006700167504187605,378.0,0.5524861878453039,0.5291005291005291,0.5405405405405406,200.0,21.0,0.05555555555555555,132.0,0.3492063492063492,,,19.0,0.05026455026455026,,,3.0,0.007936507936507936,2.0,0.005291005291005291,100.0,0.693069306930693,0.7,0.6965174129353234,70.0,13.0,0.13,,,2.0,0.02,2.0,0.02,,,,,2.0,0.02,5.0,0.05,1.0287857674460374,0.6574427480916031,0.32524098279542235,0.33476640743771696,0.8959923664122137,0.33476640743771696,61.0,0.48148148148148145,0.21311475409836064,0.29545454545454547,13.0,13.0,0.21311475409836064,10.0,0.16393442622950818,1.0,0.01639344262295082,24.0,0.39344262295081966,504.0,0.7965116279069767,0.8154761904761905,0.8058823529411765,411.0,6.0,0.011904761904761904,25.0,0.0496031746031746,4.0,0.007936507936507936,10.0,0.01984126984126984,48.0,0.09523809523809523,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,3.0,0.3333333333333333,2.0,0.2222222222222222,109.0,0.3925233644859813,0.3853211009174312,0.3888888888888889,42.0,5.0,0.045871559633027525,34.0,0.3119266055045872,4.0,0.03669724770642202,9.0,0.08256880733944955,15.0,0.13761467889908258,10.0,1.0,0.1,0.18181818181818182,1.0,3.0,0.3,3.0,0.3,,,10.0,0.0,0.0,0.0,0.0,8.0,0.8,2.0,0.0,0.0,0.0,0.0,,,1.0,0.5,90.0,0.6,0.26666666666666666,0.36923076923076925,24.0,11.0,0.12222222222222222,13.0,0.14444444444444443,41.0,0.45555555555555555,149.0,0.6564102564102564,0.8590604026845637,0.7441860465116279,128.0,5.0,0.03355704697986577,8.0,0.053691275167785234,,,7.0,0.04697986577181208,95.0,0.425,0.7157894736842105,0.5333333333333333,68.0,1.0,0.010526315789473684,22.0,0.23157894736842105,4.0,0.042105263157894736,,,9.0,1.0,0.2222222222222222,0.36363636363636365,2.0,5.0,0.5555555555555556,1.0,0.1111111111111111,4.0,0.0033500837520938024,3.0,0.002512562814070352,2.0,0.0016750418760469012,7.0,0.07,1.0,0.01,3.0,0.42857142857142855,1.0,0.002777777777777778,1.0,0.002777777777777778,1.0,0.0016750418760469012,1.0,0.0026455026455026454,6.0,0.06,2.0,0.2,1.0,0.1,1.0,0.1,1.0,0.1,1.0,0.5,1.0,0.011111111111111112,1.0,0.006711409395973154,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finetune,3,1.0016784969415158,0.6531967893717132,0.5349008357819298,0.550607907948578,0.9255466371436479,0.550607907948578,242.0,0.4496124031007752,0.2396694214876033,0.31266846361185985,58.0,78.0,0.32231404958677684,46.0,0.19008264462809918,,,10.0,0.04132231404958678,4.0,0.01652892561983471,46.0,0.19008264462809918,1194.0,0.6945945945945946,0.8609715242881072,0.768885564697083,1028.0,30.0,0.02512562814070352,41.0,0.03433835845896147,,,23.0,0.019262981574539362,15.0,0.01256281407035176,51.0,0.04271356783919598,1.0,0.0008375209380234506,100.0,0.7142857142857143,0.6,0.6521739130434783,60.0,7.0,0.07,3.0,0.03,9.0,0.09,5.0,0.05,3.0,0.03,,,8.0,0.08,435.0,0.46496815286624205,0.335632183908046,0.38985313751668893,146.0,21.0,0.04827586206896552,144.0,0.3310344827586207,1.0,0.0022988505747126436,3.0,0.006896551724137931,37.0,0.08505747126436781,40.0,0.09195402298850575,43.0,0.09885057471264368,100.0,0.6526315789473685,0.62,0.6358974358974359,62.0,8.0,0.08,5.0,0.05,2.0,0.02,12.0,0.12,3.0,0.03,4.0,0.04,2.0,0.02,2.0,0.02,100.0,0.6829268292682927,0.56,0.6153846153846154,56.0,1.0,0.01,8.0,0.08,15.0,0.15,1.0,0.01,15.0,0.15,,,1.0,0.01,,,2.0,0.02,1.0,0.01,7.0,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,,,1.0,0.14285714285714285,,,360.0,0.5874587458745875,0.49444444444444446,0.5369532428355958,178.0,5.0,0.013888888888888888,33.0,0.09166666666666666,24.0,0.06666666666666667,1.0,0.002777777777777778,109.0,0.30277777777777776,7.0,0.019444444444444445,2.0,0.005555555555555556,597.0,0.7290715372907154,0.8023450586264657,0.7639553429027113,479.0,45.0,0.07537688442211055,,,24.0,0.04020100502512563,,,,,44.0,0.07370184254606366,4.0,0.006700167504187605,1.0,0.0016750418760469012,378.0,0.572972972972973,0.5608465608465608,0.5668449197860963,212.0,14.0,0.037037037037037035,119.0,0.3148148148148148,1.0,0.0026455026455026454,26.0,0.06878306878306878,,,1.0,0.0026455026455026454,,,100.0,0.8181818181818182,0.81,0.8140703517587939,81.0,6.0,0.06,1.0,0.01,4.0,0.04,2.0,0.02,,,,,2.0,0.02,3.0,0.03,1.0854485371356246,0.607824427480916,0.32825709555797783,0.319776601219241,0.9112595419847328,0.319776601219241,61.0,0.4444444444444444,0.13114754098360656,0.20253164556962025,8.0,6.0,0.09836065573770492,27.0,0.4426229508196721,2.0,0.03278688524590164,18.0,0.29508196721311475,504.0,0.8181818181818182,0.6964285714285714,0.752411575562701,351.0,3.0,0.005952380952380952,81.0,0.16071428571428573,6.0,0.011904761904761904,6.0,0.011904761904761904,56.0,0.1111111111111111,9.0,0.0,0.0,0.0,0.0,5.0,0.5555555555555556,2.0,0.2222222222222222,2.0,0.2222222222222222,109.0,0.2696078431372549,0.5045871559633027,0.3514376996805112,55.0,1.0,0.009174311926605505,27.0,0.24770642201834864,4.0,0.03669724770642202,5.0,0.045871559633027525,17.0,0.1559633027522936,10.0,0.0,0.0,0.0,0.0,2.0,0.2,2.0,0.2,,,10.0,0.0,0.0,0.0,0.0,8.0,0.8,2.0,0.0,0.0,0.0,0.0,,,1.0,0.5,90.0,0.5476190476190477,0.25555555555555554,0.3484848484848485,23.0,9.0,0.1,16.0,0.17777777777777778,41.0,0.45555555555555555,149.0,0.6864864864864865,0.8523489932885906,0.7604790419161677,127.0,4.0,0.026845637583892617,11.0,0.0738255033557047,,,6.0,0.040268456375838924,95.0,0.41818181818181815,0.7263157894736842,0.5307692307692308,69.0,3.0,0.031578947368421054,15.0,0.15789473684210525,8.0,0.08421052631578947,,,9.0,0.8,0.4444444444444444,0.5714285714285714,4.0,2.0,0.2222222222222222,1.0,0.1111111111111111,1.0,0.0008375209380234506,2.0,0.0016750418760469012,2.0,0.0016750418760469012,5.0,0.05,,,1.0,0.14285714285714285,,,1.0,0.002777777777777778,,,3.0,0.007936507936507936,1.0,0.01,4.0,0.4,1.0,0.1,1.0,0.1,1.0,0.1,1.0,0.5,1.0,0.011111111111111112,1.0,0.006711409395973154,1.0,0.1111111111111111,1.0,0.14285714285714285,2.0,0.005291005291005291,1.0,0.001984126984126984,1.0,0.1,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
