phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy
finetune,30,0.0379979320946647,0.7841125954198473,0.8655120011883255,0.8242845742802661,0.9530057251908396,0.4231624921023106,0.5486641221374046,0.5599561567414262,0.4257569969832449,0.8759541984732825
finetune,31,0.0376921441291151,0.7891221374045801,0.8678228922501845,0.8256614790145226,0.9639790076335878,0.4173525196165984,0.523854961832061,0.5494200607754386,0.411794920288466,0.8721374045801527
finetune,32,0.0383085899836142,0.7934160305343512,0.8744279801426533,0.8274650326659799,0.9582538167938932,0.4217538479431212,0.5448473282442748,0.5513502609121759,0.4165785828622883,0.892175572519084
finetune,33,0.0376226996021204,0.7888835877862596,0.8676712473463059,0.8260024072371425,0.96087786259542,0.4226548795495893,0.5687022900763359,0.5634743483334984,0.4391796448345837,0.8912213740458015
finetune,34,0.039853122832340444,0.7974713740458015,0.8746709095647927,0.8365648079536769,0.9584923664122137,0.4429886309031881,0.5591603053435115,0.5721691102317495,0.42139443736119037,0.8769083969465649
finetune,35,0.03328555985333059,0.8029580152671756,0.8767510204516047,0.8381683786957403,0.9596851145038168,0.45553168079296824,0.558206106870229,0.5424223140514287,0.42223210778059167,0.8883587786259542
finetune,36,0.032914099119890676,0.8148854961832062,0.887393103149886,0.8513199012937556,0.9708969465648855,0.4849988227703019,0.5601145038167938,0.5337741426818637,0.4110223184997531,0.8959923664122137
finetune,37,0.02933145330850931,0.819895038167939,0.8907365589407245,0.8553842905454695,0.9704198473282443,0.47912761799720976,0.549618320610687,0.5721380375817009,0.4414845105924105,0.8931297709923665
finetune,38,0.026804843925070487,0.8375477099236641,0.9017397138578427,0.8715052558823487,0.9763835877862596,0.4853448170869974,0.5209923664122137,0.5532099611818975,0.4200489653859675,0.8883587786259542
finetune,39,0.02440990135406912,0.8370706106870229,0.9053470251967979,0.8717448313349568,0.9821087786259542,0.47232428319460734,0.566793893129771,0.5625906282183092,0.4374813102735969,0.9026717557251909
finetune,40,0.022861397658584273,0.8559160305343512,0.9120249427819171,0.8813391522639609,0.9849713740458015,0.4945663166168423,0.5200381679389313,0.5355820222541814,0.4019625091443293,0.8759541984732825
finetune,41,0.01632508650264469,0.8602099236641222,0.9200435125007534,0.889176833614476,0.9835400763358778,0.49392730607615626,0.583969465648855,0.5495674009858503,0.43115731984511535,0.9083969465648855
finetune,42,0.015402197110872557,0.8733301526717557,0.927619337209148,0.8986162940803617,0.9852099236641222,0.4971095650716336,0.5916030534351145,0.5698885715227241,0.44586309630741816,0.9093511450381679
finetune,43,0.013164249920523513,0.8802480916030534,0.9308233593517106,0.904585230309097,0.9895038167938931,0.5081286896837748,0.5725190839694656,0.5434428448881625,0.436412254891195,0.9083969465648855
finetune,44,0.013069230938957191,0.8895515267175572,0.9367049272935617,0.9131229337887435,0.9911736641221374,0.5046863458439252,0.5811068702290076,0.5610295396288584,0.4424109141750703,0.9112595419847328
finetune,45,0.013077349285636775,0.8821564885496184,0.9327437014469435,0.9066002290221189,0.9906965648854962,0.5111964963579138,0.5849236641221374,0.5600491695179222,0.4388415642181787,0.9188931297709924
finetune,46,0.010441498365336522,0.8940839694656488,0.9409355023118867,0.9174762898759344,0.9897423664122137,0.52316658246466,0.6097328244274809,0.5590592486747755,0.4587263126881638,0.9179389312977099
finetune,47,0.010649181702465562,0.90625,0.9460289420810121,0.927638160382375,0.9935591603053435,0.519664406182799,0.6135496183206107,0.5668906407244343,0.4546608356046319,0.9188931297709924
finetune,48,0.009921272815736718,0.8990935114503816,0.9458648580019574,0.9228851381843345,0.9892652671755725,0.5258599794416454,0.6431297709923665,0.5601115703939056,0.4681147245348768,0.9208015267175572
finetune,49,0.00964081656799953,0.9055343511450382,0.9482889187855317,0.9275247745223422,0.9940362595419847,0.5249162040613521,0.6221374045801527,0.5664572242373347,0.44851400925936086,0.9208015267175572
finetune,50,0.007934756714792957,0.9134064885496184,0.9525293902807008,0.9335758413115908,0.9937977099236641,0.5219060835670253,0.6020992366412213,0.5532939428949161,0.4406715391315695,0.9169847328244275
finetune,51,0.00836124505963719,0.9100667938931297,0.9520846609583828,0.9309304715923958,0.9935591603053435,0.5293690731379254,0.6288167938931297,0.5629794793638401,0.4556739105518128,0.9208015267175572
finetune,52,0.00847717317431676,0.9150763358778626,0.9539882833397278,0.9323606245505112,0.9928435114503816,0.5298145841887107,0.6364503816793893,0.5787637530528303,0.460094154389647,0.9188931297709924
finetune,53,0.024906041660425628,0.870706106870229,0.9222335867361383,0.8956011068982567,0.9885496183206107,0.5358687568356404,0.6412213740458015,0.5558382415358463,0.46228856906028565,0.9236641221374046
finetune,54,0.016358742578971984,0.8812022900763359,0.9305822124414291,0.9047989203452932,0.9899809160305344,0.5238705895528311,0.6240458015267175,0.559390746924068,0.4531214649326378,0.924618320610687
