phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_BKL_to_INF_count,train_conf_BKL_to_INF_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_AKIEC_count,train_conf_MAL_OTH_to_AKIEC_rate,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_conf_MAL_OTH_to_SCCKA_count,train_conf_MAL_OTH_to_SCCKA_rate,train_conf_MAL_OTH_to_VASC_count,train_conf_MAL_OTH_to_VASC_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate,train_conf_MEL_to_MAL_OTH_count,train_conf_MEL_to_MAL_OTH_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,train_conf_NV_to_MAL_OTH_count,train_conf_NV_to_MAL_OTH_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,train_conf_SCCKA_to_MAL_OTH_count,train_conf_SCCKA_to_MAL_OTH_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_AKIEC_count,train_conf_VASC_to_AKIEC_rate,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,train_conf_VASC_to_DF_count,train_conf_VASC_to_DF_rate,train_conf_VASC_to_INF_count,train_conf_VASC_to_INF_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,val_conf_BCC_to_INF_count,val_conf_BCC_to_INF_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_DF_count,val_conf_BKL_to_DF_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_AKIEC_count,val_conf_INF_to_AKIEC_rate,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_conf_INF_to_BKL_count,val_conf_INF_to_BKL_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_conf_INF_to_NV_count,val_conf_INF_to_NV_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_conf_MAL_OTH_to_MEL_count,val_conf_MAL_OTH_to_MEL_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_MEL_to_DF_count,val_conf_MEL_to_DF_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_conf_MEL_to_SCCKA_count,val_conf_MEL_to_SCCKA_rate,val_conf_MEL_to_VASC_count,val_conf_MEL_to_VASC_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_AKIEC_count,val_conf_NV_to_AKIEC_rate,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_DF_count,val_conf_NV_to_DF_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_conf_SCCKA_to_DF_count,val_conf_SCCKA_to_DF_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate,val_conf_SCCKA_to_MEL_count,val_conf_SCCKA_to_MEL_rate,val_conf_SCCKA_to_NV_count,val_conf_SCCKA_to_NV_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,train_conf_AKIEC_to_BEN_OTH_count,train_conf_AKIEC_to_BEN_OTH_rate,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_BKL_to_MAL_OTH_count,train_conf_BKL_to_MAL_OTH_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,train_conf_DF_to_VASC_count,train_conf_DF_to_VASC_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,val_conf_INF_to_MEL_count,val_conf_INF_to_MEL_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,val_conf_VASC_to_MEL_count,val_conf_VASC_to_MEL_rate,train_conf_AKIEC_to_MAL_OTH_count,train_conf_AKIEC_to_MAL_OTH_rate,train_conf_BCC_to_MAL_OTH_count,train_conf_BCC_to_MAL_OTH_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,val_conf_AKIEC_to_DF_count,val_conf_AKIEC_to_DF_rate,val_conf_BCC_to_BEN_OTH_count,val_conf_BCC_to_BEN_OTH_rate,val_conf_BEN_OTH_to_AKIEC_count,val_conf_BEN_OTH_to_AKIEC_rate,val_conf_BEN_OTH_to_INF_count,val_conf_BEN_OTH_to_INF_rate,val_conf_BKL_to_BEN_OTH_count,val_conf_BKL_to_BEN_OTH_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate,val_conf_MEL_to_BEN_OTH_count,val_conf_MEL_to_BEN_OTH_rate,val_conf_NV_to_BEN_OTH_count,val_conf_NV_to_BEN_OTH_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,train_conf_MAL_OTH_to_BEN_OTH_count,train_conf_MAL_OTH_to_BEN_OTH_rate,val_conf_DF_to_BKL_count,val_conf_DF_to_BKL_rate,val_conf_NV_to_INF_count,val_conf_NV_to_INF_rate,val_conf_NV_to_SCCKA_count,val_conf_NV_to_SCCKA_rate,val_conf_BCC_to_MAL_OTH_count,val_conf_BCC_to_MAL_OTH_rate,val_conf_BKL_to_INF_count,val_conf_BKL_to_INF_rate,val_conf_VASC_to_SCCKA_count,val_conf_VASC_to_SCCKA_rate,train_conf_INF_to_MAL_OTH_count,train_conf_INF_to_MAL_OTH_rate,val_conf_AKIEC_to_INF_count,val_conf_AKIEC_to_INF_rate,val_conf_MAL_OTH_to_INF_count,val_conf_MAL_OTH_to_INF_rate,val_conf_BEN_OTH_to_SCCKA_count,val_conf_BEN_OTH_to_SCCKA_rate,val_conf_BKL_to_VASC_count,val_conf_BKL_to_VASC_rate,train_conf_BEN_OTH_to_MAL_OTH_count,train_conf_BEN_OTH_to_MAL_OTH_rate,train_conf_VASC_to_MAL_OTH_count,train_conf_VASC_to_MAL_OTH_rate,val_conf_INF_to_BEN_OTH_count,val_conf_INF_to_BEN_OTH_rate,val_conf_BKL_to_MAL_OTH_count,val_conf_BKL_to_MAL_OTH_rate,val_conf_DF_to_MEL_count,val_conf_DF_to_MEL_rate
freeze,1,1.666451554603249,0.5300572519083969,0.4059726390877423,0.4020295957140851,0.8067748091603053,0.4020295957140851,400.0,0.2785388127853881,0.1525,0.19709208400646203,61.0,158.0,0.395,44.0,0.11,2.0,0.005,2.0,0.005,23.0,0.0575,19.0,0.0475,91.0,0.2275,1129.0,0.571152607855763,0.7856510186005314,0.6614466815809098,887.0,46.0,0.04074402125775022,52.0,0.046058458813108945,8.0,0.0070859167404783,10.0,0.008857395925597875,32.0,0.0283436669619132,36.0,0.03188662533215235,54.0,0.047829937998228524,4.0,0.00354295837023915,136.0,0.125,0.007352941176470588,0.013888888888888888,1.0,4.0,0.029411764705882353,39.0,0.2867647058823529,16.0,0.11764705882352941,8.0,0.058823529411764705,5.0,0.03676470588235294,21.0,0.15441176470588236,27.0,0.19852941176470587,4.0,0.029411764705882353,11.0,0.08088235294117647,500.0,0.42574257425742573,0.344,0.3805309734513274,172.0,44.0,0.088,152.0,0.304,4.0,0.008,2.0,0.004,29.0,0.058,47.0,0.094,45.0,0.09,5.0,0.01,150.0,0.6,0.5,0.5454545454545454,75.0,3.0,0.02,33.0,0.22,5.0,0.03333333333333333,4.0,0.02666666666666667,11.0,0.07333333333333333,14.0,0.09333333333333334,5.0,0.03333333333333333,166.0,0.3684210526315789,0.12650602409638553,0.18834080717488788,21.0,7.0,0.04216867469879518,48.0,0.2891566265060241,3.0,0.018072289156626505,17.0,0.10240963855421686,13.0,0.0783132530120482,15.0,0.09036144578313253,23.0,0.13855421686746988,18.0,0.10843373493975904,1.0,0.006024096385542169,59.0,0.16666666666666666,0.01694915254237288,0.03076923076923077,1.0,2.0,0.03389830508474576,12.0,0.2033898305084746,12.0,0.2033898305084746,8.0,0.13559322033898305,14.0,0.23728813559322035,3.0,0.05084745762711865,7.0,0.11864406779661017,450.0,0.5305676855895196,0.54,0.5352422907488987,243.0,10.0,0.022222222222222223,26.0,0.057777777777777775,29.0,0.06444444444444444,5.0,0.011111111111111112,2.0,0.0044444444444444444,2.0,0.0044444444444444444,116.0,0.2577777777777778,11.0,0.024444444444444446,6.0,0.013333333333333334,590.0,0.5836627140974967,0.7508474576271187,0.6567828020756116,443.0,2.0,0.003389830508474576,38.0,0.06440677966101695,2.0,0.003389830508474576,17.0,0.0288135593220339,2.0,0.003389830508474576,7.0,0.011864406779661017,2.0,0.003389830508474576,59.0,0.1,10.0,0.01694915254237288,8.0,0.013559322033898305,469.0,0.45393258426966293,0.43070362473347545,0.4420131291028446,202.0,38.0,0.08102345415778252,152.0,0.32409381663113007,1.0,0.0021321961620469083,40.0,0.08528784648187633,7.0,0.014925373134328358,3.0,0.006396588486140725,1.0,0.0021321961620469083,13.0,0.02771855010660981,12.0,0.0255863539445629,143.0,0.7341772151898734,0.8111888111888111,0.770764119601329,116.0,2.0,0.013986013986013986,8.0,0.055944055944055944,1.0,0.006993006993006993,1.0,0.006993006993006993,1.0,0.006993006993006993,4.0,0.027972027972027972,8.0,0.055944055944055944,2.0,0.013986013986013986,1.1856674053741776,0.7013358778625954,0.43962787823965943,0.4060011009426317,0.8979007633587787,0.4060011009426317,61.0,0.29850746268656714,0.32786885245901637,0.3125,20.0,20.0,0.32786885245901637,1.0,0.01639344262295082,4.0,0.06557377049180328,16.0,0.26229508196721313,504.0,0.8176691729323309,0.8630952380952381,0.8397683397683398,435.0,22.0,0.04365079365079365,4.0,0.007936507936507936,8.0,0.015873015873015872,4.0,0.007936507936507936,4.0,0.007936507936507936,8.0,0.015873015873015872,16.0,0.031746031746031744,3.0,0.005952380952380952,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,1.0,0.1111111111111111,2.0,0.2222222222222222,2.0,0.2222222222222222,109.0,0.7017543859649122,0.3669724770642202,0.4819277108433735,40.0,11.0,0.10091743119266056,28.0,0.25688073394495414,1.0,0.009174311926605505,3.0,0.027522935779816515,13.0,0.11926605504587157,13.0,0.11926605504587157,10.0,0.2727272727272727,0.6,0.375,6.0,2.0,0.2,2.0,0.2,10.0,0.0,0.0,0.0,0.0,1.0,0.1,5.0,0.5,1.0,0.1,2.0,0.2,1.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.6875,0.4888888888888889,0.5714285714285714,44.0,4.0,0.044444444444444446,6.0,0.06666666666666667,2.0,0.022222222222222223,1.0,0.011111111111111112,1.0,0.011111111111111112,28.0,0.3111111111111111,1.0,0.011111111111111112,3.0,0.03333333333333333,149.0,0.7068062827225131,0.9060402684563759,0.7941176470588235,135.0,2.0,0.013422818791946308,2.0,0.013422818791946308,3.0,0.020134228187919462,1.0,0.006711409395973154,4.0,0.026845637583892617,2.0,0.013422818791946308,95.0,0.5106382978723404,0.5052631578947369,0.5079365079365079,48.0,7.0,0.07368421052631578,27.0,0.28421052631578947,5.0,0.05263157894736842,3.0,0.031578947368421054,1.0,0.010526315789473684,2.0,0.021052631578947368,2.0,0.021052631578947368,9.0,0.4666666666666667,0.7777777777777778,0.5833333333333334,7.0,2.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,2,1.4419652688253017,0.5939885496183206,0.467076240038022,0.46721505436181,0.860925572519084,0.46721505436181,398.0,0.42033898305084744,0.31155778894472363,0.3578643578643579,124.0,126.0,0.3165829145728643,41.0,0.10301507537688442,2.0,0.005025125628140704,1.0,0.002512562814070352,15.0,0.03768844221105527,9.0,0.022613065326633167,75.0,0.1884422110552764,1133.0,0.619535519125683,0.8005295675198588,0.6984982672314208,907.0,56.0,0.04942630185348632,40.0,0.0353045013239188,11.0,0.009708737864077669,16.0,0.01412180052956752,17.0,0.01500441306266549,20.0,0.0176522506619594,61.0,0.05383936451897617,3.0,0.00264783759929391,127.0,0.4230769230769231,0.08661417322834646,0.1437908496732026,11.0,7.0,0.05511811023622047,28.0,0.2204724409448819,11.0,0.08661417322834646,6.0,0.047244094488188976,7.0,0.05511811023622047,17.0,0.13385826771653545,21.0,0.16535433070866143,8.0,0.06299212598425197,11.0,0.08661417322834646,505.0,0.48677248677248675,0.36435643564356435,0.41676104190260477,184.0,46.0,0.09108910891089109,139.0,0.27524752475247527,9.0,0.01782178217821782,3.0,0.005940594059405941,26.0,0.05148514851485148,41.0,0.08118811881188119,55.0,0.10891089108910891,1.0,0.0019801980198019802,150.0,0.5972222222222222,0.5733333333333334,0.5850340136054422,86.0,3.0,0.02,30.0,0.2,4.0,0.02666666666666667,3.0,0.02,2.0,0.013333333333333334,6.0,0.04,9.0,0.06,155.0,0.352112676056338,0.16129032258064516,0.22123893805309736,25.0,8.0,0.05161290322580645,53.0,0.3419354838709677,1.0,0.0064516129032258064,11.0,0.07096774193548387,15.0,0.0967741935483871,11.0,0.07096774193548387,11.0,0.07096774193548387,20.0,0.12903225806451613,,,56.0,0.0,0.0,0.0,0.0,,,13.0,0.23214285714285715,12.0,0.21428571428571427,9.0,0.16071428571428573,14.0,0.25,1.0,0.017857142857142856,7.0,0.125,456.0,0.6504629629629629,0.6162280701754386,0.6328828828828829,281.0,10.0,0.021929824561403508,28.0,0.06140350877192982,25.0,0.05482456140350877,4.0,0.008771929824561403,2.0,0.0043859649122807015,,,93.0,0.20394736842105263,5.0,0.010964912280701754,6.0,0.013157894736842105,575.0,0.6691176470588235,0.7913043478260869,0.7250996015936255,455.0,,,24.0,0.04173913043478261,2.0,0.0034782608695652175,25.0,0.043478260869565216,,,3.0,0.0052173913043478265,,,50.0,0.08695652173913043,7.0,0.01217391304347826,9.0,0.01565217391304348,488.0,0.548689138576779,0.6004098360655737,0.5733855185909981,293.0,41.0,0.08401639344262295,110.0,0.22540983606557377,,,24.0,0.04918032786885246,6.0,0.012295081967213115,8.0,0.01639344262295082,,,2.0,0.004098360655737705,3.0,0.006147540983606557,149.0,0.7425149700598802,0.8322147651006712,0.7848101265822784,124.0,,,6.0,0.040268456375838924,1.0,0.006711409395973154,5.0,0.03355704697986577,3.0,0.020134228187919462,2.0,0.013422818791946308,7.0,0.04697986577181208,,,1.1332066548234634,0.7080152671755725,0.4580329331067352,0.435138868808697,0.9179389312977099,0.435138868808697,61.0,0.345679012345679,0.45901639344262296,0.39436619718309857,28.0,9.0,0.14754098360655737,8.0,0.13114754098360656,3.0,0.04918032786885246,13.0,0.21311475409836064,504.0,0.8568464730290456,0.8194444444444444,0.8377281947261663,413.0,27.0,0.05357142857142857,27.0,0.05357142857142857,3.0,0.005952380952380952,1.0,0.001984126984126984,7.0,0.013888888888888888,5.0,0.00992063492063492,18.0,0.03571428571428571,3.0,0.005952380952380952,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,3.0,0.3333333333333333,2.0,0.2222222222222222,,,109.0,0.5045045045045045,0.5137614678899083,0.509090909090909,56.0,6.0,0.05504587155963303,21.0,0.1926605504587156,,,3.0,0.027522935779816515,10.0,0.09174311926605505,13.0,0.11926605504587157,10.0,0.46153846153846156,0.6,0.5217391304347826,6.0,2.0,0.2,2.0,0.2,10.0,0.0,0.0,0.0,0.0,,,5.0,0.5,1.0,0.1,2.0,0.2,,,2.0,0.0,0.0,0.0,0.0,2.0,1.0,,,90.0,0.6666666666666666,0.5777777777777777,0.6190476190476191,52.0,2.0,0.022222222222222223,7.0,0.07777777777777778,3.0,0.03333333333333333,,,,,23.0,0.25555555555555554,1.0,0.011111111111111112,2.0,0.022222222222222223,149.0,0.7586206896551724,0.8859060402684564,0.8173374613003096,132.0,,,1.0,0.006711409395973154,6.0,0.040268456375838924,1.0,0.006711409395973154,8.0,0.053691275167785234,1.0,0.006711409395973154,95.0,0.5157894736842106,0.5157894736842106,0.5157894736842106,49.0,18.0,0.18947368421052632,16.0,0.16842105263157894,7.0,0.07368421052631578,1.0,0.010526315789473684,1.0,0.010526315789473684,1.0,0.010526315789473684,2.0,0.021052631578947368,9.0,0.5,0.6666666666666666,0.5714285714285714,6.0,2.0,0.2222222222222222,2.0,0.005025125628140704,3.0,0.007537688442211055,2.0,0.00176522506619594,1.0,0.0019801980198019802,5.0,0.03333333333333333,2.0,0.013333333333333334,2.0,0.0043859649122807015,1.0,0.0020491803278688526,1.0,0.006711409395973154,1.0,0.1,1.0,0.1,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
