phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_BKL_to_INF_count,train_conf_BKL_to_INF_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_conf_DF_to_VASC_count,train_conf_DF_to_VASC_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_AKIEC_count,train_conf_MAL_OTH_to_AKIEC_rate,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_conf_MAL_OTH_to_SCCKA_count,train_conf_MAL_OTH_to_SCCKA_rate,train_conf_MAL_OTH_to_VASC_count,train_conf_MAL_OTH_to_VASC_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,train_conf_SCCKA_to_MAL_OTH_count,train_conf_SCCKA_to_MAL_OTH_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_AKIEC_count,train_conf_VASC_to_AKIEC_rate,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,train_conf_VASC_to_DF_count,train_conf_VASC_to_DF_rate,train_conf_VASC_to_INF_count,train_conf_VASC_to_INF_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_INF_count,val_conf_AKIEC_to_INF_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,val_conf_BCC_to_INF_count,val_conf_BCC_to_INF_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_INF_count,val_conf_BKL_to_INF_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_conf_DF_to_MEL_count,val_conf_DF_to_MEL_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_conf_INF_to_BKL_count,val_conf_INF_to_BKL_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_conf_INF_to_MEL_count,val_conf_INF_to_MEL_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_conf_MEL_to_VASC_count,val_conf_MEL_to_VASC_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_conf_SCCKA_to_DF_count,val_conf_SCCKA_to_DF_rate,val_conf_SCCKA_to_MEL_count,val_conf_SCCKA_to_MEL_rate,val_conf_SCCKA_to_NV_count,val_conf_SCCKA_to_NV_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,train_conf_MAL_OTH_to_BEN_OTH_count,train_conf_MAL_OTH_to_BEN_OTH_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,train_conf_NV_to_MAL_OTH_count,train_conf_NV_to_MAL_OTH_rate,val_conf_BCC_to_BEN_OTH_count,val_conf_BCC_to_BEN_OTH_rate,val_conf_BKL_to_VASC_count,val_conf_BKL_to_VASC_rate,val_conf_DF_to_SCCKA_count,val_conf_DF_to_SCCKA_rate,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,val_conf_NV_to_BEN_OTH_count,val_conf_NV_to_BEN_OTH_rate,val_conf_NV_to_DF_count,val_conf_NV_to_DF_rate,train_conf_AKIEC_to_BEN_OTH_count,train_conf_AKIEC_to_BEN_OTH_rate,train_conf_MAL_OTH_to_DF_count,train_conf_MAL_OTH_to_DF_rate,train_conf_MEL_to_MAL_OTH_count,train_conf_MEL_to_MAL_OTH_rate,val_conf_AKIEC_to_DF_count,val_conf_AKIEC_to_DF_rate,val_conf_BEN_OTH_to_AKIEC_count,val_conf_BEN_OTH_to_AKIEC_rate,val_conf_BEN_OTH_to_INF_count,val_conf_BEN_OTH_to_INF_rate,val_conf_BKL_to_DF_count,val_conf_BKL_to_DF_rate,val_conf_DF_to_BKL_count,val_conf_DF_to_BKL_rate,val_conf_DF_to_INF_count,val_conf_DF_to_INF_rate,val_conf_MAL_OTH_to_INF_count,val_conf_MAL_OTH_to_INF_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,val_conf_MEL_to_SCCKA_count,val_conf_MEL_to_SCCKA_rate,val_conf_NV_to_AKIEC_count,val_conf_NV_to_AKIEC_rate,val_conf_NV_to_INF_count,val_conf_NV_to_INF_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate,val_conf_VASC_to_INF_count,val_conf_VASC_to_INF_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,val_conf_VASC_to_SCCKA_count,val_conf_VASC_to_SCCKA_rate,train_conf_BKL_to_MAL_OTH_count,train_conf_BKL_to_MAL_OTH_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,train_conf_VASC_to_MAL_OTH_count,train_conf_VASC_to_MAL_OTH_rate,val_conf_MAL_OTH_to_SCCKA_count,val_conf_MAL_OTH_to_SCCKA_rate,train_conf_AKIEC_to_MAL_OTH_count,train_conf_AKIEC_to_MAL_OTH_rate,train_conf_DF_to_MAL_OTH_count,train_conf_DF_to_MAL_OTH_rate,val_conf_BCC_to_MAL_OTH_count,val_conf_BCC_to_MAL_OTH_rate,val_conf_BKL_to_MAL_OTH_count,val_conf_BKL_to_MAL_OTH_rate,val_conf_VASC_to_MEL_count,val_conf_VASC_to_MEL_rate,train_conf_BCC_to_MAL_OTH_count,train_conf_BCC_to_MAL_OTH_rate,val_conf_MEL_to_BEN_OTH_count,val_conf_MEL_to_BEN_OTH_rate,val_conf_INF_to_AKIEC_count,val_conf_INF_to_AKIEC_rate,val_conf_VASC_to_BKL_count,val_conf_VASC_to_BKL_rate,val_conf_BKL_to_BEN_OTH_count,val_conf_BKL_to_BEN_OTH_rate,val_conf_INF_to_NV_count,val_conf_INF_to_NV_rate,val_conf_MAL_OTH_to_MEL_count,val_conf_MAL_OTH_to_MEL_rate,val_conf_VASC_to_BEN_OTH_count,val_conf_VASC_to_BEN_OTH_rate
freeze,1,1.469099884724799,0.5093034351145038,0.37176751982344297,0.3751044108589396,0.7895992366412213,0.3751044108589396,398.0,0.32673267326732675,0.24874371859296482,0.28245363766048504,99.0,133.0,0.3341708542713568,57.0,0.14321608040201006,1.0,0.002512562814070352,1.0,0.002512562814070352,13.0,0.032663316582914576,17.0,0.04271356783919598,77.0,0.1934673366834171,1133.0,0.5386503067484663,0.7749338040600177,0.6355410785378212,878.0,57.0,0.05030891438658429,34.0,0.03000882612533098,8.0,0.00706090026478376,10.0,0.0088261253309797,16.0,0.01412180052956752,35.0,0.03089143865842895,86.0,0.07590467784642542,9.0,0.00794351279788173,127.0,0.5,0.007874015748031496,0.015503875968992248,1.0,6.0,0.047244094488188976,40.0,0.31496062992125984,15.0,0.11811023622047244,3.0,0.023622047244094488,3.0,0.023622047244094488,10.0,0.07874015748031496,24.0,0.1889763779527559,14.0,0.11023622047244094,11.0,0.08661417322834646,505.0,0.36827195467422097,0.25742574257425743,0.30303030303030304,130.0,59.0,0.11683168316831684,155.0,0.3069306930693069,4.0,0.007920792079207921,2.0,0.0039603960396039604,41.0,0.08118811881188119,58.0,0.11485148514851486,54.0,0.10693069306930693,2.0,0.0039603960396039604,150.0,0.6296296296296297,0.4533333333333333,0.5271317829457365,68.0,2.0,0.013333333333333334,45.0,0.3,7.0,0.04666666666666667,1.0,0.006666666666666667,5.0,0.03333333333333333,10.0,0.06666666666666667,10.0,0.06666666666666667,2.0,0.013333333333333334,155.0,0.3125,0.06451612903225806,0.10695187165775401,10.0,7.0,0.04516129032258064,78.0,0.5032258064516129,9.0,0.05806451612903226,7.0,0.04516129032258064,10.0,0.06451612903225806,22.0,0.14193548387096774,12.0,0.07741935483870968,56.0,0.0,0.0,0.0,0.0,1.0,0.017857142857142856,24.0,0.42857142857142855,7.0,0.125,4.0,0.07142857142857142,11.0,0.19642857142857142,4.0,0.07142857142857142,5.0,0.08928571428571429,456.0,0.5717592592592593,0.5416666666666666,0.5563063063063063,247.0,7.0,0.015350877192982455,43.0,0.09429824561403509,38.0,0.08333333333333333,4.0,0.008771929824561403,1.0,0.0021929824561403508,100.0,0.21929824561403508,13.0,0.02850877192982456,3.0,0.006578947368421052,575.0,0.5706293706293706,0.7095652173913043,0.6325581395348837,408.0,7.0,0.01217391304347826,47.0,0.0817391304347826,22.0,0.03826086956521739,2.0,0.0034782608695652175,2.0,0.0034782608695652175,70.0,0.12173913043478261,9.0,0.01565217391304348,8.0,0.01391304347826087,488.0,0.4190871369294606,0.4139344262295082,0.41649484536082476,202.0,57.0,0.1168032786885246,166.0,0.3401639344262295,32.0,0.06557377049180328,9.0,0.018442622950819672,1.0,0.0020491803278688526,1.0,0.0020491803278688526,10.0,0.020491803278688523,8.0,0.01639344262295082,2.0,0.004098360655737705,149.0,0.6865671641791045,0.6174496644295302,0.6501766784452296,92.0,1.0,0.006711409395973154,21.0,0.14093959731543623,1.0,0.006711409395973154,2.0,0.013422818791946308,2.0,0.013422818791946308,1.0,0.006711409395973154,6.0,0.040268456375838924,22.0,0.1476510067114094,1.0,0.006711409395973154,0.9296798452535886,0.674618320610687,0.4226581780571289,0.3883409900403437,0.9112595419847328,0.3883409900403437,61.0,0.3137254901960784,0.26229508196721313,0.2857142857142857,16.0,26.0,0.4262295081967213,10.0,0.16393442622950818,1.0,0.01639344262295082,2.0,0.03278688524590164,6.0,0.09836065573770492,504.0,0.7831541218637993,0.8670634920634921,0.8229755178907722,437.0,11.0,0.021825396825396824,27.0,0.05357142857142857,3.0,0.005952380952380952,1.0,0.001984126984126984,6.0,0.011904761904761904,5.0,0.00992063492063492,8.0,0.015873015873015872,6.0,0.011904761904761904,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,1.0,0.1111111111111111,3.0,0.3333333333333333,1.0,0.1111111111111111,109.0,0.4392523364485981,0.43119266055045874,0.4351851851851852,47.0,5.0,0.045871559633027525,34.0,0.3119266055045872,2.0,0.01834862385321101,5.0,0.045871559633027525,13.0,0.11926605504587157,3.0,0.027522935779816515,10.0,0.5,0.6,0.5454545454545454,6.0,2.0,0.2,1.0,0.1,1.0,0.1,10.0,0.0,0.0,0.0,0.0,5.0,0.5,1.0,0.1,2.0,0.2,1.0,0.1,1.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.5730337078651685,0.5666666666666667,0.5698324022346368,51.0,9.0,0.1,2.0,0.022222222222222223,24.0,0.26666666666666666,4.0,0.044444444444444446,149.0,0.7245508982035929,0.8120805369127517,0.7658227848101266,121.0,6.0,0.040268456375838924,3.0,0.020134228187919462,16.0,0.10738255033557047,3.0,0.020134228187919462,95.0,0.5384615384615384,0.22105263157894736,0.31343283582089554,21.0,19.0,0.2,33.0,0.3473684210526316,16.0,0.16842105263157894,1.0,0.010526315789473684,4.0,0.042105263157894736,1.0,0.010526315789473684,9.0,0.38095238095238093,0.8888888888888888,0.5333333333333333,8.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,2,1.2772832653904689,0.5713263358778626,0.46645734452657306,0.4750939971124359,0.8506679389312977,0.4750939971124359,393.0,0.37987012987012986,0.29770992366412213,0.3338088445078459,117.0,121.0,0.30788804071246817,48.0,0.12213740458015267,3.0,0.007633587786259542,7.0,0.017811704834605598,15.0,0.03816793893129771,4.0,0.010178117048346057,75.0,0.19083969465648856,1100.0,0.6160968660968661,0.7863636363636364,0.6908945686900958,865.0,52.0,0.04727272727272727,40.0,0.03636363636363636,14.0,0.012727272727272728,13.0,0.011818181818181818,11.0,0.01,18.0,0.016363636363636365,77.0,0.07,7.0,0.006363636363636364,166.0,0.42105263157894735,0.14457831325301204,0.21524663677130046,24.0,5.0,0.030120481927710843,34.0,0.20481927710843373,21.0,0.12650602409638553,6.0,0.03614457831325301,14.0,0.08433734939759036,12.0,0.07228915662650602,36.0,0.21686746987951808,2.0,0.012048192771084338,12.0,0.07228915662650602,472.0,0.43882978723404253,0.3495762711864407,0.3891509433962264,165.0,44.0,0.09322033898305085,128.0,0.2711864406779661,3.0,0.006355932203389831,3.0,0.006355932203389831,27.0,0.057203389830508475,37.0,0.07838983050847458,59.0,0.125,,,157.0,0.627906976744186,0.5159235668789809,0.5664335664335665,81.0,4.0,0.025477707006369428,28.0,0.17834394904458598,3.0,0.01910828025477707,10.0,0.06369426751592357,3.0,0.01910828025477707,12.0,0.07643312101910828,13.0,0.08280254777070063,1.0,0.006369426751592357,164.0,0.42201834862385323,0.2804878048780488,0.336996336996337,46.0,9.0,0.054878048780487805,46.0,0.2804878048780488,11.0,0.06707317073170732,9.0,0.054878048780487805,11.0,0.06707317073170732,12.0,0.07317073170731707,12.0,0.07317073170731707,56.0,0.75,0.05357142857142857,0.1,3.0,4.0,0.07142857142857142,14.0,0.25,10.0,0.17857142857142858,7.0,0.125,9.0,0.16071428571428573,2.0,0.03571428571428571,5.0,0.08928571428571429,431.0,0.5800970873786407,0.5545243619489559,0.5670225385527876,239.0,15.0,0.03480278422273782,25.0,0.058004640371229696,20.0,0.04640371229698376,4.0,0.009280742459396751,5.0,0.01160092807424594,107.0,0.2482598607888631,2.0,0.004640371229698376,7.0,0.016241299303944315,602.0,0.644640234948605,0.729235880398671,0.6843335931410756,439.0,8.0,0.013289036544850499,21.0,0.03488372093023256,29.0,0.04817275747508306,5.0,0.008305647840531562,3.0,0.0049833887043189366,81.0,0.1345514950166113,6.0,0.009966777408637873,4.0,0.006644518272425249,500.0,0.5351851851851852,0.578,0.5557692307692308,289.0,50.0,0.1,120.0,0.24,27.0,0.054,2.0,0.004,7.0,0.014,,,1.0,0.002,1.0,0.002,3.0,0.006,151.0,0.7383720930232558,0.8410596026490066,0.7863777089783281,127.0,,,2.0,0.013245033112582781,3.0,0.019867549668874173,2.0,0.013245033112582781,2.0,0.013245033112582781,1.0,0.006622516556291391,5.0,0.033112582781456956,6.0,0.039735099337748346,3.0,0.019867549668874173,0.8820291010534945,0.7108778625954199,0.44465312877615193,0.4341207861928492,0.9293893129770993,0.4341207861928492,61.0,0.4857142857142857,0.2786885245901639,0.3541666666666667,17.0,35.0,0.5737704918032787,1.0,0.01639344262295082,,,,,8.0,0.13114754098360656,504.0,0.7388535031847133,0.9206349206349206,0.8197879858657244,464.0,4.0,0.007936507936507936,3.0,0.005952380952380952,2.0,0.003968253968253968,,,2.0,0.003968253968253968,3.0,0.005952380952380952,16.0,0.031746031746031744,9.0,0.017857142857142856,9.0,0.3333333333333333,0.1111111111111111,0.16666666666666666,1.0,4.0,0.4444444444444444,,,2.0,0.2222222222222222,2.0,0.2222222222222222,109.0,0.8048780487804879,0.30275229357798167,0.44,33.0,3.0,0.027522935779816515,50.0,0.45871559633027525,,,1.0,0.009174311926605505,9.0,0.08256880733944955,12.0,0.11009174311926606,10.0,0.6,0.6,0.6,6.0,3.0,0.3,,,,,10.0,0.0,0.0,0.0,0.0,8.0,0.8,,,1.0,0.1,,,1.0,0.1,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.8666666666666667,0.43333333333333335,0.5777777777777777,39.0,10.0,0.1111111111111111,2.0,0.022222222222222223,34.0,0.37777777777777777,3.0,0.03333333333333333,149.0,0.7307692307692307,0.8926174496644296,0.8036253776435045,133.0,12.0,0.08053691275167785,,,1.0,0.006711409395973154,1.0,0.006711409395973154,95.0,0.5365853658536586,0.4631578947368421,0.4971751412429379,44.0,9.0,0.09473684210526316,40.0,0.42105263157894735,2.0,0.021052631578947368,,,,,,,9.0,0.36363636363636365,0.8888888888888888,0.5161290322580645,8.0,1.0,0.1111111111111111,3.0,0.007633587786259542,3.0,0.0027272727272727275,6.0,0.012711864406779662,2.0,0.012738853503184714,5.0,0.03048780487804878,3.0,0.018292682926829267,2.0,0.03571428571428571,7.0,0.016241299303944315,5.0,0.008305647840531562,1.0,0.0016611295681063123,1.0,0.001984126984126984,1.0,0.009174311926605505,1.0,0.1,2.0,0.022222222222222223,1.0,0.006711409395973154,1.0,0.006711409395973154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
