phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_MAL_OTH_count,train_conf_AKIEC_to_MAL_OTH_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BCC_to_MAL_OTH_count,train_conf_BCC_to_MAL_OTH_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,train_conf_BKL_to_MAL_OTH_count,train_conf_BKL_to_MAL_OTH_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_MAL_OTH_count,train_conf_MEL_to_MAL_OTH_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_MAL_OTH_count,train_conf_NV_to_MAL_OTH_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,train_conf_VASC_to_DF_count,train_conf_VASC_to_DF_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_conf_INF_to_BKL_count,val_conf_INF_to_BKL_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_conf_NV_to_SCCKA_count,val_conf_NV_to_SCCKA_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_MAL_OTH_to_AKIEC_count,train_conf_MAL_OTH_to_AKIEC_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,val_conf_MEL_to_SCCKA_count,val_conf_MEL_to_SCCKA_rate,val_conf_MEL_to_VASC_count,val_conf_MEL_to_VASC_rate,val_conf_SCCKA_to_MEL_count,val_conf_SCCKA_to_MEL_rate,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_MAL_OTH_to_VASC_count,train_conf_MAL_OTH_to_VASC_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,val_conf_DF_to_BKL_count,val_conf_DF_to_BKL_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,val_conf_NV_to_AKIEC_count,val_conf_NV_to_AKIEC_rate,val_conf_SCCKA_to_VASC_count,val_conf_SCCKA_to_VASC_rate,val_conf_VASC_to_MEL_count,val_conf_VASC_to_MEL_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate,train_conf_VASC_to_INF_count,train_conf_VASC_to_INF_rate,val_conf_DF_to_MEL_count,val_conf_DF_to_MEL_rate,val_conf_DF_to_SCCKA_count,val_conf_DF_to_SCCKA_rate,val_conf_INF_to_AKIEC_count,val_conf_INF_to_AKIEC_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,train_conf_BKL_to_INF_count,train_conf_BKL_to_INF_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,val_conf_BEN_OTH_to_AKIEC_count,val_conf_BEN_OTH_to_AKIEC_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,val_conf_BKL_to_INF_count,val_conf_BKL_to_INF_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,val_conf_BCC_to_INF_count,val_conf_BCC_to_INF_rate,val_conf_BEN_OTH_to_INF_count,val_conf_BEN_OTH_to_INF_rate,val_conf_INF_to_MEL_count,val_conf_INF_to_MEL_rate,val_conf_NV_to_BEN_OTH_count,val_conf_NV_to_BEN_OTH_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,train_conf_MAL_OTH_to_SCCKA_count,train_conf_MAL_OTH_to_SCCKA_rate,val_conf_BCC_to_BEN_OTH_count,val_conf_BCC_to_BEN_OTH_rate
freeze,1,0.6676508922001901,0.6591125954198473,0.32436423709067963,0.35030471390250867,0.8947996183206107,0.35030471390250867,242.0,0.4077669902912621,0.17355371900826447,0.24347826086956523,42.0,117.0,0.4834710743801653,36.0,0.1487603305785124,1.0,0.004132231404958678,7.0,0.028925619834710745,8.0,0.03305785123966942,31.0,0.128099173553719,2018.0,0.7256565656565657,0.889990089197225,0.7994658357444915,1796.0,21.0,0.010406342913776016,61.0,0.03022794846382557,1.0,0.0004955401387512388,3.0,0.0014866204162537165,2.0,0.0009910802775024777,24.0,0.011892963330029732,41.0,0.020317145688800792,66.0,0.03270564915758176,3.0,0.0014866204162537165,35.0,0.0,0.0,0.0,0.0,14.0,0.4,2.0,0.05714285714285714,4.0,0.11428571428571428,14.0,0.4,1.0,0.02857142857142857,435.0,0.4179566563467492,0.3103448275862069,0.3562005277044855,135.0,17.0,0.03908045977011494,181.0,0.4160919540229885,1.0,0.0022988505747126436,1.0,0.0022988505747126436,21.0,0.04827586206896552,39.0,0.0896551724137931,40.0,0.09195402298850575,42.0,0.75,0.21428571428571427,0.3333333333333333,9.0,1.0,0.023809523809523808,21.0,0.5,1.0,0.023809523809523808,2.0,0.047619047619047616,7.0,0.16666666666666666,1.0,0.023809523809523808,40.0,0.0,0.0,0.0,0.0,1.0,0.025,23.0,0.575,4.0,0.1,3.0,0.075,5.0,0.125,4.0,0.1,7.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,2.0,0.2857142857142857,2.0,0.2857142857142857,360.0,0.616822429906542,0.55,0.5814977973568282,198.0,3.0,0.008333333333333333,47.0,0.13055555555555556,24.0,0.06666666666666667,1.0,0.002777777777777778,81.0,0.225,5.0,0.013888888888888888,1.0,0.002777777777777778,597.0,0.6808176100628931,0.7252931323283082,0.7023519870235199,433.0,1.0,0.0016750418760469012,68.0,0.11390284757118928,27.0,0.04522613065326633,1.0,0.0016750418760469012,1.0,0.0016750418760469012,56.0,0.09380234505862646,5.0,0.008375209380234505,5.0,0.008375209380234505,378.0,0.4740484429065744,0.36243386243386244,0.4107946026986507,137.0,17.0,0.04497354497354497,189.0,0.5,30.0,0.07936507936507936,3.0,0.007936507936507936,2.0,0.005291005291005291,38.0,0.5652173913043478,0.34210526315789475,0.4262295081967213,13.0,16.0,0.42105263157894735,1.0,0.02631578947368421,1.0,0.02631578947368421,3.0,0.07894736842105263,4.0,0.10526315789473684,0.5298112158784429,0.7185114503816794,0.4017429710169006,0.43918277335715494,0.9255725190839694,0.43918277335715494,61.0,0.6666666666666666,0.16393442622950818,0.2631578947368421,10.0,37.0,0.6065573770491803,1.0,0.01639344262295082,13.0,0.21311475409836064,504.0,0.7274074074074074,0.9742063492063492,0.8329092451229856,491.0,2.0,0.003968253968253968,1.0,0.001984126984126984,2.0,0.003968253968253968,8.0,0.015873015873015872,9.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,1.0,0.1111111111111111,2.0,0.2222222222222222,109.0,0.7297297297297297,0.24770642201834864,0.3698630136986301,27.0,1.0,0.009174311926605505,53.0,0.48623853211009177,3.0,0.027522935779816515,4.0,0.03669724770642202,21.0,0.1926605504587156,10.0,0.8571428571428571,0.6,0.7058823529411765,6.0,4.0,0.4,10.0,0.0,0.0,0.0,0.0,8.0,0.8,1.0,0.1,1.0,0.1,2.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,0.6477272727272727,0.6333333333333333,0.6404494382022472,57.0,16.0,0.17777777777777778,2.0,0.022222222222222223,15.0,0.16666666666666666,149.0,0.84251968503937,0.7181208053691275,0.7753623188405797,107.0,13.0,0.087248322147651,3.0,0.020134228187919462,24.0,0.1610738255033557,2.0,0.013422818791946308,95.0,0.5319148936170213,0.5263157894736842,0.5291005291005291,50.0,2.0,0.021052631578947368,42.0,0.4421052631578947,1.0,0.010526315789473684,9.0,1.0,0.5555555555555556,0.7142857142857143,5.0,3.0,0.3333333333333333,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,2,0.5571962488630345,0.6991889312977099,0.38763555789027393,0.40978053613216825,0.9131679389312977,0.40978053613216825,242.0,0.4426229508196721,0.2231404958677686,0.2967032967032967,54.0,118.0,0.48760330578512395,20.0,0.08264462809917356,,,9.0,0.0371900826446281,2.0,0.008264462809917356,38.0,0.15702479338842976,2018.0,0.759075907590759,0.9117938553022795,0.8284556506078343,1840.0,25.0,0.012388503468780971,51.0,0.02527254707631318,1.0,0.0004955401387512388,2.0,0.0009910802775024777,,,15.0,0.007433102081268583,23.0,0.011397423191278493,58.0,0.028741328047571853,3.0,0.0014866204162537165,35.0,0.0,0.0,0.0,0.0,14.0,0.4,8.0,0.22857142857142856,2.0,0.05714285714285714,7.0,0.2,2.0,0.05714285714285714,435.0,0.5203761755485894,0.3816091954022989,0.4403183023872679,166.0,15.0,0.034482758620689655,148.0,0.34022988505747126,,,,,30.0,0.06896551724137931,27.0,0.06206896551724138,46.0,0.10574712643678161,42.0,0.6296296296296297,0.40476190476190477,0.4927536231884058,17.0,,,13.0,0.30952380952380953,2.0,0.047619047619047616,2.0,0.047619047619047616,4.0,0.09523809523809523,4.0,0.09523809523809523,40.0,0.0,0.0,0.0,0.0,,,28.0,0.7,3.0,0.075,,,4.0,0.1,2.0,0.05,7.0,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,2.0,0.2857142857142857,,,360.0,0.6432926829268293,0.5861111111111111,0.6133720930232558,211.0,6.0,0.016666666666666666,40.0,0.1111111111111111,15.0,0.041666666666666664,,,85.0,0.2361111111111111,2.0,0.005555555555555556,1.0,0.002777777777777778,597.0,0.7398373983739838,0.7621440536013401,0.7508250825082509,455.0,2.0,0.0033500837520938024,54.0,0.09045226130653267,25.0,0.04187604690117253,2.0,0.0033500837520938024,,,53.0,0.08877721943048576,4.0,0.006700167504187605,2.0,0.0033500837520938024,378.0,0.5170278637770898,0.4417989417989418,0.4764621968616263,167.0,19.0,0.05026455026455026,157.0,0.41534391534391535,27.0,0.07142857142857142,2.0,0.005291005291005291,4.0,0.010582010582010581,38.0,0.6774193548387096,0.5526315789473685,0.6086956521739131,21.0,8.0,0.21052631578947367,,,1.0,0.02631578947368421,4.0,0.10526315789473684,4.0,0.10526315789473684,0.5258687639338825,0.7232824427480916,0.4232129294104004,0.43496029666235886,0.9293893129770993,0.43496029666235886,61.0,0.6428571428571429,0.14754098360655737,0.24,9.0,25.0,0.4098360655737705,3.0,0.04918032786885246,21.0,0.3442622950819672,504.0,0.7716666666666666,0.9186507936507936,0.8387681159420289,463.0,2.0,0.003968253968253968,,,4.0,0.007936507936507936,30.0,0.05952380952380952,9.0,0.0,0.0,0.0,0.0,5.0,0.5555555555555556,,,3.0,0.3333333333333333,109.0,0.9032258064516129,0.25688073394495414,0.4,28.0,,,47.0,0.43119266055045874,9.0,0.08256880733944955,8.0,0.07339449541284404,17.0,0.1559633027522936,10.0,0.8571428571428571,0.6,0.7058823529411765,6.0,4.0,0.4,10.0,0.0,0.0,0.0,0.0,7.0,0.7,,,1.0,0.1,2.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,0.6210526315789474,0.6555555555555556,0.6378378378378379,59.0,10.0,0.1111111111111111,,,17.0,0.18888888888888888,149.0,0.7947019867549668,0.8053691275167785,0.8,120.0,11.0,0.0738255033557047,,,16.0,0.10738255033557047,2.0,0.013422818791946308,95.0,0.4788732394366197,0.7157894736842105,0.5738396624472574,68.0,3.0,0.031578947368421054,23.0,0.24210526315789474,,,9.0,0.625,0.5555555555555556,0.5882352941176471,5.0,3.0,0.3333333333333333,1.0,0.1111111111111111,1.0,0.004132231404958678,2.0,0.05714285714285714,2.0,0.004597701149425287,1.0,0.0022988505747126436,3.0,0.075,1.0,0.14285714285714285,1.0,0.0026455026455026454,1.0,0.0026455026455026454,3.0,0.04918032786885246,4.0,0.007936507936507936,1.0,0.001984126984126984,1.0,0.1111111111111111,2.0,0.2,2.0,0.022222222222222223,2.0,0.022222222222222223,1.0,0.010526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,3,0.5129963656574601,0.7127862595419847,0.4171919640199974,0.4347565259824531,0.9303435114503816,0.4347565259824531,242.0,0.4444444444444444,0.2809917355371901,0.34430379746835443,68.0,92.0,0.38016528925619836,35.0,0.1446280991735537,,,8.0,0.03305785123966942,4.0,0.01652892561983471,35.0,0.1446280991735537,2018.0,0.7787610619469026,0.9157581764122894,0.8417217034843999,1848.0,29.0,0.014370664023785926,42.0,0.02081268582755203,2.0,0.0009910802775024777,,,,,15.0,0.007433102081268583,21.0,0.010406342913776016,60.0,0.02973240832507433,1.0,0.0004955401387512388,35.0,0.0,0.0,0.0,0.0,15.0,0.42857142857142855,3.0,0.08571428571428572,2.0,0.05714285714285714,12.0,0.34285714285714286,2.0,0.05714285714285714,435.0,0.5343283582089552,0.4114942528735632,0.4649350649350649,179.0,23.0,0.052873563218390804,148.0,0.34022988505747126,,,,,24.0,0.05517241379310345,25.0,0.05747126436781609,33.0,0.07586206896551724,42.0,0.6129032258064516,0.4523809523809524,0.5205479452054794,19.0,,,12.0,0.2857142857142857,3.0,0.07142857142857142,4.0,0.09523809523809523,1.0,0.023809523809523808,3.0,0.07142857142857142,40.0,0.0,0.0,0.0,0.0,1.0,0.025,28.0,0.7,3.0,0.075,2.0,0.05,2.0,0.05,2.0,0.05,7.0,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,2.0,0.2857142857142857,,,360.0,0.6341463414634146,0.5777777777777777,0.6046511627906976,208.0,2.0,0.005555555555555556,36.0,0.1,22.0,0.06111111111111111,,,87.0,0.24166666666666667,3.0,0.008333333333333333,2.0,0.005555555555555556,597.0,0.7447833065810594,0.7772194304857621,0.760655737704918,464.0,4.0,0.006700167504187605,43.0,0.07202680067001675,15.0,0.02512562814070352,4.0,0.006700167504187605,,,63.0,0.10552763819095477,3.0,0.005025125628140704,1.0,0.0016750418760469012,378.0,0.5573248407643312,0.46296296296296297,0.5057803468208093,175.0,25.0,0.06613756613756613,142.0,0.37566137566137564,30.0,0.07936507936507936,1.0,0.0026455026455026454,3.0,0.007936507936507936,38.0,0.7714285714285715,0.7105263157894737,0.7397260273972602,27.0,5.0,0.13157894736842105,1.0,0.02631578947368421,,,1.0,0.02631578947368421,4.0,0.10526315789473684,0.47481440633307886,0.7385496183206107,0.4463035228150787,0.44619680119779515,0.9360687022900763,0.44619680119779515,61.0,0.6923076923076923,0.14754098360655737,0.24324324324324326,9.0,25.0,0.4098360655737705,7.0,0.11475409836065574,18.0,0.29508196721311475,504.0,0.785831960461285,0.9464285714285714,0.8586858685868587,477.0,1.0,0.001984126984126984,2.0,0.003968253968253968,5.0,0.00992063492063492,13.0,0.025793650793650792,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,,,4.0,0.4444444444444444,109.0,0.6666666666666666,0.3669724770642202,0.47337278106508873,40.0,,,42.0,0.3853211009174312,3.0,0.027522935779816515,11.0,0.10091743119266056,13.0,0.11926605504587157,10.0,0.8571428571428571,0.6,0.7058823529411765,6.0,2.0,0.2,10.0,0.0,0.0,0.0,0.0,8.0,0.8,1.0,0.1,1.0,0.1,2.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,0.7090909090909091,0.43333333333333335,0.5379310344827586,39.0,7.0,0.07777777777777778,5.0,0.05555555555555555,37.0,0.4111111111111111,149.0,0.7225130890052356,0.9261744966442953,0.8117647058823529,138.0,6.0,0.040268456375838924,3.0,0.020134228187919462,1.0,0.006711409395973154,,,95.0,0.5643564356435643,0.6,0.5816326530612245,57.0,3.0,0.031578947368421054,33.0,0.3473684210526316,1.0,0.010526315789473684,9.0,0.5714285714285714,0.8888888888888888,0.6956521739130435,8.0,1.0,0.1111111111111111,,,,,,,3.0,0.006896551724137931,,,2.0,0.05,,,,,1.0,0.0026455026455026454,2.0,0.03278688524590164,3.0,0.005952380952380952,3.0,0.005952380952380952,1.0,0.1111111111111111,,,,,2.0,0.022222222222222223,1.0,0.010526315789473684,1.0,0.02857142857142857,1.0,0.14285714285714285,1.0,0.0026455026455026454,1.0,0.1,1.0,0.1,1.0,0.006711409395973154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
