phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy
finetune,25,0.006428264895782224,0.9286736641221374,0.9700529091245177,0.9414154798833002,0.9940362595419847,0.5032039977861604,0.7175572519083969,0.5677678992380387,0.5297015597312102,0.941793893129771
finetune,26,0.0065901552221379976,0.9296278625954199,0.9717541972159377,0.9428707994710975,0.9964217557251909,0.497343255035541,0.7223282442748091,0.567708038750526,0.5293144349729123,0.9389312977099237
finetune,27,0.006556993348837528,0.9320133587786259,0.9697230763976123,0.9445638157724069,0.9954675572519084,0.517509517221461,0.7280534351145038,0.5546413319183652,0.51946562911272,0.9408396946564885
finetune,28,0.006647796263802275,0.9355916030534351,0.973035225342124,0.9426431694712467,0.9954675572519084,0.5047011987581886,0.7423664122137404,0.5839153790087722,0.5487050804777677,0.9427480916030534
finetune,29,0.005582593858155404,0.9391698473282443,0.9751973497166297,0.9536783482753811,0.9968988549618321,0.5146354836498863,0.726145038167939,0.5536158165440414,0.5149950199631576,0.9427480916030534
finetune,30,0.0061508648831362775,0.9358301526717557,0.9740216830701691,0.950766537855732,0.9973759541984732,0.5138497968432707,0.7395038167938931,0.5885248837269201,0.5470221023652795,0.9408396946564885
finetune,31,0.005918392692683657,0.9446564885496184,0.9775777242680511,0.9562911062474716,0.9978530534351145,0.5069935294456925,0.7452290076335878,0.5926243518308911,0.5521084518118433,0.9398854961832062
finetune,32,0.004817363076921007,0.9470419847328244,0.9776971530732631,0.9571945130935755,0.9980916030534351,0.5325142808141563,0.7461832061068703,0.5841317381815233,0.560647994355292,0.941793893129771
finetune,33,0.004905499997788365,0.9520515267175572,0.9794752936040626,0.9610157539231046,0.9976145038167938,0.5461658921903602,0.7509541984732825,0.5966587721585751,0.5673079596554838,0.941793893129771
finetune,34,0.005172996877562328,0.954675572519084,0.9796319945636626,0.9645965746971519,0.9978530534351145,0.5357339084026771,0.7375954198473282,0.5886518999939686,0.5608990435829505,0.9398854961832062
finetune,35,0.004346498997660863,0.9510973282442748,0.9797357475672096,0.9588787047420357,0.9995229007633588,0.5695402397563546,0.7471374045801527,0.5628978557525776,0.5445100173634222,0.9408396946564885
finetune,36,0.004089072834641204,0.9572996183206107,0.9822726682538225,0.9663846907878372,0.9980916030534351,0.5603259613552843,0.7395038167938931,0.5542936766581106,0.5156218166137745,0.9389312977099237
finetune,37,0.003733066246810009,0.955868320610687,0.9821737024439486,0.9646793704371673,0.9976145038167938,0.5703367486173213,0.7490458015267175,0.5584995667508547,0.5281999563267776,0.9398854961832062
finetune,38,0.0037971876331989183,0.9594465648854962,0.9833215487716503,0.9671845870590953,0.9990458015267175,0.573478085195396,0.7528625954198473,0.5616517461163376,0.5313804571303152,0.941793893129771
finetune,39,0.0033436988208427206,0.9615935114503816,0.9846387508059512,0.9705360635275244,0.9988072519083969,0.5748060999502261,0.7509541984732825,0.5599007461280143,0.5307106079121778,0.9437022900763359
