phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_BKL_to_INF_count,train_conf_BKL_to_INF_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_AKIEC_count,train_conf_MAL_OTH_to_AKIEC_rate,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_conf_MAL_OTH_to_SCCKA_count,train_conf_MAL_OTH_to_SCCKA_rate,train_conf_MAL_OTH_to_VASC_count,train_conf_MAL_OTH_to_VASC_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,train_conf_NV_to_MAL_OTH_count,train_conf_NV_to_MAL_OTH_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_AKIEC_count,train_conf_VASC_to_AKIEC_rate,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,train_conf_VASC_to_INF_count,train_conf_VASC_to_INF_rate,train_conf_VASC_to_MAL_OTH_count,train_conf_VASC_to_MAL_OTH_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_INF_count,val_conf_AKIEC_to_INF_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_BEN_OTH_count,val_conf_BCC_to_BEN_OTH_rate,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,val_conf_BCC_to_INF_count,val_conf_BCC_to_INF_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_DF_count,val_conf_BKL_to_DF_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_AKIEC_count,val_conf_INF_to_AKIEC_rate,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_conf_INF_to_BEN_OTH_count,val_conf_INF_to_BEN_OTH_rate,val_conf_INF_to_BKL_count,val_conf_INF_to_BKL_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_conf_INF_to_NV_count,val_conf_INF_to_NV_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_MEL_to_DF_count,val_conf_MEL_to_DF_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_conf_MEL_to_VASC_count,val_conf_MEL_to_VASC_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_AKIEC_count,val_conf_NV_to_AKIEC_rate,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,val_conf_NV_to_BEN_OTH_count,val_conf_NV_to_BEN_OTH_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_DF_count,val_conf_NV_to_DF_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_conf_SCCKA_to_DF_count,val_conf_SCCKA_to_DF_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate,val_conf_SCCKA_to_MEL_count,val_conf_SCCKA_to_MEL_rate,val_conf_SCCKA_to_NV_count,val_conf_SCCKA_to_NV_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,train_conf_AKIEC_to_BEN_OTH_count,train_conf_AKIEC_to_BEN_OTH_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_BCC_to_MAL_OTH_count,train_conf_BCC_to_MAL_OTH_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,train_conf_DF_to_VASC_count,train_conf_DF_to_VASC_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_VASC_to_DF_count,train_conf_VASC_to_DF_rate,val_conf_BEN_OTH_to_AKIEC_count,val_conf_BEN_OTH_to_AKIEC_rate,val_conf_INF_to_MEL_count,val_conf_INF_to_MEL_rate,val_conf_MEL_to_SCCKA_count,val_conf_MEL_to_SCCKA_rate,val_conf_VASC_to_MEL_count,val_conf_VASC_to_MEL_rate,train_conf_BKL_to_MAL_OTH_count,train_conf_BKL_to_MAL_OTH_rate,val_conf_AKIEC_to_BEN_OTH_count,val_conf_AKIEC_to_BEN_OTH_rate,val_conf_BEN_OTH_to_INF_count,val_conf_BEN_OTH_to_INF_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,train_conf_MAL_OTH_to_BEN_OTH_count,train_conf_MAL_OTH_to_BEN_OTH_rate,val_conf_DF_to_BKL_count,val_conf_DF_to_BKL_rate,val_conf_NV_to_INF_count,val_conf_NV_to_INF_rate,train_conf_INF_to_MAL_OTH_count,train_conf_INF_to_MAL_OTH_rate,train_conf_MAL_OTH_to_INF_count,train_conf_MAL_OTH_to_INF_rate,train_conf_MEL_to_MAL_OTH_count,train_conf_MEL_to_MAL_OTH_rate,val_conf_AKIEC_to_NV_count,val_conf_AKIEC_to_NV_rate,val_conf_BKL_to_BEN_OTH_count,val_conf_BKL_to_BEN_OTH_rate,val_conf_MAL_OTH_to_BEN_OTH_count,val_conf_MAL_OTH_to_BEN_OTH_rate,val_conf_MEL_to_BEN_OTH_count,val_conf_MEL_to_BEN_OTH_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,val_conf_BKL_to_INF_count,val_conf_BKL_to_INF_rate,val_conf_DF_to_INF_count,val_conf_DF_to_INF_rate,val_conf_DF_to_MAL_OTH_count,val_conf_DF_to_MAL_OTH_rate,val_conf_MAL_OTH_to_INF_count,val_conf_MAL_OTH_to_INF_rate,val_conf_MEL_to_MAL_OTH_count,val_conf_MEL_to_MAL_OTH_rate,val_conf_NV_to_MAL_OTH_count,val_conf_NV_to_MAL_OTH_rate,val_conf_BEN_OTH_to_SCCKA_count,val_conf_BEN_OTH_to_SCCKA_rate,val_conf_DF_to_SCCKA_count,val_conf_DF_to_SCCKA_rate,val_conf_NV_to_SCCKA_count,val_conf_NV_to_SCCKA_rate,val_conf_MAL_OTH_to_MEL_count,val_conf_MAL_OTH_to_MEL_rate,val_conf_DF_to_MEL_count,val_conf_DF_to_MEL_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,train_conf_BEN_OTH_to_MAL_OTH_count,train_conf_BEN_OTH_to_MAL_OTH_rate,val_conf_INF_to_VASC_count,val_conf_INF_to_VASC_rate,val_conf_BCC_to_MAL_OTH_count,val_conf_BCC_to_MAL_OTH_rate
freeze,1,0.9980310652092212,0.5200381679389313,0.40021993418910584,0.3955710107379264,0.7998568702290076,0.3955710107379264,400.0,0.28771929824561404,0.205,0.23941605839416058,82.0,149.0,0.3725,49.0,0.1225,8.0,0.02,22.0,0.055,16.0,0.04,74.0,0.185,1129.0,0.5719041278295606,0.7608503100088574,0.6529836564044089,859.0,63.0,0.05580159433126661,59.0,0.05225863596102746,11.0,0.00974313551815766,7.0,0.006200177147918512,31.0,0.02745792736935341,35.0,0.03100088573959256,61.0,0.054030115146147036,3.0,0.002657218777679362,136.0,0.23076923076923078,0.022058823529411766,0.040268456375838924,3.0,3.0,0.022058823529411766,35.0,0.25735294117647056,16.0,0.11764705882352941,10.0,0.07352941176470588,6.0,0.04411764705882353,19.0,0.13970588235294118,25.0,0.18382352941176472,5.0,0.03676470588235294,14.0,0.10294117647058823,500.0,0.3691275167785235,0.33,0.3484688489968321,165.0,51.0,0.102,146.0,0.292,6.0,0.012,2.0,0.004,32.0,0.064,45.0,0.09,51.0,0.102,2.0,0.004,150.0,0.5746268656716418,0.5133333333333333,0.5422535211267606,77.0,1.0,0.006666666666666667,28.0,0.18666666666666668,2.0,0.013333333333333334,10.0,0.06666666666666667,5.0,0.03333333333333333,12.0,0.08,10.0,0.06666666666666667,5.0,0.03333333333333333,166.0,0.3269230769230769,0.10240963855421686,0.1559633027522936,17.0,8.0,0.04819277108433735,56.0,0.3373493975903614,21.0,0.12650602409638553,14.0,0.08433734939759036,12.0,0.07228915662650602,20.0,0.12048192771084337,16.0,0.0963855421686747,2.0,0.012048192771084338,59.0,0.0,0.0,0.0,0.0,2.0,0.03389830508474576,12.0,0.2033898305084746,12.0,0.2033898305084746,5.0,0.0847457627118644,17.0,0.288135593220339,2.0,0.03389830508474576,9.0,0.15254237288135594,450.0,0.5343680709534369,0.5355555555555556,0.5349611542730299,241.0,15.0,0.03333333333333333,27.0,0.06,1.0,0.0022222222222222222,38.0,0.08444444444444445,8.0,0.017777777777777778,3.0,0.006666666666666667,103.0,0.2288888888888889,9.0,0.02,5.0,0.011111111111111112,590.0,0.6041666666666666,0.7372881355932204,0.6641221374045801,435.0,5.0,0.00847457627118644,35.0,0.059322033898305086,2.0,0.003389830508474576,24.0,0.04067796610169491,1.0,0.001694915254237288,2.0,0.003389830508474576,2.0,0.003389830508474576,61.0,0.10338983050847457,14.0,0.023728813559322035,9.0,0.015254237288135594,469.0,0.43896713615023475,0.39872068230277186,0.41787709497206704,187.0,52.0,0.11087420042643924,149.0,0.31769722814498935,1.0,0.0021321961620469083,52.0,0.11087420042643924,7.0,0.014925373134328358,1.0,0.0021321961620469083,12.0,0.0255863539445629,7.0,0.014925373134328358,1.0,0.0021321961620469083,143.0,0.7169811320754716,0.7972027972027972,0.7549668874172185,114.0,3.0,0.02097902097902098,6.0,0.04195804195804196,4.0,0.027972027972027972,1.0,0.006993006993006993,1.0,0.006993006993006993,1.0,0.006993006993006993,4.0,0.027972027972027972,7.0,0.04895104895104895,2.0,0.013986013986013986,0.6175049324982039,0.691793893129771,0.43681713207714573,0.40041237752594294,0.898854961832061,0.40041237752594294,61.0,0.30612244897959184,0.4918032786885246,0.37735849056603776,30.0,16.0,0.26229508196721313,3.0,0.04918032786885246,1.0,0.01639344262295082,4.0,0.06557377049180328,7.0,0.11475409836065574,504.0,0.8139097744360902,0.8591269841269841,0.8359073359073359,433.0,28.0,0.05555555555555555,1.0,0.001984126984126984,4.0,0.007936507936507936,5.0,0.00992063492063492,4.0,0.007936507936507936,3.0,0.005952380952380952,11.0,0.021825396825396824,10.0,0.01984126984126984,5.0,0.00992063492063492,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,1.0,0.1111111111111111,2.0,0.2222222222222222,2.0,0.2222222222222222,109.0,0.671875,0.3944954128440367,0.49710982658959535,43.0,13.0,0.11926605504587157,30.0,0.27522935779816515,2.0,0.01834862385321101,2.0,0.01834862385321101,12.0,0.11009174311926606,7.0,0.06422018348623854,10.0,0.2857142857142857,0.6,0.3870967741935484,6.0,2.0,0.2,2.0,0.2,10.0,0.0,0.0,0.0,0.0,1.0,0.1,4.0,0.4,1.0,0.1,1.0,0.1,2.0,0.2,1.0,0.1,2.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,0.7241379310344828,0.4666666666666667,0.5675675675675675,42.0,4.0,0.044444444444444446,6.0,0.06666666666666667,2.0,0.022222222222222223,2.0,0.022222222222222223,31.0,0.34444444444444444,3.0,0.03333333333333333,149.0,0.6836734693877551,0.8993288590604027,0.7768115942028986,134.0,3.0,0.020134228187919462,2.0,0.013422818791946308,1.0,0.006711409395973154,4.0,0.026845637583892617,1.0,0.006711409395973154,3.0,0.020134228187919462,1.0,0.006711409395973154,95.0,0.5555555555555556,0.3157894736842105,0.40268456375838924,30.0,19.0,0.2,31.0,0.3263157894736842,6.0,0.06315789473684211,3.0,0.031578947368421054,1.0,0.010526315789473684,2.0,0.021052631578947368,3.0,0.031578947368421054,9.0,0.4375,0.7777777777777778,0.56,7.0,2.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,2,0.8250395886187676,0.5758587786259542,0.45767633418157416,0.4639253072519867,0.8513835877862596,0.4639253072519867,398.0,0.4074074074074074,0.30402010050251255,0.34820143884892085,121.0,119.0,0.2989949748743719,54.0,0.135678391959799,5.0,0.01256281407035176,16.0,0.04020100502512563,8.0,0.020100502512562814,68.0,0.1708542713567839,1133.0,0.6106133700895934,0.7819947043248014,0.6857585139318886,886.0,53.0,0.04677846425419241,45.0,0.03971756398940865,10.0,0.0088261253309797,15.0,0.01323918799646955,20.0,0.0176522506619594,21.0,0.018534863195057368,75.0,0.06619593998234775,3.0,0.00264783759929391,127.0,0.38461538461538464,0.11811023622047244,0.18072289156626506,15.0,4.0,0.031496062992125984,28.0,0.2204724409448819,17.0,0.13385826771653545,7.0,0.05511811023622047,6.0,0.047244094488188976,12.0,0.09448818897637795,18.0,0.14173228346456693,11.0,0.08661417322834646,9.0,0.07086614173228346,505.0,0.4750593824228028,0.39603960396039606,0.4319654427645788,200.0,42.0,0.08316831683168317,132.0,0.2613861386138614,7.0,0.013861386138613862,2.0,0.0039603960396039604,26.0,0.05148514851485148,39.0,0.07722772277227723,53.0,0.10495049504950495,2.0,0.0039603960396039604,150.0,0.6029411764705882,0.5466666666666666,0.5734265734265734,82.0,3.0,0.02,34.0,0.22666666666666666,4.0,0.02666666666666667,4.0,0.02666666666666667,5.0,0.03333333333333333,3.0,0.02,5.0,0.03333333333333333,8.0,0.05333333333333334,155.0,0.3684210526315789,0.18064516129032257,0.24242424242424243,28.0,8.0,0.05161290322580645,47.0,0.3032258064516129,16.0,0.1032258064516129,12.0,0.07741935483870968,11.0,0.07096774193548387,15.0,0.0967741935483871,16.0,0.1032258064516129,,,56.0,0.5,0.017857142857142856,0.034482758620689655,1.0,1.0,0.017857142857142856,14.0,0.25,8.0,0.14285714285714285,8.0,0.14285714285714285,17.0,0.30357142857142855,,,7.0,0.125,456.0,0.6129753914988815,0.6008771929824561,0.6068660022148394,274.0,13.0,0.02850877192982456,32.0,0.07017543859649122,5.0,0.010964912280701754,19.0,0.041666666666666664,4.0,0.008771929824561403,1.0,0.0021929824561403508,95.0,0.20833333333333334,10.0,0.021929824561403508,3.0,0.006578947368421052,575.0,0.6540785498489426,0.7530434782608696,0.7000808407437349,433.0,1.0,0.0017391304347826088,35.0,0.06086956521739131,,,24.0,0.04173913043478261,,,3.0,0.0052173913043478265,,,64.0,0.11130434782608696,7.0,0.01217391304347826,8.0,0.01391304347826087,488.0,0.5029940119760479,0.5163934426229508,0.5096056622851365,252.0,51.0,0.10450819672131148,118.0,0.24180327868852458,1.0,0.0020491803278688526,34.0,0.06967213114754098,7.0,0.014344262295081968,6.0,0.012295081967213115,10.0,0.020491803278688523,7.0,0.014344262295081968,2.0,0.004098360655737705,149.0,0.7625,0.8187919463087249,0.7896440129449838,122.0,,,6.0,0.040268456375838924,4.0,0.026845637583892617,,,5.0,0.03355704697986577,,,3.0,0.020134228187919462,4.0,0.026845637583892617,1.0,0.006711409395973154,0.549817897095025,0.7041984732824428,0.44848571045335817,0.4225137955850965,0.9122137404580153,0.4225137955850965,61.0,0.3488372093023256,0.4918032786885246,0.40816326530612246,30.0,12.0,0.19672131147540983,8.0,0.13114754098360656,,,4.0,0.06557377049180328,7.0,0.11475409836065574,504.0,0.8514056224899599,0.8412698412698413,0.846307385229541,424.0,21.0,0.041666666666666664,,,20.0,0.03968253968253968,2.0,0.003968253968253968,1.0,0.001984126984126984,8.0,0.015873015873015872,6.0,0.011904761904761904,18.0,0.03571428571428571,4.0,0.007936507936507936,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,1.0,0.1111111111111111,2.0,0.2222222222222222,1.0,0.1111111111111111,109.0,0.53,0.48623853211009177,0.507177033492823,53.0,8.0,0.07339449541284404,20.0,0.1834862385321101,1.0,0.009174311926605505,4.0,0.03669724770642202,12.0,0.11009174311926606,11.0,0.10091743119266056,10.0,0.42857142857142855,0.6,0.5,6.0,2.0,0.2,2.0,0.2,10.0,0.0,0.0,0.0,0.0,,,5.0,0.5,,,1.0,0.1,2.0,0.2,1.0,0.1,2.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,0.611764705882353,0.5777777777777777,0.5942857142857143,52.0,3.0,0.03333333333333333,7.0,0.07777777777777778,2.0,0.022222222222222223,1.0,0.011111111111111112,22.0,0.24444444444444444,2.0,0.022222222222222223,149.0,0.7314285714285714,0.8590604026845637,0.7901234567901234,128.0,1.0,0.006711409395973154,1.0,0.006711409395973154,,,6.0,0.040268456375838924,1.0,0.006711409395973154,11.0,0.0738255033557047,1.0,0.006711409395973154,95.0,0.5131578947368421,0.4105263157894737,0.45614035087719296,39.0,22.0,0.23157894736842105,19.0,0.2,9.0,0.09473684210526316,1.0,0.010526315789473684,,,2.0,0.021052631578947368,3.0,0.031578947368421054,9.0,0.46153846153846156,0.6666666666666666,0.5454545454545454,6.0,2.0,0.2222222222222222,2.0,0.005025125628140704,3.0,0.007537688442211055,2.0,0.005025125628140704,4.0,0.00353045013239188,1.0,0.00088261253309797,2.0,0.0039603960396039604,2.0,0.013333333333333334,2.0,0.012903225806451613,4.0,0.026845637583892617,1.0,0.1111111111111111,1.0,0.1,1.0,0.011111111111111112,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
