phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy
finetune,15,0.07240073427465524,0.6612595419847328,0.7816738980424315,0.7000343006279202,0.8909828244274809,0.41267385769578563,0.3301526717557252,0.4522472163433981,0.2953467232779445,0.7490458015267175
finetune,16,0.0647307365416471,0.6791507633587787,0.7948776016257106,0.71535722756413,0.9017175572519084,0.40316881431366197,0.34064885496183206,0.4896955150587985,0.29051307814618776,0.7519083969465649
finetune,17,0.06698004414419864,0.6870229007633588,0.7992083667203254,0.7251330444588552,0.9126908396946565,0.4208810500629986,0.35782442748091603,0.4791432437906992,0.3101042157518503,0.7585877862595419
finetune,18,0.05356060315629126,0.7051526717557252,0.8144432084918598,0.7459312109473722,0.9262881679389313,0.42969028392934616,0.37690839694656486,0.4709158975445424,0.3206798655830342,0.8187022900763359
finetune,19,0.059687937816910674,0.7061068702290076,0.8172501004460752,0.7472809007195665,0.9248568702290076,0.4220565475722533,0.3597328244274809,0.46189880042928094,0.29745436987373375,0.8206106870229007
finetune,20,0.05841357012515717,0.7127862595419847,0.8192075452853023,0.7517355935049874,0.9265267175572519,0.4406403515573221,0.38740458015267176,0.4780978577021719,0.3253598682580389,0.8072519083969466
finetune,21,0.0513812081157612,0.7223282442748091,0.8255448424138947,0.7640610032150917,0.9372614503816794,0.43681219005459593,0.39122137404580154,0.47057554827617326,0.3303662359149112,0.8234732824427481
finetune,22,0.05411331994323067,0.7378339694656488,0.8339441500017073,0.7746587390670586,0.9415553435114504,0.4626908198937432,0.35877862595419846,0.4702906597934714,0.33365087718886516,0.8291984732824428
finetune,23,0.04881440963594328,0.7409351145038168,0.8374870529251545,0.7790216680360538,0.9477576335877863,0.45202919400744995,0.3950381679389313,0.46925721385464647,0.31895598653701257,0.8482824427480916
finetune,24,0.04092252173339717,0.7502385496183206,0.8508592967348754,0.792825047576056,0.9513358778625954,0.4642558199360625,0.42748091603053434,0.4892532339837475,0.35040017118348143,0.8931297709923665
finetune,25,0.04824908734174829,0.7650286259541985,0.8495908256711153,0.7984261221101523,0.9568225190839694,0.48171101993248433,0.43320610687022904,0.4757141419106626,0.3396749770274923,0.8568702290076335
finetune,26,0.04865263585660621,0.7635973282442748,0.855659073810827,0.8032916362171624,0.9584923664122137,0.49102038462141545,0.44656488549618323,0.4919868412052136,0.3688960548932201,0.8864503816793893
finetune,27,0.05642973139121389,0.78125,0.8630291900138057,0.8200584726016428,0.9692270992366412,0.517958972236952,0.4666030534351145,0.48028842727126675,0.3545294171152889,0.8645038167938931
finetune,28,0.04770979194590628,0.7879293893129771,0.8658453855776149,0.8203093655755179,0.9680343511450382,0.5030998149317981,0.4360687022900763,0.47335307676421007,0.36420995267197953,0.8788167938931297
finetune,29,0.04122531721682798,0.7848282442748091,0.873133261416217,0.8243611535991935,0.9680343511450382,0.509506321508608,0.4866412213740458,0.49506335540299984,0.3699483375351436,0.8931297709923665
finetune,30,0.041445475214077446,0.7841125954198473,0.8661725273513204,0.8234825554325405,0.9708969465648855,0.4884366348584872,0.4847328244274809,0.4780594516407619,0.3775862806774114,0.898854961832061
finetune,31,0.039783230384703785,0.8008110687022901,0.8761964642538036,0.8350713936384796,0.9742366412213741,0.5358725611390617,0.4494274809160305,0.45954580472131146,0.36250844475508986,0.9074427480916031
finetune,32,0.033535534044816996,0.799618320610687,0.8799140864210581,0.838417256157827,0.9723282442748091,0.5458321194626562,0.4351145038167939,0.4834093820708841,0.35889764560499393,0.9112595419847328
finetune,33,0.035348239993740524,0.8034351145038168,0.8803976429374707,0.8374800184878824,0.9701812977099237,0.5234150638277749,0.5219465648854962,0.49327011280763033,0.39323823645007444,0.9208015267175572
finetune,34,0.03556642440689896,0.8096374045801527,0.8842820236218419,0.8447297051307381,0.978530534351145,0.5185514192758057,0.46946564885496184,0.47721537553405946,0.36685285443316,0.9026717557251909
finetune,35,0.03684906752198892,0.8234732824427481,0.8897862967709466,0.8528793665471602,0.9794847328244275,0.5185534017878577,0.4770992366412214,0.47499191681632363,0.372103927712365,0.916030534351145
finetune,36,0.028978966843204185,0.8275286259541985,0.8986480751681133,0.858498725148323,0.9842557251908397,0.5251082641584444,0.5286259541984732,0.5044757531587977,0.3955135222443108,0.9064885496183206
finetune,37,0.02807777632235146,0.8332538167938931,0.9013996136292174,0.8646079091915162,0.9818702290076335,0.5517393976400201,0.5124045801526718,0.4929117872776016,0.3851972338733598,0.9064885496183206
finetune,38,0.037907016539294916,0.8322996183206107,0.8997351757679806,0.8635531197052018,0.9835400763358778,0.5628360307878523,0.5200381679389313,0.49681354896704016,0.39891659975774446,0.9103053435114504
finetune,39,0.02892574554177115,0.8382633587786259,0.9061496247816753,0.869315081882503,0.9830629770992366,0.5616282385326069,0.5181297709923665,0.5063024512480863,0.40231418045931483,0.9055343511450382
finetune,40,0.024962259508113517,0.8506679389312977,0.9089502512385429,0.8796732869738393,0.9895038167938931,0.5461760833112964,0.517175572519084,0.48104147733386343,0.3768953412160041,0.9150763358778626
finetune,41,0.027311057611484123,0.8489980916030534,0.9114262730947771,0.8782800810024569,0.9890267175572519,0.5747675160568151,0.5572519083969466,0.4913912726628407,0.40280643767259683,0.9217557251908397
finetune,42,0.0375069493684003,0.8427958015267175,0.9078070780315489,0.8727013419501131,0.9854484732824428,0.5794256743583971,0.5448473282442748,0.4745894062603499,0.39691489026036725,0.9236641221374046
finetune,43,0.021913337325304035,0.8580629770992366,0.9153275059032079,0.88735565216797,0.9895038167938931,0.5958264124995624,0.5028625954198473,0.49012146395983175,0.3857131337159539,0.9208015267175572
finetune,44,0.02355426971389395,0.8547232824427481,0.9141323788283583,0.8819233918439058,0.9861641221374046,0.5718752325562234,0.5009541984732825,0.4806967837583878,0.3901191876138716,0.9227099236641222
finetune,45,0.024421962975467268,0.8447041984732825,0.9117549076305653,0.8785091407344866,0.9890267175572519,0.5717375348286546,0.5429389312977099,0.48446909992675646,0.3945510161748426,0.9274809160305344
finetune,46,0.021672709297768364,0.8714217557251909,0.9253261246317964,0.8986511915016065,0.9918893129770993,0.5768792942372499,0.5133587786259542,0.48828275761007317,0.3929188165092066,0.9179389312977099
finetune,47,0.016936192877417034,0.8687977099236641,0.9229468711507033,0.8972184473199012,0.9904580152671756,0.5729875442259127,0.5314885496183206,0.4998907120521752,0.402828912828997,0.9198473282442748
finetune,48,0.019667787360215884,0.8738072519083969,0.9264023186278283,0.8984123248028585,0.990219465648855,0.5512364175302182,0.5133587786259542,0.49606112484927856,0.39094359022495245,0.9227099236641222
finetune,49,0.019537184488996436,0.8659351145038168,0.9225148630767005,0.8928227037166273,0.9883110687022901,0.5673985774024525,0.5133587786259542,0.5023360421427389,0.4005955403077005,0.9274809160305344
finetune,50,0.018083273043930256,0.8726145038167938,0.929069667122091,0.9004379908087095,0.9885496183206107,0.5665936819739811,0.5209923664122137,0.5066047718729095,0.4070930338571444,0.9227099236641222
finetune,51,0.020590674968149543,0.879293893129771,0.9236902387912024,0.9018173261902085,0.9906965648854962,0.575256812883868,0.5572519083969466,0.48657498968531526,0.3958252394759267,0.9312977099236641
finetune,52,0.019332658200727642,0.8711832061068703,0.9237979912853652,0.8981802898614231,0.990219465648855,0.5725819729819525,0.5353053435114504,0.4978357119707378,0.40612526189694265,0.924618320610687
finetune,53,0.020651131086790585,0.8745229007633588,0.9295240996929032,0.9024523899654565,0.9890267175572519,0.5788214679519497,0.5515267175572519,0.4951894278896573,0.4073750917448169,0.9312977099236641
finetune,54,0.01664594227170064,0.8680820610687023,0.9249446681946505,0.8976898728760886,0.9909351145038168,0.5990153907901316,0.5219465648854962,0.49683147992437393,0.3977472072880785,0.924618320610687
finetune,55,0.0201161957921259,0.8738072519083969,0.9257787171143668,0.9007485473957654,0.9892652671755725,0.5690695188498793,0.523854961832061,0.4791096616424512,0.3872739781678748,0.9217557251908397
finetune,56,0.019120155032913956,0.8735687022900763,0.9256626261859203,0.9007508615443828,0.9916507633587787,0.5841826062972963,0.5543893129770993,0.503814659060514,0.4119658316922873,0.9284351145038168
finetune,57,0.014990504803429807,0.8802480916030534,0.9312780767263014,0.9074289588780573,0.9921278625954199,0.5913373837460771,0.5391221374045801,0.49638773612655557,0.41105801198072833,0.933206106870229
finetune,58,0.016985645064236977,0.8721374045801527,0.9290848452785642,0.9001605515987393,0.9921278625954199,0.6024121027155459,0.5772900763358778,0.48026527333211905,0.40384269128241895,0.9322519083969466
finetune,59,0.020329121609663808,0.8773854961832062,0.9277929840106155,0.9058771934835651,0.9909351145038168,0.5733203616149667,0.5353053435114504,0.5041332987485257,0.41356988029214636,0.9217557251908397
finetune,60,0.019883465098024068,0.8778625954198473,0.9292721397500369,0.904746643389965,0.9933206106870229,0.5680587228160096,0.5438931297709924,0.4718324174646158,0.40812910451871465,0.9322519083969466
