phase,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_top3_accuracy,train_dice_macro,train_support_AKIEC,train_precision_AKIEC,train_recall_AKIEC,train_f1_AKIEC,train_correct_AKIEC,train_conf_AKIEC_to_BCC_count,train_conf_AKIEC_to_BCC_rate,train_conf_AKIEC_to_BKL_count,train_conf_AKIEC_to_BKL_rate,train_conf_AKIEC_to_DF_count,train_conf_AKIEC_to_DF_rate,train_conf_AKIEC_to_INF_count,train_conf_AKIEC_to_INF_rate,train_conf_AKIEC_to_MEL_count,train_conf_AKIEC_to_MEL_rate,train_conf_AKIEC_to_NV_count,train_conf_AKIEC_to_NV_rate,train_conf_AKIEC_to_SCCKA_count,train_conf_AKIEC_to_SCCKA_rate,train_conf_AKIEC_to_VASC_count,train_conf_AKIEC_to_VASC_rate,train_support_BCC,train_precision_BCC,train_recall_BCC,train_f1_BCC,train_correct_BCC,train_conf_BCC_to_AKIEC_count,train_conf_BCC_to_AKIEC_rate,train_conf_BCC_to_BEN_OTH_count,train_conf_BCC_to_BEN_OTH_rate,train_conf_BCC_to_BKL_count,train_conf_BCC_to_BKL_rate,train_conf_BCC_to_DF_count,train_conf_BCC_to_DF_rate,train_conf_BCC_to_INF_count,train_conf_BCC_to_INF_rate,train_conf_BCC_to_MAL_OTH_count,train_conf_BCC_to_MAL_OTH_rate,train_conf_BCC_to_MEL_count,train_conf_BCC_to_MEL_rate,train_conf_BCC_to_NV_count,train_conf_BCC_to_NV_rate,train_conf_BCC_to_SCCKA_count,train_conf_BCC_to_SCCKA_rate,train_conf_BCC_to_VASC_count,train_conf_BCC_to_VASC_rate,train_support_BEN_OTH,train_precision_BEN_OTH,train_recall_BEN_OTH,train_f1_BEN_OTH,train_correct_BEN_OTH,train_conf_BEN_OTH_to_BCC_count,train_conf_BEN_OTH_to_BCC_rate,train_conf_BEN_OTH_to_BKL_count,train_conf_BEN_OTH_to_BKL_rate,train_conf_BEN_OTH_to_DF_count,train_conf_BEN_OTH_to_DF_rate,train_conf_BEN_OTH_to_INF_count,train_conf_BEN_OTH_to_INF_rate,train_conf_BEN_OTH_to_MEL_count,train_conf_BEN_OTH_to_MEL_rate,train_conf_BEN_OTH_to_NV_count,train_conf_BEN_OTH_to_NV_rate,train_conf_BEN_OTH_to_SCCKA_count,train_conf_BEN_OTH_to_SCCKA_rate,train_conf_BEN_OTH_to_VASC_count,train_conf_BEN_OTH_to_VASC_rate,train_support_BKL,train_precision_BKL,train_recall_BKL,train_f1_BKL,train_correct_BKL,train_conf_BKL_to_AKIEC_count,train_conf_BKL_to_AKIEC_rate,train_conf_BKL_to_BCC_count,train_conf_BKL_to_BCC_rate,train_conf_BKL_to_BEN_OTH_count,train_conf_BKL_to_BEN_OTH_rate,train_conf_BKL_to_DF_count,train_conf_BKL_to_DF_rate,train_conf_BKL_to_INF_count,train_conf_BKL_to_INF_rate,train_conf_BKL_to_MEL_count,train_conf_BKL_to_MEL_rate,train_conf_BKL_to_NV_count,train_conf_BKL_to_NV_rate,train_conf_BKL_to_SCCKA_count,train_conf_BKL_to_SCCKA_rate,train_support_DF,train_precision_DF,train_recall_DF,train_f1_DF,train_correct_DF,train_conf_DF_to_AKIEC_count,train_conf_DF_to_AKIEC_rate,train_conf_DF_to_BCC_count,train_conf_DF_to_BCC_rate,train_conf_DF_to_BEN_OTH_count,train_conf_DF_to_BEN_OTH_rate,train_conf_DF_to_BKL_count,train_conf_DF_to_BKL_rate,train_conf_DF_to_MEL_count,train_conf_DF_to_MEL_rate,train_conf_DF_to_NV_count,train_conf_DF_to_NV_rate,train_conf_DF_to_SCCKA_count,train_conf_DF_to_SCCKA_rate,train_conf_DF_to_VASC_count,train_conf_DF_to_VASC_rate,train_support_INF,train_precision_INF,train_recall_INF,train_f1_INF,train_correct_INF,train_conf_INF_to_AKIEC_count,train_conf_INF_to_AKIEC_rate,train_conf_INF_to_BCC_count,train_conf_INF_to_BCC_rate,train_conf_INF_to_BEN_OTH_count,train_conf_INF_to_BEN_OTH_rate,train_conf_INF_to_BKL_count,train_conf_INF_to_BKL_rate,train_conf_INF_to_DF_count,train_conf_INF_to_DF_rate,train_conf_INF_to_MEL_count,train_conf_INF_to_MEL_rate,train_conf_INF_to_NV_count,train_conf_INF_to_NV_rate,train_conf_INF_to_SCCKA_count,train_conf_INF_to_SCCKA_rate,train_conf_INF_to_VASC_count,train_conf_INF_to_VASC_rate,train_support_MAL_OTH,train_precision_MAL_OTH,train_recall_MAL_OTH,train_f1_MAL_OTH,train_correct_MAL_OTH,train_conf_MAL_OTH_to_BCC_count,train_conf_MAL_OTH_to_BCC_rate,train_conf_MAL_OTH_to_BKL_count,train_conf_MAL_OTH_to_BKL_rate,train_conf_MAL_OTH_to_NV_count,train_conf_MAL_OTH_to_NV_rate,train_support_MEL,train_precision_MEL,train_recall_MEL,train_f1_MEL,train_correct_MEL,train_conf_MEL_to_AKIEC_count,train_conf_MEL_to_AKIEC_rate,train_conf_MEL_to_BCC_count,train_conf_MEL_to_BCC_rate,train_conf_MEL_to_BKL_count,train_conf_MEL_to_BKL_rate,train_conf_MEL_to_DF_count,train_conf_MEL_to_DF_rate,train_conf_MEL_to_NV_count,train_conf_MEL_to_NV_rate,train_conf_MEL_to_SCCKA_count,train_conf_MEL_to_SCCKA_rate,train_conf_MEL_to_VASC_count,train_conf_MEL_to_VASC_rate,train_support_NV,train_precision_NV,train_recall_NV,train_f1_NV,train_correct_NV,train_conf_NV_to_AKIEC_count,train_conf_NV_to_AKIEC_rate,train_conf_NV_to_BCC_count,train_conf_NV_to_BCC_rate,train_conf_NV_to_BKL_count,train_conf_NV_to_BKL_rate,train_conf_NV_to_DF_count,train_conf_NV_to_DF_rate,train_conf_NV_to_INF_count,train_conf_NV_to_INF_rate,train_conf_NV_to_MAL_OTH_count,train_conf_NV_to_MAL_OTH_rate,train_conf_NV_to_MEL_count,train_conf_NV_to_MEL_rate,train_conf_NV_to_SCCKA_count,train_conf_NV_to_SCCKA_rate,train_conf_NV_to_VASC_count,train_conf_NV_to_VASC_rate,train_support_SCCKA,train_precision_SCCKA,train_recall_SCCKA,train_f1_SCCKA,train_correct_SCCKA,train_conf_SCCKA_to_AKIEC_count,train_conf_SCCKA_to_AKIEC_rate,train_conf_SCCKA_to_BCC_count,train_conf_SCCKA_to_BCC_rate,train_conf_SCCKA_to_BKL_count,train_conf_SCCKA_to_BKL_rate,train_conf_SCCKA_to_DF_count,train_conf_SCCKA_to_DF_rate,train_conf_SCCKA_to_MAL_OTH_count,train_conf_SCCKA_to_MAL_OTH_rate,train_conf_SCCKA_to_MEL_count,train_conf_SCCKA_to_MEL_rate,train_conf_SCCKA_to_NV_count,train_conf_SCCKA_to_NV_rate,train_conf_SCCKA_to_VASC_count,train_conf_SCCKA_to_VASC_rate,train_support_VASC,train_precision_VASC,train_recall_VASC,train_f1_VASC,train_correct_VASC,train_conf_VASC_to_AKIEC_count,train_conf_VASC_to_AKIEC_rate,train_conf_VASC_to_BCC_count,train_conf_VASC_to_BCC_rate,train_conf_VASC_to_BKL_count,train_conf_VASC_to_BKL_rate,train_conf_VASC_to_DF_count,train_conf_VASC_to_DF_rate,train_conf_VASC_to_INF_count,train_conf_VASC_to_INF_rate,train_conf_VASC_to_MEL_count,train_conf_VASC_to_MEL_rate,train_conf_VASC_to_NV_count,train_conf_VASC_to_NV_rate,train_conf_VASC_to_SCCKA_count,train_conf_VASC_to_SCCKA_rate,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_top3_accuracy,val_dice_macro,val_support_AKIEC,val_precision_AKIEC,val_recall_AKIEC,val_f1_AKIEC,val_correct_AKIEC,val_conf_AKIEC_to_BCC_count,val_conf_AKIEC_to_BCC_rate,val_conf_AKIEC_to_BKL_count,val_conf_AKIEC_to_BKL_rate,val_conf_AKIEC_to_DF_count,val_conf_AKIEC_to_DF_rate,val_conf_AKIEC_to_INF_count,val_conf_AKIEC_to_INF_rate,val_conf_AKIEC_to_MEL_count,val_conf_AKIEC_to_MEL_rate,val_conf_AKIEC_to_SCCKA_count,val_conf_AKIEC_to_SCCKA_rate,val_support_BCC,val_precision_BCC,val_recall_BCC,val_f1_BCC,val_correct_BCC,val_conf_BCC_to_AKIEC_count,val_conf_BCC_to_AKIEC_rate,val_conf_BCC_to_BEN_OTH_count,val_conf_BCC_to_BEN_OTH_rate,val_conf_BCC_to_BKL_count,val_conf_BCC_to_BKL_rate,val_conf_BCC_to_DF_count,val_conf_BCC_to_DF_rate,val_conf_BCC_to_INF_count,val_conf_BCC_to_INF_rate,val_conf_BCC_to_MEL_count,val_conf_BCC_to_MEL_rate,val_conf_BCC_to_NV_count,val_conf_BCC_to_NV_rate,val_conf_BCC_to_SCCKA_count,val_conf_BCC_to_SCCKA_rate,val_conf_BCC_to_VASC_count,val_conf_BCC_to_VASC_rate,val_support_BEN_OTH,val_precision_BEN_OTH,val_recall_BEN_OTH,val_f1_BEN_OTH,val_correct_BEN_OTH,val_conf_BEN_OTH_to_BCC_count,val_conf_BEN_OTH_to_BCC_rate,val_conf_BEN_OTH_to_INF_count,val_conf_BEN_OTH_to_INF_rate,val_conf_BEN_OTH_to_MEL_count,val_conf_BEN_OTH_to_MEL_rate,val_conf_BEN_OTH_to_NV_count,val_conf_BEN_OTH_to_NV_rate,val_support_BKL,val_precision_BKL,val_recall_BKL,val_f1_BKL,val_correct_BKL,val_conf_BKL_to_AKIEC_count,val_conf_BKL_to_AKIEC_rate,val_conf_BKL_to_BCC_count,val_conf_BKL_to_BCC_rate,val_conf_BKL_to_DF_count,val_conf_BKL_to_DF_rate,val_conf_BKL_to_INF_count,val_conf_BKL_to_INF_rate,val_conf_BKL_to_MEL_count,val_conf_BKL_to_MEL_rate,val_conf_BKL_to_NV_count,val_conf_BKL_to_NV_rate,val_conf_BKL_to_SCCKA_count,val_conf_BKL_to_SCCKA_rate,val_support_DF,val_precision_DF,val_recall_DF,val_f1_DF,val_correct_DF,val_conf_DF_to_BCC_count,val_conf_DF_to_BCC_rate,val_conf_DF_to_NV_count,val_conf_DF_to_NV_rate,val_support_INF,val_precision_INF,val_recall_INF,val_f1_INF,val_correct_INF,val_conf_INF_to_BCC_count,val_conf_INF_to_BCC_rate,val_conf_INF_to_DF_count,val_conf_INF_to_DF_rate,val_support_MAL_OTH,val_precision_MAL_OTH,val_recall_MAL_OTH,val_f1_MAL_OTH,val_correct_MAL_OTH,val_conf_MAL_OTH_to_BCC_count,val_conf_MAL_OTH_to_BCC_rate,val_conf_MAL_OTH_to_NV_count,val_conf_MAL_OTH_to_NV_rate,val_support_MEL,val_precision_MEL,val_recall_MEL,val_f1_MEL,val_correct_MEL,val_conf_MEL_to_BCC_count,val_conf_MEL_to_BCC_rate,val_conf_MEL_to_BKL_count,val_conf_MEL_to_BKL_rate,val_conf_MEL_to_DF_count,val_conf_MEL_to_DF_rate,val_conf_MEL_to_NV_count,val_conf_MEL_to_NV_rate,val_conf_MEL_to_SCCKA_count,val_conf_MEL_to_SCCKA_rate,val_conf_MEL_to_VASC_count,val_conf_MEL_to_VASC_rate,val_support_NV,val_precision_NV,val_recall_NV,val_f1_NV,val_correct_NV,val_conf_NV_to_BCC_count,val_conf_NV_to_BCC_rate,val_conf_NV_to_BEN_OTH_count,val_conf_NV_to_BEN_OTH_rate,val_conf_NV_to_BKL_count,val_conf_NV_to_BKL_rate,val_conf_NV_to_DF_count,val_conf_NV_to_DF_rate,val_conf_NV_to_MEL_count,val_conf_NV_to_MEL_rate,val_conf_NV_to_SCCKA_count,val_conf_NV_to_SCCKA_rate,val_conf_NV_to_VASC_count,val_conf_NV_to_VASC_rate,val_support_SCCKA,val_precision_SCCKA,val_recall_SCCKA,val_f1_SCCKA,val_correct_SCCKA,val_conf_SCCKA_to_BCC_count,val_conf_SCCKA_to_BCC_rate,val_conf_SCCKA_to_BEN_OTH_count,val_conf_SCCKA_to_BEN_OTH_rate,val_conf_SCCKA_to_BKL_count,val_conf_SCCKA_to_BKL_rate,val_conf_SCCKA_to_DF_count,val_conf_SCCKA_to_DF_rate,val_conf_SCCKA_to_INF_count,val_conf_SCCKA_to_INF_rate,val_conf_SCCKA_to_MEL_count,val_conf_SCCKA_to_MEL_rate,val_conf_SCCKA_to_NV_count,val_conf_SCCKA_to_NV_rate,val_conf_SCCKA_to_VASC_count,val_conf_SCCKA_to_VASC_rate,val_support_VASC,val_precision_VASC,val_recall_VASC,val_f1_VASC,val_correct_VASC,val_conf_VASC_to_BCC_count,val_conf_VASC_to_BCC_rate,train_conf_AKIEC_to_BEN_OTH_count,train_conf_AKIEC_to_BEN_OTH_rate,train_conf_BEN_OTH_to_AKIEC_count,train_conf_BEN_OTH_to_AKIEC_rate,train_conf_BKL_to_VASC_count,train_conf_BKL_to_VASC_rate,train_conf_DF_to_INF_count,train_conf_DF_to_INF_rate,train_conf_MAL_OTH_to_MEL_count,train_conf_MAL_OTH_to_MEL_rate,train_conf_NV_to_BEN_OTH_count,train_conf_NV_to_BEN_OTH_rate,train_conf_VASC_to_BEN_OTH_count,train_conf_VASC_to_BEN_OTH_rate,val_conf_BEN_OTH_to_BKL_count,val_conf_BEN_OTH_to_BKL_rate,val_conf_BKL_to_VASC_count,val_conf_BKL_to_VASC_rate,val_conf_INF_to_BKL_count,val_conf_INF_to_BKL_rate,val_conf_MAL_OTH_to_INF_count,val_conf_MAL_OTH_to_INF_rate,val_conf_MAL_OTH_to_MEL_count,val_conf_MAL_OTH_to_MEL_rate,val_conf_MEL_to_INF_count,val_conf_MEL_to_INF_rate,val_conf_NV_to_AKIEC_count,val_conf_NV_to_AKIEC_rate,val_conf_NV_to_INF_count,val_conf_NV_to_INF_rate,val_conf_SCCKA_to_AKIEC_count,val_conf_SCCKA_to_AKIEC_rate,train_conf_MAL_OTH_to_AKIEC_count,train_conf_MAL_OTH_to_AKIEC_rate,train_conf_MAL_OTH_to_VASC_count,train_conf_MAL_OTH_to_VASC_rate,train_conf_MEL_to_INF_count,train_conf_MEL_to_INF_rate,val_conf_AKIEC_to_BEN_OTH_count,val_conf_AKIEC_to_BEN_OTH_rate,val_conf_BEN_OTH_to_VASC_count,val_conf_BEN_OTH_to_VASC_rate,val_conf_BKL_to_BEN_OTH_count,val_conf_BKL_to_BEN_OTH_rate,val_conf_INF_to_BEN_OTH_count,val_conf_INF_to_BEN_OTH_rate,val_conf_MEL_to_BEN_OTH_count,val_conf_MEL_to_BEN_OTH_rate,val_conf_VASC_to_NV_count,val_conf_VASC_to_NV_rate,train_conf_MEL_to_BEN_OTH_count,train_conf_MEL_to_BEN_OTH_rate,train_conf_SCCKA_to_INF_count,train_conf_SCCKA_to_INF_rate,val_conf_VASC_to_INF_count,val_conf_VASC_to_INF_rate,train_conf_MAL_OTH_to_BEN_OTH_count,train_conf_MAL_OTH_to_BEN_OTH_rate,val_conf_MAL_OTH_to_BEN_OTH_count,val_conf_MAL_OTH_to_BEN_OTH_rate,val_conf_VASC_to_BEN_OTH_count,val_conf_VASC_to_BEN_OTH_rate,val_conf_DF_to_INF_count,val_conf_DF_to_INF_rate,val_conf_MEL_to_AKIEC_count,val_conf_MEL_to_AKIEC_rate,val_conf_VASC_to_MEL_count,val_conf_VASC_to_MEL_rate,train_conf_SCCKA_to_BEN_OTH_count,train_conf_SCCKA_to_BEN_OTH_rate,val_conf_AKIEC_to_VASC_count,val_conf_AKIEC_to_VASC_rate,val_conf_INF_to_SCCKA_count,val_conf_INF_to_SCCKA_rate,val_conf_DF_to_BKL_count,val_conf_DF_to_BKL_rate,val_conf_VASC_to_SCCKA_count,val_conf_VASC_to_SCCKA_rate,val_conf_INF_to_MEL_count,val_conf_INF_to_MEL_rate
freeze,1,1.417514517008351,0.5294768890119015,0.32468379820073456,0.33157516465825876,0.7993357320786051,0.33157516465825876,242.0,0.2542372881355932,0.06198347107438017,0.09966777408637874,15.0,124.0,0.512396694214876,41.0,0.16942148760330578,2.0,0.008264462809917356,2.0,0.008264462809917356,14.0,0.05785123966942149,10.0,0.04132231404958678,33.0,0.13636363636363635,1.0,0.004132231404958678,1194.0,0.5856973995271868,0.8299832495812395,0.6867636867636867,991.0,12.0,0.010050251256281407,1.0,0.0008375209380234506,46.0,0.038525963149078725,2.0,0.0016750418760469012,2.0,0.0016750418760469012,2.0,0.0016750418760469012,23.0,0.019262981574539362,37.0,0.03098827470686767,69.0,0.05778894472361809,9.0,0.007537688442211055,100.0,0.0,0.0,0.0,0.0,36.0,0.36,11.0,0.11,6.0,0.06,9.0,0.09,8.0,0.08,19.0,0.19,6.0,0.06,5.0,0.05,435.0,0.3538011695906433,0.27816091954022987,0.31145431145431146,121.0,11.0,0.02528735632183908,146.0,0.335632183908046,1.0,0.0022988505747126436,1.0,0.0022988505747126436,3.0,0.006896551724137931,40.0,0.09195402298850575,52.0,0.11954022988505747,60.0,0.13793103448275862,100.0,0.578125,0.37,0.45121951219512196,37.0,2.0,0.02,30.0,0.3,1.0,0.01,10.0,0.1,4.0,0.04,10.0,0.1,4.0,0.04,2.0,0.02,100.0,0.17391304347826086,0.04,0.06504065040650407,4.0,1.0,0.01,47.0,0.47,5.0,0.05,8.0,0.08,8.0,0.08,3.0,0.03,17.0,0.17,5.0,0.05,2.0,0.02,7.0,0.0,0.0,0.0,0.0,4.0,0.5714285714285714,2.0,0.2857142857142857,1.0,0.14285714285714285,360.0,0.4745222929936306,0.41388888888888886,0.4421364985163205,149.0,6.0,0.016666666666666666,47.0,0.13055555555555556,31.0,0.08611111111111111,2.0,0.005555555555555556,112.0,0.3111111111111111,9.0,0.025,4.0,0.011111111111111112,597.0,0.5942857142857143,0.6968174204355109,0.6414803392444102,416.0,1.0,0.0016750418760469012,71.0,0.11892797319932999,28.0,0.04690117252931323,2.0,0.0033500837520938024,2.0,0.0033500837520938024,1.0,0.0016750418760469012,61.0,0.10217755443886097,8.0,0.01340033500837521,7.0,0.011725293132328308,378.0,0.390625,0.3306878306878307,0.35816618911174786,125.0,9.0,0.023809523809523808,178.0,0.4708994708994709,41.0,0.10846560846560846,3.0,0.007936507936507936,2.0,0.005291005291005291,7.0,0.018518518518518517,12.0,0.031746031746031744,1.0,0.0026455026455026454,100.0,0.6395348837209303,0.55,0.5913978494623656,55.0,2.0,0.02,18.0,0.18,3.0,0.03,1.0,0.01,1.0,0.01,5.0,0.05,14.0,0.14,1.0,0.01,1.0918528632125781,0.6564885496183206,0.45516282323467333,0.3680933118464958,0.9103053435114504,0.3680933118464958,61.0,0.6363636363636364,0.11475409836065574,0.19444444444444445,7.0,22.0,0.36065573770491804,4.0,0.06557377049180328,1.0,0.01639344262295082,2.0,0.03278688524590164,5.0,0.08196721311475409,20.0,0.32786885245901637,504.0,0.803960396039604,0.8055555555555556,0.8047571853320119,406.0,3.0,0.005952380952380952,1.0,0.001984126984126984,3.0,0.005952380952380952,18.0,0.03571428571428571,14.0,0.027777777777777776,6.0,0.011904761904761904,16.0,0.031746031746031744,26.0,0.051587301587301584,11.0,0.021825396825396824,9.0,0.0,0.0,0.0,0.0,4.0,0.4444444444444444,1.0,0.1111111111111111,3.0,0.3333333333333333,1.0,0.1111111111111111,109.0,0.7027027027027027,0.23853211009174313,0.3561643835616438,26.0,1.0,0.009174311926605505,28.0,0.25688073394495414,8.0,0.07339449541284404,5.0,0.045871559633027525,6.0,0.05504587155963303,17.0,0.1559633027522936,18.0,0.1651376146788991,10.0,0.17391304347826086,0.8,0.2857142857142857,8.0,1.0,0.1,1.0,0.1,10.0,0.11538461538461539,0.3,0.16666666666666666,3.0,4.0,0.4,3.0,0.3,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,90.0,0.6052631578947368,0.5111111111111111,0.5542168674698795,46.0,5.0,0.05555555555555555,2.0,0.022222222222222223,1.0,0.011111111111111112,32.0,0.35555555555555557,1.0,0.011111111111111112,3.0,0.03333333333333333,149.0,0.649746192893401,0.8590604026845637,0.7398843930635838,128.0,6.0,0.040268456375838924,1.0,0.006711409395973154,1.0,0.006711409395973154,3.0,0.020134228187919462,7.0,0.04697986577181208,1.0,0.006711409395973154,2.0,0.013422818791946308,95.0,0.4634146341463415,0.6,0.5229357798165137,57.0,26.0,0.2736842105263158,1.0,0.010526315789473684,1.0,0.010526315789473684,4.0,0.042105263157894736,1.0,0.010526315789473684,3.0,0.031578947368421054,1.0,0.010526315789473684,1.0,0.010526315789473684,9.0,0.2916666666666667,0.7777777777777778,0.42424242424242425,7.0,2.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freeze,2,1.1659946763677145,0.6091890395792969,0.4239023959911241,0.4373261072617529,0.8657625242181013,0.4373261072617529,242.0,0.3798449612403101,0.2024793388429752,0.2641509433962264,49.0,92.0,0.38016528925619836,37.0,0.15289256198347106,2.0,0.008264462809917356,1.0,0.004132231404958678,10.0,0.04132231404958678,2.0,0.008264462809917356,45.0,0.1859504132231405,1.0,0.004132231404958678,1194.0,0.6564102564102564,0.8576214405360134,0.7436456063907044,1024.0,23.0,0.019262981574539362,3.0,0.002512562814070352,46.0,0.038525963149078725,6.0,0.005025125628140704,6.0,0.005025125628140704,,,13.0,0.010887772194304857,14.0,0.011725293132328308,56.0,0.04690117252931323,3.0,0.002512562814070352,100.0,0.28125,0.09,0.13636363636363635,9.0,21.0,0.21,13.0,0.13,4.0,0.04,7.0,0.07,11.0,0.11,18.0,0.18,3.0,0.03,12.0,0.12,435.0,0.45481049562682213,0.3586206896551724,0.40102827763496146,156.0,28.0,0.06436781609195402,132.0,0.30344827586206896,,,2.0,0.004597701149425287,2.0,0.004597701149425287,26.0,0.059770114942528735,38.0,0.08735632183908046,50.0,0.11494252873563218,100.0,0.6506024096385542,0.54,0.5901639344262295,54.0,,,25.0,0.25,6.0,0.06,4.0,0.04,1.0,0.01,2.0,0.02,4.0,0.04,1.0,0.01,100.0,0.34285714285714286,0.12,0.17777777777777778,12.0,2.0,0.02,42.0,0.42,7.0,0.07,5.0,0.05,11.0,0.11,9.0,0.09,6.0,0.06,4.0,0.04,2.0,0.02,7.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,1.0,0.14285714285714285,2.0,0.2857142857142857,360.0,0.5786163522012578,0.5111111111111111,0.5427728613569321,184.0,4.0,0.011111111111111112,35.0,0.09722222222222222,24.0,0.06666666666666667,,,107.0,0.2972222222222222,3.0,0.008333333333333333,3.0,0.008333333333333333,597.0,0.6963746223564955,0.7721943048576214,0.7323272438443209,461.0,2.0,0.0033500837520938024,41.0,0.06867671691792294,27.0,0.04522613065326633,,,3.0,0.005025125628140704,,,53.0,0.08877721943048576,5.0,0.008375209380234505,3.0,0.005025125628140704,378.0,0.5100286532951289,0.4708994708994709,0.4896836313617607,178.0,19.0,0.05026455026455026,139.0,0.36772486772486773,30.0,0.07936507936507936,3.0,0.007936507936507936,,,7.0,0.018518518518518517,,,2.0,0.005291005291005291,100.0,0.7254901960784313,0.74,0.7326732673267327,74.0,,,7.0,0.07,,,1.0,0.01,1.0,0.01,2.0,0.02,12.0,0.12,1.0,0.01,1.135620517186991,0.6259541984732825,0.4825827303310313,0.3691299121150916,0.8797709923664122,0.3691299121150916,61.0,0.3333333333333333,0.09836065573770492,0.1518987341772152,6.0,9.0,0.14754098360655737,17.0,0.2786885245901639,,,5.0,0.08196721311475409,5.0,0.08196721311475409,19.0,0.3114754098360656,504.0,0.8571428571428571,0.7142857142857143,0.7792207792207793,360.0,6.0,0.011904761904761904,1.0,0.001984126984126984,28.0,0.05555555555555555,15.0,0.02976190476190476,41.0,0.08134920634920635,5.0,0.00992063492063492,10.0,0.01984126984126984,23.0,0.04563492063492063,15.0,0.02976190476190476,9.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,2.0,0.2222222222222222,4.0,0.4444444444444444,1.0,0.1111111111111111,109.0,0.4666666666666667,0.44954128440366975,0.45794392523364486,49.0,,,20.0,0.1834862385321101,3.0,0.027522935779816515,11.0,0.10091743119266056,2.0,0.01834862385321101,13.0,0.11926605504587157,10.0,0.09174311926605505,10.0,0.25,0.9,0.391304347826087,9.0,,,1.0,0.1,10.0,0.05263157894736842,0.4,0.09302325581395349,4.0,2.0,0.2,3.0,0.3,2.0,0.0,0.0,0.0,0.0,,,,,90.0,0.6129032258064516,0.4222222222222222,0.5,38.0,3.0,0.03333333333333333,3.0,0.03333333333333333,1.0,0.011111111111111112,37.0,0.4111111111111111,1.0,0.011111111111111112,3.0,0.03333333333333333,149.0,0.6702127659574468,0.8456375838926175,0.7477744807121661,126.0,2.0,0.013422818791946308,1.0,0.006711409395973154,2.0,0.013422818791946308,2.0,0.013422818791946308,6.0,0.040268456375838924,,,2.0,0.013422818791946308,95.0,0.5137614678899083,0.5894736842105263,0.5490196078431373,56.0,22.0,0.23157894736842105,,,4.0,0.042105263157894736,3.0,0.031578947368421054,1.0,0.010526315789473684,1.0,0.010526315789473684,,,3.0,0.031578947368421054,9.0,0.25,0.8888888888888888,0.3902439024390244,8.0,1.0,0.1111111111111111,3.0,0.012396694214876033,2.0,0.02,1.0,0.0022988505747126436,3.0,0.03,2.0,0.2857142857142857,2.0,0.0033500837520938024,2.0,0.02,1.0,0.1111111111111111,1.0,0.009174311926605505,1.0,0.1,1.0,0.5,1.0,0.5,4.0,0.044444444444444446,1.0,0.006711409395973154,7.0,0.04697986577181208,5.0,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
